Link,Game ID,Away Team,Away Long,Away Score,Home Team,Home Long,Home Score,OT Ind
http://www.basketball-reference.com/boxscores/200811010PHO.html,200811010PHO,POR,Portland Trail Blazers,96,PHO,Phoenix Suns,107,RG
http://www.basketball-reference.com/boxscores/200811010UTA.html,200811010UTA,LAC,Los Angeles Clippers,79,UTA,Utah Jazz,101,RG
http://www.basketball-reference.com/boxscores/200811020NYK.html,200811020NYK,MIL,Milwaukee Bucks,94,NYK,New York Knicks,86,RG
http://www.basketball-reference.com/boxscores/200811020OKC.html,200811020OKC,MIN,Minnesota Timberwolves,85,OKC,Oklahoma City Thunder,88,RG
http://www.basketball-reference.com/boxscores/200811030CHA.html,200811030CHA,DET,Detroit Pistons,101,CHA,Charlotte Bobcats,83,RG
http://www.basketball-reference.com/boxscores/200811030DAL.html,200811030DAL,CLE,Cleveland Cavaliers,100,DAL,Dallas Mavericks,81,RG
http://www.basketball-reference.com/boxscores/200811030LAC.html,200811030LAC,UTA,Utah Jazz,89,LAC,Los Angeles Clippers,73,RG
http://www.basketball-reference.com/boxscores/200811030MEM.html,200811030MEM,GSW,Golden State Warriors,79,MEM,Memphis Grizzlies,90,RG
http://www.basketball-reference.com/boxscores/200811030ORL.html,200811030ORL,CHI,Chicago Bulls,93,ORL,Orlando Magic,96,RG
http://www.basketball-reference.com/boxscores/200811030PHI.html,200811030PHI,SAC,Sacramento Kings,91,PHI,Philadelphia 76ers,125,RG
http://www.basketball-reference.com/boxscores/200811040HOU.html,200811040HOU,BOS,Boston Celtics,103,HOU,Houston Rockets,99,RG
http://www.basketball-reference.com/boxscores/200811040NJN.html,200811040NJN,PHO,Phoenix Suns,114,NJN,New Jersey Nets,86,RG
http://www.basketball-reference.com/boxscores/200811040SAS.html,200811040SAS,DAL,Dallas Mavericks,98,SAS,San Antonio Spurs,81,RG
http://www.basketball-reference.com/boxscores/200811050CLE.html,200811050CLE,CHI,Chicago Bulls,93,CLE,Cleveland Cavaliers,107,RG
http://www.basketball-reference.com/boxscores/200811050GSW.html,200811050GSW,DEN,Denver Nuggets,101,GSW,Golden State Warriors,111,RG
http://www.basketball-reference.com/boxscores/200811050IND.html,200811050IND,PHO,Phoenix Suns,113,IND,Indiana Pacers,103,RG
http://www.basketball-reference.com/boxscores/200811050LAL.html,200811050LAL,LAC,Los Angeles Clippers,88,LAL,Los Angeles Lakers,106,RG
http://www.basketball-reference.com/boxscores/200811050MIA.html,200811050MIA,PHI,Philadelphia 76ers,83,MIA,Miami Heat,106,RG
http://www.basketball-reference.com/boxscores/200811050MIL.html,200811050MIL,WAS,Washington Wizards,104,MIL,Milwaukee Bucks,112,OT
http://www.basketball-reference.com/boxscores/200811050MIN.html,200811050MIN,SAS,San Antonio Spurs,129,MIN,Minnesota Timberwolves,125,2OT
http://www.basketball-reference.com/boxscores/200811050NOH.html,200811050NOH,ATL,Atlanta Hawks,87,NOH,New Orleans Hornets,79,RG
http://www.basketball-reference.com/boxscores/200811050NYK.html,200811050NYK,CHA,Charlotte Bobcats,98,NYK,New York Knicks,101,RG
http://www.basketball-reference.com/boxscores/200811050OKC.html,200811050OKC,BOS,Boston Celtics,96,OKC,Oklahoma City Thunder,83,RG
http://www.basketball-reference.com/boxscores/200811050SAC.html,200811050SAC,MEM,Memphis Grizzlies,95,SAC,Sacramento Kings,100,RG
http://www.basketball-reference.com/boxscores/200811050TOR.html,200811050TOR,DET,Detroit Pistons,100,TOR,Toronto Raptors,93,RG
http://www.basketball-reference.com/boxscores/200811050UTA.html,200811050UTA,POR,Portland Trail Blazers,96,UTA,Utah Jazz,103,RG
http://www.basketball-reference.com/boxscores/200811060ORL.html,200811060ORL,PHI,Philadelphia 76ers,88,ORL,Orlando Magic,98,RG
http://www.basketball-reference.com/boxscores/200811060POR.html,200811060POR,HOU,Houston Rockets,99,POR,Portland Trail Blazers,101,OT
http://www.basketball-reference.com/boxscores/200811070ATL.html,200811070ATL,TOR,Toronto Raptors,92,ATL,Atlanta Hawks,110,RG
http://www.basketball-reference.com/boxscores/200811070BOS.html,200811070BOS,MIL,Milwaukee Bucks,89,BOS,Boston Celtics,101,RG
http://www.basketball-reference.com/boxscores/200811070CHA.html,200811070CHA,NOH,New Orleans Hornets,89,CHA,Charlotte Bobcats,92,RG
http://www.basketball-reference.com/boxscores/200811070CHI.html,200811070CHI,PHO,Phoenix Suns,83,CHI,Chicago Bulls,100,RG
http://www.basketball-reference.com/boxscores/200811070CLE.html,200811070CLE,IND,Indiana Pacers,107,CLE,Cleveland Cavaliers,111,RG
http://www.basketball-reference.com/boxscores/200811070DEN.html,200811070DEN,DAL,Dallas Mavericks,105,DEN,Denver Nuggets,108,RG
http://www.basketball-reference.com/boxscores/200811070GSW.html,200811070GSW,MEM,Memphis Grizzlies,109,GSW,Golden State Warriors,104,RG
http://www.basketball-reference.com/boxscores/200811070LAC.html,200811070LAC,HOU,Houston Rockets,92,LAC,Los Angeles Clippers,83,RG
http://www.basketball-reference.com/boxscores/200811070NJN.html,200811070NJN,DET,Detroit Pistons,96,NJN,New Jersey Nets,103,RG
http://www.basketball-reference.com/boxscores/200811070SAC.html,200811070SAC,MIN,Minnesota Timberwolves,109,SAC,Sacramento Kings,121,RG
http://www.basketball-reference.com/boxscores/200811070SAS.html,200811070SAS,MIA,Miami Heat,99,SAS,San Antonio Spurs,83,RG
http://www.basketball-reference.com/boxscores/200811070UTA.html,200811070UTA,OKC,Oklahoma City Thunder,97,UTA,Utah Jazz,104,RG
http://www.basketball-reference.com/boxscores/200811070WAS.html,200811070WAS,NYK,New York Knicks,114,WAS,Washington Wizards,108,RG
http://www.basketball-reference.com/boxscores/200811080CHI.html,200811080CHI,CLE,Cleveland Cavaliers,106,CHI,Chicago Bulls,97,RG
http://www.basketball-reference.com/boxscores/200811080IND.html,200811080IND,NJN,New Jersey Nets,80,IND,Indiana Pacers,98,RG
http://www.basketball-reference.com/boxscores/200811080MIL.html,200811080MIL,PHO,Phoenix Suns,104,MIL,Milwaukee Bucks,96,RG
http://www.basketball-reference.com/boxscores/200811080NOH.html,200811080NOH,MIA,Miami Heat,89,NOH,New Orleans Hornets,100,RG
http://www.basketball-reference.com/boxscores/200811080ORL.html,200811080ORL,WAS,Washington Wizards,81,ORL,Orlando Magic,106,RG
http://www.basketball-reference.com/boxscores/200811080POR.html,200811080POR,MIN,Minnesota Timberwolves,93,POR,Portland Trail Blazers,97,RG
http://www.basketball-reference.com/boxscores/200811090CHA.html,200811090CHA,TOR,Toronto Raptors,89,CHA,Charlotte Bobcats,79,RG
http://www.basketball-reference.com/boxscores/200811090DEN.html,200811090DEN,MEM,Memphis Grizzlies,90,DEN,Denver Nuggets,100,RG
http://www.basketball-reference.com/boxscores/200811090DET.html,200811090DET,BOS,Boston Celtics,88,DET,Detroit Pistons,76,RG
http://www.basketball-reference.com/boxscores/200811090LAC.html,200811090LAC,DAL,Dallas Mavericks,92,LAC,Los Angeles Clippers,103,RG
http://www.basketball-reference.com/boxscores/200811090LAL.html,200811090LAL,HOU,Houston Rockets,82,LAL,Los Angeles Lakers,111,RG
http://www.basketball-reference.com/boxscores/200811090NYK.html,200811090NYK,UTA,Utah Jazz,99,NYK,New York Knicks,107,RG
http://www.basketball-reference.com/boxscores/200811090OKC.html,200811090OKC,ATL,Atlanta Hawks,89,OKC,Oklahoma City Thunder,85,RG
http://www.basketball-reference.com/boxscores/200811090SAC.html,200811090SAC,GSW,Golden State Warriors,98,SAC,Sacramento Kings,115,RG
http://www.basketball-reference.com/boxscores/200811100BOS.html,200811100BOS,TOR,Toronto Raptors,87,BOS,Boston Celtics,94,RG
http://www.basketball-reference.com/boxscores/200811100IND.html,200811100IND,OKC,Oklahoma City Thunder,99,IND,Indiana Pacers,107,RG
http://www.basketball-reference.com/boxscores/200811100MIA.html,200811100MIA,NJN,New Jersey Nets,94,MIA,Miami Heat,99,RG
http://www.basketball-reference.com/boxscores/200811100ORL.html,200811100ORL,POR,Portland Trail Blazers,106,ORL,Orlando Magic,99,RG
http://www.basketball-reference.com/boxscores/200811100PHO.html,200811100PHO,MEM,Memphis Grizzlies,102,PHO,Phoenix Suns,107,RG
http://www.basketball-reference.com/boxscores/200811110CHA.html,200811110CHA,DEN,Denver Nuggets,88,CHA,Charlotte Bobcats,80,RG
http://www.basketball-reference.com/boxscores/200811110CHI.html,200811110CHI,ATL,Atlanta Hawks,113,CHI,Chicago Bulls,108,RG
http://www.basketball-reference.com/boxscores/200811110CLE.html,200811110CLE,MIL,Milwaukee Bucks,93,CLE,Cleveland Cavaliers,99,RG
http://www.basketball-reference.com/boxscores/200811110DAL.html,200811110DAL,LAL,Los Angeles Lakers,106,DAL,Dallas Mavericks,99,RG
http://www.basketball-reference.com/boxscores/200811110GSW.html,200811110GSW,MIN,Minnesota Timberwolves,110,GSW,Golden State Warriors,113,OT
http://www.basketball-reference.com/boxscores/200811110PHI.html,200811110PHI,UTA,Utah Jazz,93,PHI,Philadelphia 76ers,80,RG
http://www.basketball-reference.com/boxscores/200811110SAC.html,200811110SAC,DET,Detroit Pistons,100,SAC,Sacramento Kings,92,RG
http://www.basketball-reference.com/boxscores/200811110SAS.html,200811110SAS,NYK,New York Knicks,80,SAS,San Antonio Spurs,92,RG
http://www.basketball-reference.com/boxscores/200811120BOS.html,200811120BOS,ATL,Atlanta Hawks,102,BOS,Boston Celtics,103,RG
http://www.basketball-reference.com/boxscores/200811120LAC.html,200811120LAC,SAC,Sacramento Kings,103,LAC,Los Angeles Clippers,98,RG
http://www.basketball-reference.com/boxscores/200811120MEM.html,200811120MEM,NYK,New York Knicks,132,MEM,Memphis Grizzlies,103,RG
http://www.basketball-reference.com/boxscores/200811120MIA.html,200811120MIA,POR,Portland Trail Blazers,104,MIA,Miami Heat,96,RG
http://www.basketball-reference.com/boxscores/200811120MIL.html,200811120MIL,SAS,San Antonio Spurs,78,MIL,Milwaukee Bucks,82,RG
http://www.basketball-reference.com/boxscores/200811120NJN.html,200811120NJN,IND,Indiana Pacers,98,NJN,New Jersey Nets,87,RG
http://www.basketball-reference.com/boxscores/200811120NOH.html,200811120NOH,LAL,Los Angeles Lakers,93,NOH,New Orleans Hornets,86,RG
http://www.basketball-reference.com/boxscores/200811120OKC.html,200811120OKC,ORL,Orlando Magic,109,OKC,Oklahoma City Thunder,92,RG
http://www.basketball-reference.com/boxscores/200811120PHO.html,200811120PHO,HOU,Houston Rockets,94,PHO,Phoenix Suns,82,RG
http://www.basketball-reference.com/boxscores/200811120TOR.html,200811120TOR,PHI,Philadelphia 76ers,106,TOR,Toronto Raptors,96,RG
http://www.basketball-reference.com/boxscores/200811120WAS.html,200811120WAS,UTA,Utah Jazz,87,WAS,Washington Wizards,95,RG
http://www.basketball-reference.com/boxscores/200811130CHI.html,200811130CHI,DAL,Dallas Mavericks,91,CHI,Chicago Bulls,98,RG
http://www.basketball-reference.com/boxscores/200811130CLE.html,200811130CLE,DEN,Denver Nuggets,99,CLE,Cleveland Cavaliers,110,RG
http://www.basketball-reference.com/boxscores/200811130GSW.html,200811130GSW,DET,Detroit Pistons,107,GSW,Golden State Warriors,102,RG
http://www.basketball-reference.com/boxscores/200811140BOS.html,200811140BOS,DEN,Denver Nuggets,94,BOS,Boston Celtics,85,RG
http://www.basketball-reference.com/boxscores/200811140CHA.html,200811140CHA,UTA,Utah Jazz,96,CHA,Charlotte Bobcats,104,RG
http://www.basketball-reference.com/boxscores/200811140DAL.html,200811140DAL,ORL,Orlando Magic,102,DAL,Dallas Mavericks,100,RG
http://www.basketball-reference.com/boxscores/200811140IND.html,200811140IND,PHI,Philadelphia 76ers,94,IND,Indiana Pacers,92,RG
http://www.basketball-reference.com/boxscores/200811140LAL.html,200811140LAL,DET,Detroit Pistons,106,LAL,Los Angeles Lakers,95,RG
http://www.basketball-reference.com/boxscores/200811140MEM.html,200811140MEM,MIL,Milwaukee Bucks,101,MEM,Memphis Grizzlies,96,OT
http://www.basketball-reference.com/boxscores/200811140MIA.html,200811140MIA,WAS,Washington Wizards,77,MIA,Miami Heat,97,RG
http://www.basketball-reference.com/boxscores/200811140NJN.html,200811140NJN,ATL,Atlanta Hawks,108,NJN,New Jersey Nets,115,RG
http://www.basketball-reference.com/boxscores/200811140NOH.html,200811140NOH,POR,Portland Trail Blazers,82,NOH,New Orleans Hornets,87,RG
http://www.basketball-reference.com/boxscores/200811140NYK.html,200811140NYK,OKC,Oklahoma City Thunder,106,NYK,New York Knicks,116,RG
http://www.basketball-reference.com/boxscores/200811140SAC.html,200811140SAC,PHO,Phoenix Suns,97,SAC,Sacramento Kings,95,OT
http://www.basketball-reference.com/boxscores/200811140SAS.html,200811140SAS,HOU,Houston Rockets,75,SAS,San Antonio Spurs,77,RG
http://www.basketball-reference.com/boxscores/200811150ATL.html,200811150ATL,NJN,New Jersey Nets,119,ATL,Atlanta Hawks,107,RG
http://www.basketball-reference.com/boxscores/200811150CHI.html,200811150CHI,IND,Indiana Pacers,91,CHI,Chicago Bulls,104,RG
http://www.basketball-reference.com/boxscores/200811150CLE.html,200811150CLE,UTA,Utah Jazz,93,CLE,Cleveland Cavaliers,105,RG
http://www.basketball-reference.com/boxscores/200811150HOU.html,200811150HOU,NOH,New Orleans Hornets,82,HOU,Houston Rockets,91,RG
http://www.basketball-reference.com/boxscores/200811150LAC.html,200811150LAC,GSW,Golden State Warriors,121,LAC,Los Angeles Clippers,103,RG
http://www.basketball-reference.com/boxscores/200811150MIL.html,200811150MIL,BOS,Boston Celtics,102,MIL,Milwaukee Bucks,97,OT
http://www.basketball-reference.com/boxscores/200811150MIN.html,200811150MIN,POR,Portland Trail Blazers,88,MIN,Minnesota Timberwolves,83,RG
http://www.basketball-reference.com/boxscores/200811150PHI.html,200811150PHI,OKC,Oklahoma City Thunder,85,PHI,Philadelphia 76ers,110,RG
http://www.basketball-reference.com/boxscores/200811160CHA.html,200811160CHA,ORL,Orlando Magic,90,CHA,Charlotte Bobcats,85,RG
http://www.basketball-reference.com/boxscores/200811160DEN.html,200811160DEN,MIN,Minnesota Timberwolves,84,DEN,Denver Nuggets,90,RG
http://www.basketball-reference.com/boxscores/200811160NYK.html,200811160NYK,DAL,Dallas Mavericks,124,NYK,New York Knicks,114,OT
http://www.basketball-reference.com/boxscores/200811160PHO.html,200811160PHO,DET,Detroit Pistons,86,PHO,Phoenix Suns,104,RG
http://www.basketball-reference.com/boxscores/200811160SAC.html,200811160SAC,SAS,San Antonio Spurs,90,SAC,Sacramento Kings,88,RG
http://www.basketball-reference.com/boxscores/200811160TOR.html,200811160TOR,MIA,Miami Heat,96,TOR,Toronto Raptors,107,RG
http://www.basketball-reference.com/boxscores/200811170LAC.html,200811170LAC,SAS,San Antonio Spurs,86,LAC,Los Angeles Clippers,83,RG
http://www.basketball-reference.com/boxscores/200811170OKC.html,200811170OKC,HOU,Houston Rockets,100,OKC,Oklahoma City Thunder,89,RG
http://www.basketball-reference.com/boxscores/200811170UTA.html,200811170UTA,PHO,Phoenix Suns,97,UTA,Utah Jazz,109,RG
http://www.basketball-reference.com/boxscores/200811180BOS.html,200811180BOS,NYK,New York Knicks,101,BOS,Boston Celtics,110,RG
http://www.basketball-reference.com/boxscores/200811180CHA.html,200811180CHA,DAL,Dallas Mavericks,100,CHA,Charlotte Bobcats,83,RG
http://www.basketball-reference.com/boxscores/200811180DEN.html,200811180DEN,MIL,Milwaukee Bucks,105,DEN,Denver Nuggets,114,RG
http://www.basketball-reference.com/boxscores/200811180GSW.html,200811180GSW,POR,Portland Trail Blazers,106,GSW,Golden State Warriors,111,RG
http://www.basketball-reference.com/boxscores/200811180IND.html,200811180IND,ATL,Atlanta Hawks,96,IND,Indiana Pacers,113,RG
http://www.basketball-reference.com/boxscores/200811180LAL.html,200811180LAL,CHI,Chicago Bulls,109,LAL,Los Angeles Lakers,116,RG
http://www.basketball-reference.com/boxscores/200811180MEM.html,200811180MEM,SAC,Sacramento Kings,94,MEM,Memphis Grizzlies,109,RG
http://www.basketball-reference.com/boxscores/200811180NJN.html,200811180NJN,CLE,Cleveland Cavaliers,106,NJN,New Jersey Nets,82,RG
http://www.basketball-reference.com/boxscores/200811180ORL.html,200811180ORL,TOR,Toronto Raptors,90,ORL,Orlando Magic,103,RG
http://www.basketball-reference.com/boxscores/200811180WAS.html,200811180WAS,MIA,Miami Heat,94,WAS,Washington Wizards,87,RG
http://www.basketball-reference.com/boxscores/200811190ATL.html,200811190ATL,WAS,Washington Wizards,87,ATL,Atlanta Hawks,91,RG
http://www.basketball-reference.com/boxscores/200811190DET.html,200811190DET,CLE,Cleveland Cavaliers,89,DET,Detroit Pistons,96,RG
http://www.basketball-reference.com/boxscores/200811190HOU.html,200811190HOU,DAL,Dallas Mavericks,96,HOU,Houston Rockets,86,RG
http://www.basketball-reference.com/boxscores/200811190MIA.html,200811190MIA,TOR,Toronto Raptors,101,MIA,Miami Heat,95,RG
http://www.basketball-reference.com/boxscores/200811190MIN.html,200811190MIN,PHI,Philadelphia 76ers,96,MIN,Minnesota Timberwolves,102,RG
http://www.basketball-reference.com/boxscores/200811190NOH.html,200811190NOH,SAC,Sacramento Kings,105,NOH,New Orleans Hornets,96,RG
http://www.basketball-reference.com/boxscores/200811190OKC.html,200811190OKC,LAC,Los Angeles Clippers,108,OKC,Oklahoma City Thunder,88,RG
http://www.basketball-reference.com/boxscores/200811190POR.html,200811190POR,CHI,Chicago Bulls,74,POR,Portland Trail Blazers,116,RG
http://www.basketball-reference.com/boxscores/200811190SAS.html,200811190SAS,DEN,Denver Nuggets,91,SAS,San Antonio Spurs,81,RG
http://www.basketball-reference.com/boxscores/200811190UTA.html,200811190UTA,MIL,Milwaukee Bucks,94,UTA,Utah Jazz,105,RG
http://www.basketball-reference.com/boxscores/200811200BOS.html,200811200BOS,DET,Detroit Pistons,80,BOS,Boston Celtics,98,RG
http://www.basketball-reference.com/boxscores/200811200PHO.html,200811200PHO,LAL,Los Angeles Lakers,105,PHO,Phoenix Suns,92,RG
http://www.basketball-reference.com/boxscores/200811210ATL.html,200811210ATL,CHA,Charlotte Bobcats,83,ATL,Atlanta Hawks,88,RG
http://www.basketball-reference.com/boxscores/200811210DAL.html,200811210DAL,MEM,Memphis Grizzlies,76,DAL,Dallas Mavericks,91,RG
http://www.basketball-reference.com/boxscores/200811210GSW.html,200811210GSW,CHI,Chicago Bulls,115,GSW,Golden State Warriors,110,RG
http://www.basketball-reference.com/boxscores/200811210IND.html,200811210IND,ORL,Orlando Magic,100,IND,Indiana Pacers,98,OT
http://www.basketball-reference.com/boxscores/200811210LAL.html,200811210LAL,DEN,Denver Nuggets,90,LAL,Los Angeles Lakers,104,RG
http://www.basketball-reference.com/boxscores/200811210MIL.html,200811210MIL,NYK,New York Knicks,87,MIL,Milwaukee Bucks,104,RG
http://www.basketball-reference.com/boxscores/200811210MIN.html,200811210MIN,BOS,Boston Celtics,95,MIN,Minnesota Timberwolves,78,RG
http://www.basketball-reference.com/boxscores/200811210OKC.html,200811210OKC,NOH,New Orleans Hornets,105,OKC,Oklahoma City Thunder,80,RG
http://www.basketball-reference.com/boxscores/200811210PHI.html,200811210PHI,LAC,Los Angeles Clippers,88,PHI,Philadelphia 76ers,89,RG
http://www.basketball-reference.com/boxscores/200811210SAC.html,200811210SAC,POR,Portland Trail Blazers,117,SAC,Sacramento Kings,96,RG
http://www.basketball-reference.com/boxscores/200811210SAS.html,200811210SAS,UTA,Utah Jazz,94,SAS,San Antonio Spurs,119,RG
http://www.basketball-reference.com/boxscores/200811210TOR.html,200811210TOR,NJN,New Jersey Nets,129,TOR,Toronto Raptors,127,OT
http://www.basketball-reference.com/boxscores/200811210WAS.html,200811210WAS,HOU,Houston Rockets,103,WAS,Washington Wizards,91,RG
http://www.basketball-reference.com/boxscores/200811220CHA.html,200811220CHA,MIL,Milwaukee Bucks,79,CHA,Charlotte Bobcats,74,RG
http://www.basketball-reference.com/boxscores/200811220CLE.html,200811220CLE,ATL,Atlanta Hawks,96,CLE,Cleveland Cavaliers,110,RG
http://www.basketball-reference.com/boxscores/200811220MEM.html,200811220MEM,UTA,Utah Jazz,103,MEM,Memphis Grizzlies,94,RG
http://www.basketball-reference.com/boxscores/200811220MIA.html,200811220MIA,IND,Indiana Pacers,100,MIA,Miami Heat,109,RG
http://www.basketball-reference.com/boxscores/200811220NJN.html,200811220NJN,LAC,Los Angeles Clippers,95,NJN,New Jersey Nets,112,RG
http://www.basketball-reference.com/boxscores/200811220NOH.html,200811220NOH,OKC,Oklahoma City Thunder,97,NOH,New Orleans Hornets,109,RG
http://www.basketball-reference.com/boxscores/200811220NYK.html,200811220NYK,WAS,Washington Wizards,117,NYK,New York Knicks,122,RG
http://www.basketball-reference.com/boxscores/200811220ORL.html,200811220ORL,HOU,Houston Rockets,100,ORL,Orlando Magic,95,RG
http://www.basketball-reference.com/boxscores/200811220PHO.html,200811220PHO,POR,Portland Trail Blazers,92,PHO,Phoenix Suns,102,RG
http://www.basketball-reference.com/boxscores/200811230DEN.html,200811230DEN,CHI,Chicago Bulls,101,DEN,Denver Nuggets,114,RG
http://www.basketball-reference.com/boxscores/200811230DET.html,200811230DET,MIN,Minnesota Timberwolves,106,DET,Detroit Pistons,80,RG
http://www.basketball-reference.com/boxscores/200811230LAL.html,200811230LAL,SAC,Sacramento Kings,108,LAL,Los Angeles Lakers,118,RG
http://www.basketball-reference.com/boxscores/200811230PHI.html,200811230PHI,GSW,Golden State Warriors,81,PHI,Philadelphia 76ers,89,RG
http://www.basketball-reference.com/boxscores/200811230TOR.html,200811230TOR,BOS,Boston Celtics,118,TOR,Toronto Raptors,103,RG
http://www.basketball-reference.com/boxscores/200811240CHA.html,200811240CHA,PHI,Philadelphia 76ers,84,CHA,Charlotte Bobcats,93,RG
http://www.basketball-reference.com/boxscores/200811240LAC.html,200811240LAC,NOH,New Orleans Hornets,99,LAC,Los Angeles Clippers,87,RG
http://www.basketball-reference.com/boxscores/200811240MEM.html,200811240MEM,SAS,San Antonio Spurs,94,MEM,Memphis Grizzlies,81,RG
http://www.basketball-reference.com/boxscores/200811240MIA.html,200811240MIA,HOU,Houston Rockets,107,MIA,Miami Heat,98,RG
http://www.basketball-reference.com/boxscores/200811240ORL.html,200811240ORL,MIL,Milwaukee Bucks,101,ORL,Orlando Magic,108,RG
http://www.basketball-reference.com/boxscores/200811240POR.html,200811240POR,SAC,Sacramento Kings,90,POR,Portland Trail Blazers,91,RG
http://www.basketball-reference.com/boxscores/200811240UTA.html,200811240UTA,CHI,Chicago Bulls,101,UTA,Utah Jazz,100,RG
http://www.basketball-reference.com/boxscores/200811250DAL.html,200811250DAL,IND,Indiana Pacers,106,DAL,Dallas Mavericks,109,RG
