Link,Game ID,Away Team,Away Long,Away Score,Home Team,Home Long,Home Score,OT Ind
http://www.basketball-reference.com/boxscores/201211060OKC.html,201211060OKC,TOR,Toronto Raptors,88,OKC,Oklahoma City Thunder,108,RG
http://www.basketball-reference.com/boxscores/201211070ATL.html,201211070ATL,IND,Indiana Pacers,86,ATL,Atlanta Hawks,89,RG
http://www.basketball-reference.com/boxscores/201211070BOS.html,201211070BOS,WAS,Washington Wizards,94,BOS,Boston Celtics,100,OT
http://www.basketball-reference.com/boxscores/201211070CHA.html,201211070CHA,PHO,Phoenix Suns,117,CHA,Charlotte Bobcats,110,RG
http://www.basketball-reference.com/boxscores/201211070DAL.html,201211070DAL,TOR,Toronto Raptors,104,DAL,Dallas Mavericks,109,RG
http://www.basketball-reference.com/boxscores/201211070GSW.html,201211070GSW,CLE,Cleveland Cavaliers,96,GSW,Golden State Warriors,106,RG
http://www.basketball-reference.com/boxscores/201211070HOU.html,201211070HOU,DEN,Denver Nuggets,93,HOU,Houston Rockets,87,RG
http://www.basketball-reference.com/boxscores/201211070LAC.html,201211070LAC,SAS,San Antonio Spurs,84,LAC,Los Angeles Clippers,106,RG
http://www.basketball-reference.com/boxscores/201211070MIA.html,201211070MIA,BRK,Brooklyn Nets,73,MIA,Miami Heat,103,RG
http://www.basketball-reference.com/boxscores/201211070MIL.html,201211070MIL,MEM,Memphis Grizzlies,108,MIL,Milwaukee Bucks,90,RG
http://www.basketball-reference.com/boxscores/201211070MIN.html,201211070MIN,ORL,Orlando Magic,75,MIN,Minnesota Timberwolves,90,RG
http://www.basketball-reference.com/boxscores/201211070NOH.html,201211070NOH,PHI,Philadelphia 76ers,77,NOH,New Orleans Hornets,62,RG
http://www.basketball-reference.com/boxscores/201211070SAC.html,201211070SAC,DET,Detroit Pistons,103,SAC,Sacramento Kings,105,RG
http://www.basketball-reference.com/boxscores/201211070UTA.html,201211070UTA,LAL,Los Angeles Lakers,86,UTA,Utah Jazz,95,RG
http://www.basketball-reference.com/boxscores/201211080CHI.html,201211080CHI,OKC,Oklahoma City Thunder,97,CHI,Chicago Bulls,91,RG
http://www.basketball-reference.com/boxscores/201211080POR.html,201211080POR,LAC,Los Angeles Clippers,103,POR,Portland Trail Blazers,90,RG
http://www.basketball-reference.com/boxscores/201211090ATL.html,201211090ATL,MIA,Miami Heat,95,ATL,Atlanta Hawks,89,RG
http://www.basketball-reference.com/boxscores/201211090BOS.html,201211090BOS,PHI,Philadelphia 76ers,106,BOS,Boston Celtics,100,RG
http://www.basketball-reference.com/boxscores/201211090DEN.html,201211090DEN,UTA,Utah Jazz,84,DEN,Denver Nuggets,104,RG
http://www.basketball-reference.com/boxscores/201211090LAL.html,201211090LAL,GSW,Golden State Warriors,77,LAL,Los Angeles Lakers,101,RG
http://www.basketball-reference.com/boxscores/201211090MEM.html,201211090MEM,HOU,Houston Rockets,85,MEM,Memphis Grizzlies,93,RG
http://www.basketball-reference.com/boxscores/201211090MIN.html,201211090MIN,IND,Indiana Pacers,94,MIN,Minnesota Timberwolves,96,RG
http://www.basketball-reference.com/boxscores/201211090NOH.html,201211090NOH,CHA,Charlotte Bobcats,99,NOH,New Orleans Hornets,107,RG
http://www.basketball-reference.com/boxscores/201211090NYK.html,201211090NYK,DAL,Dallas Mavericks,94,NYK,New York Knicks,104,RG
http://www.basketball-reference.com/boxscores/201211090OKC.html,201211090OKC,DET,Detroit Pistons,94,OKC,Oklahoma City Thunder,105,RG
http://www.basketball-reference.com/boxscores/201211090ORL.html,201211090ORL,BRK,Brooklyn Nets,107,ORL,Orlando Magic,68,RG
http://www.basketball-reference.com/boxscores/201211090PHO.html,201211090PHO,CLE,Cleveland Cavaliers,105,PHO,Phoenix Suns,107,RG
http://www.basketball-reference.com/boxscores/201211090SAC.html,201211090SAC,SAS,San Antonio Spurs,97,SAC,Sacramento Kings,86,RG
http://www.basketball-reference.com/boxscores/201211090WAS.html,201211090WAS,MIL,Milwaukee Bucks,101,WAS,Washington Wizards,91,RG
http://www.basketball-reference.com/boxscores/201211100CHA.html,201211100CHA,DAL,Dallas Mavericks,97,CHA,Charlotte Bobcats,101,OT
http://www.basketball-reference.com/boxscores/201211100CHI.html,201211100CHI,MIN,Minnesota Timberwolves,80,CHI,Chicago Bulls,87,RG
http://www.basketball-reference.com/boxscores/201211100GSW.html,201211100GSW,DEN,Denver Nuggets,107,GSW,Golden State Warriors,101,2OT
http://www.basketball-reference.com/boxscores/201211100HOU.html,201211100HOU,DET,Detroit Pistons,82,HOU,Houston Rockets,96,RG
http://www.basketball-reference.com/boxscores/201211100IND.html,201211100IND,WAS,Washington Wizards,85,IND,Indiana Pacers,89,RG
http://www.basketball-reference.com/boxscores/201211100MIL.html,201211100MIL,BOS,Boston Celtics,96,MIL,Milwaukee Bucks,92,RG
http://www.basketball-reference.com/boxscores/201211100POR.html,201211100POR,SAS,San Antonio Spurs,112,POR,Portland Trail Blazers,109,RG
http://www.basketball-reference.com/boxscores/201211100TOR.html,201211100TOR,PHI,Philadelphia 76ers,93,TOR,Toronto Raptors,83,RG
http://www.basketball-reference.com/boxscores/201211100UTA.html,201211100UTA,PHO,Phoenix Suns,81,UTA,Utah Jazz,94,RG
http://www.basketball-reference.com/boxscores/201211110BRK.html,201211110BRK,ORL,Orlando Magic,74,BRK,Brooklyn Nets,82,RG
http://www.basketball-reference.com/boxscores/201211110LAC.html,201211110LAC,ATL,Atlanta Hawks,76,LAC,Los Angeles Clippers,89,RG
http://www.basketball-reference.com/boxscores/201211110LAL.html,201211110LAL,SAC,Sacramento Kings,90,LAL,Los Angeles Lakers,103,RG
http://www.basketball-reference.com/boxscores/201211110MEM.html,201211110MEM,MIA,Miami Heat,86,MEM,Memphis Grizzlies,104,RG
http://www.basketball-reference.com/boxscores/201211110OKC.html,201211110OKC,CLE,Cleveland Cavaliers,91,OKC,Oklahoma City Thunder,106,RG
http://www.basketball-reference.com/boxscores/201211120CHI.html,201211120CHI,BOS,Boston Celtics,101,CHI,Chicago Bulls,95,RG
http://www.basketball-reference.com/boxscores/201211120DAL.html,201211120DAL,MIN,Minnesota Timberwolves,90,DAL,Dallas Mavericks,82,RG
http://www.basketball-reference.com/boxscores/201211120DET.html,201211120DET,OKC,Oklahoma City Thunder,92,DET,Detroit Pistons,90,RG
http://www.basketball-reference.com/boxscores/201211120HOU.html,201211120HOU,MIA,Miami Heat,113,HOU,Houston Rockets,110,RG
http://www.basketball-reference.com/boxscores/201211120PHI.html,201211120PHI,MIL,Milwaukee Bucks,105,PHI,Philadelphia 76ers,96,RG
http://www.basketball-reference.com/boxscores/201211120PHO.html,201211120PHO,DEN,Denver Nuggets,100,PHO,Phoenix Suns,110,RG
http://www.basketball-reference.com/boxscores/201211120POR.html,201211120POR,ATL,Atlanta Hawks,95,POR,Portland Trail Blazers,87,RG
http://www.basketball-reference.com/boxscores/201211120TOR.html,201211120TOR,UTA,Utah Jazz,140,TOR,Toronto Raptors,133,3OT
http://www.basketball-reference.com/boxscores/201211130BRK.html,201211130BRK,CLE,Cleveland Cavaliers,101,BRK,Brooklyn Nets,114,RG
http://www.basketball-reference.com/boxscores/201211130CHA.html,201211130CHA,WAS,Washington Wizards,76,CHA,Charlotte Bobcats,92,RG
http://www.basketball-reference.com/boxscores/201211130IND.html,201211130IND,TOR,Toronto Raptors,74,IND,Indiana Pacers,72,RG
http://www.basketball-reference.com/boxscores/201211130LAL.html,201211130LAL,SAS,San Antonio Spurs,84,LAL,Los Angeles Lakers,82,RG
http://www.basketball-reference.com/boxscores/201211130ORL.html,201211130ORL,NYK,New York Knicks,99,ORL,Orlando Magic,89,RG
http://www.basketball-reference.com/boxscores/201211130SAC.html,201211130SAC,POR,Portland Trail Blazers,103,SAC,Sacramento Kings,86,RG
http://www.basketball-reference.com/boxscores/201211140BOS.html,201211140BOS,UTA,Utah Jazz,93,BOS,Boston Celtics,98,RG
http://www.basketball-reference.com/boxscores/201211140DAL.html,201211140DAL,WAS,Washington Wizards,101,DAL,Dallas Mavericks,107,RG
http://www.basketball-reference.com/boxscores/201211140GSW.html,201211140GSW,ATL,Atlanta Hawks,88,GSW,Golden State Warriors,92,RG
http://www.basketball-reference.com/boxscores/201211140HOU.html,201211140HOU,NOH,New Orleans Hornets,96,HOU,Houston Rockets,100,RG
http://www.basketball-reference.com/boxscores/201211140LAC.html,201211140LAC,MIA,Miami Heat,100,LAC,Los Angeles Clippers,107,RG
http://www.basketball-reference.com/boxscores/201211140MIL.html,201211140MIL,IND,Indiana Pacers,85,MIL,Milwaukee Bucks,99,RG
http://www.basketball-reference.com/boxscores/201211140MIN.html,201211140MIN,CHA,Charlotte Bobcats,89,MIN,Minnesota Timberwolves,87,RG
http://www.basketball-reference.com/boxscores/201211140OKC.html,201211140OKC,MEM,Memphis Grizzlies,107,OKC,Oklahoma City Thunder,97,RG
http://www.basketball-reference.com/boxscores/201211140PHI.html,201211140PHI,DET,Detroit Pistons,94,PHI,Philadelphia 76ers,76,RG
http://www.basketball-reference.com/boxscores/201211140PHO.html,201211140PHO,CHI,Chicago Bulls,112,PHO,Phoenix Suns,106,OT
http://www.basketball-reference.com/boxscores/201211150BRK.html,201211150BRK,BOS,Boston Celtics,97,BRK,Brooklyn Nets,102,RG
http://www.basketball-reference.com/boxscores/201211150DEN.html,201211150DEN,MIA,Miami Heat,98,DEN,Denver Nuggets,93,RG
http://www.basketball-reference.com/boxscores/201211150SAS.html,201211150SAS,NYK,New York Knicks,104,SAS,San Antonio Spurs,100,RG
http://www.basketball-reference.com/boxscores/201211160DET.html,201211160DET,ORL,Orlando Magic,110,DET,Detroit Pistons,106,RG
http://www.basketball-reference.com/boxscores/201211160IND.html,201211160IND,DAL,Dallas Mavericks,83,IND,Indiana Pacers,103,RG
http://www.basketball-reference.com/boxscores/201211160LAL.html,201211160LAL,PHO,Phoenix Suns,102,LAL,Los Angeles Lakers,114,RG
http://www.basketball-reference.com/boxscores/201211160MEM.html,201211160MEM,NYK,New York Knicks,95,MEM,Memphis Grizzlies,105,RG
http://www.basketball-reference.com/boxscores/201211160MIN.html,201211160MIN,GSW,Golden State Warriors,106,MIN,Minnesota Timberwolves,98,RG
http://www.basketball-reference.com/boxscores/201211160NOH.html,201211160NOH,OKC,Oklahoma City Thunder,110,NOH,New Orleans Hornets,95,RG
http://www.basketball-reference.com/boxscores/201211160PHI.html,201211160PHI,UTA,Utah Jazz,93,PHI,Philadelphia 76ers,99,RG
http://www.basketball-reference.com/boxscores/201211160POR.html,201211160POR,HOU,Houston Rockets,117,POR,Portland Trail Blazers,119,OT
http://www.basketball-reference.com/boxscores/201211160SAC.html,201211160SAC,ATL,Atlanta Hawks,112,SAC,Sacramento Kings,96,RG
http://www.basketball-reference.com/boxscores/201211170BOS.html,201211170BOS,TOR,Toronto Raptors,89,BOS,Boston Celtics,107,RG
http://www.basketball-reference.com/boxscores/201211170CHA.html,201211170CHA,MEM,Memphis Grizzlies,94,CHA,Charlotte Bobcats,87,RG
http://www.basketball-reference.com/boxscores/201211170CLE.html,201211170CLE,DAL,Dallas Mavericks,103,CLE,Cleveland Cavaliers,95,RG
http://www.basketball-reference.com/boxscores/201211170LAC.html,201211170LAC,CHI,Chicago Bulls,80,LAC,Los Angeles Clippers,101,RG
http://www.basketball-reference.com/boxscores/201211170MIL.html,201211170MIL,NOH,New Orleans Hornets,113,MIL,Milwaukee Bucks,117,RG
http://www.basketball-reference.com/boxscores/201211170PHO.html,201211170PHO,MIA,Miami Heat,97,PHO,Phoenix Suns,88,RG
http://www.basketball-reference.com/boxscores/201211170SAS.html,201211170SAS,DEN,Denver Nuggets,100,SAS,San Antonio Spurs,126,RG
http://www.basketball-reference.com/boxscores/201211170WAS.html,201211170WAS,UTA,Utah Jazz,83,WAS,Washington Wizards,76,RG
http://www.basketball-reference.com/boxscores/201211180DET.html,201211180DET,BOS,Boston Celtics,83,DET,Detroit Pistons,103,RG
http://www.basketball-reference.com/boxscores/201211180LAL.html,201211180LAL,HOU,Houston Rockets,108,LAL,Los Angeles Lakers,119,RG
http://www.basketball-reference.com/boxscores/201211180NYK.html,201211180NYK,IND,Indiana Pacers,76,NYK,New York Knicks,88,RG
http://www.basketball-reference.com/boxscores/201211180OKC.html,201211180OKC,GSW,Golden State Warriors,109,OKC,Oklahoma City Thunder,119,RG
http://www.basketball-reference.com/boxscores/201211180PHI.html,201211180PHI,CLE,Cleveland Cavaliers,79,PHI,Philadelphia 76ers,86,RG
http://www.basketball-reference.com/boxscores/201211180POR.html,201211180POR,CHI,Chicago Bulls,94,POR,Portland Trail Blazers,102,RG
http://www.basketball-reference.com/boxscores/201211180SAC.html,201211180SAC,BRK,Brooklyn Nets,99,SAC,Sacramento Kings,90,RG
http://www.basketball-reference.com/boxscores/201211180TOR.html,201211180TOR,ORL,Orlando Magic,86,TOR,Toronto Raptors,97,RG
http://www.basketball-reference.com/boxscores/201211190ATL.html,201211190ATL,ORL,Orlando Magic,72,ATL,Atlanta Hawks,81,RG
http://www.basketball-reference.com/boxscores/201211190CHA.html,201211190CHA,MIL,Milwaukee Bucks,98,CHA,Charlotte Bobcats,102,RG
http://www.basketball-reference.com/boxscores/201211190DAL.html,201211190DAL,GSW,Golden State Warriors,105,DAL,Dallas Mavericks,101,OT
http://www.basketball-reference.com/boxscores/201211190MEM.html,201211190MEM,DEN,Denver Nuggets,97,MEM,Memphis Grizzlies,92,RG
http://www.basketball-reference.com/boxscores/201211190SAS.html,201211190SAS,LAC,Los Angeles Clippers,92,SAS,San Antonio Spurs,87,RG
http://www.basketball-reference.com/boxscores/201211190UTA.html,201211190UTA,HOU,Houston Rockets,91,UTA,Utah Jazz,102,RG
http://www.basketball-reference.com/boxscores/201211190WAS.html,201211190WAS,IND,Indiana Pacers,96,WAS,Washington Wizards,89,RG
http://www.basketball-reference.com/boxscores/201211200LAL.html,201211200LAL,BRK,Brooklyn Nets,90,LAL,Los Angeles Lakers,95,RG
http://www.basketball-reference.com/boxscores/201211200NOH.html,201211200NOH,NYK,New York Knicks,102,NOH,New Orleans Hornets,80,RG
http://www.basketball-reference.com/boxscores/201211200PHI.html,201211200PHI,TOR,Toronto Raptors,98,PHI,Philadelphia 76ers,106,RG
http://www.basketball-reference.com/boxscores/201211210ATL.html,201211210ATL,WAS,Washington Wizards,100,ATL,Atlanta Hawks,101,OT
http://www.basketball-reference.com/boxscores/201211210BOS.html,201211210BOS,SAS,San Antonio Spurs,112,BOS,Boston Celtics,100,RG
http://www.basketball-reference.com/boxscores/201211210CHA.html,201211210CHA,TOR,Toronto Raptors,97,CHA,Charlotte Bobcats,98,RG
http://www.basketball-reference.com/boxscores/201211210CLE.html,201211210CLE,PHI,Philadelphia 76ers,83,CLE,Cleveland Cavaliers,92,RG
http://www.basketball-reference.com/boxscores/201211210DAL.html,201211210DAL,NYK,New York Knicks,111,DAL,Dallas Mavericks,114,RG
http://www.basketball-reference.com/boxscores/201211210GSW.html,201211210GSW,BRK,Brooklyn Nets,93,GSW,Golden State Warriors,102,RG
http://www.basketball-reference.com/boxscores/201211210HOU.html,201211210HOU,CHI,Chicago Bulls,89,HOU,Houston Rockets,93,RG
http://www.basketball-reference.com/boxscores/201211210IND.html,201211210IND,NOH,New Orleans Hornets,107,IND,Indiana Pacers,115,OT
http://www.basketball-reference.com/boxscores/201211210MIA.html,201211210MIA,MIL,Milwaukee Bucks,106,MIA,Miami Heat,113,OT
http://www.basketball-reference.com/boxscores/201211210MIN.html,201211210MIN,DEN,Denver Nuggets,101,MIN,Minnesota Timberwolves,94,RG
http://www.basketball-reference.com/boxscores/201211210OKC.html,201211210OKC,LAC,Los Angeles Clippers,111,OKC,Oklahoma City Thunder,117,OT
http://www.basketball-reference.com/boxscores/201211210ORL.html,201211210ORL,DET,Detroit Pistons,74,ORL,Orlando Magic,90,RG
http://www.basketball-reference.com/boxscores/201211210PHO.html,201211210PHO,POR,Portland Trail Blazers,87,PHO,Phoenix Suns,114,RG
http://www.basketball-reference.com/boxscores/201211210SAC.html,201211210SAC,LAL,Los Angeles Lakers,97,SAC,Sacramento Kings,113,RG
http://www.basketball-reference.com/boxscores/201211230BOS.html,201211230BOS,OKC,Oklahoma City Thunder,100,BOS,Boston Celtics,108,RG
http://www.basketball-reference.com/boxscores/201211230BRK.html,201211230BRK,LAC,Los Angeles Clippers,76,BRK,Brooklyn Nets,86,RG
http://www.basketball-reference.com/boxscores/201211230CHA.html,201211230CHA,ATL,Atlanta Hawks,101,CHA,Charlotte Bobcats,91,RG
http://www.basketball-reference.com/boxscores/201211230DEN.html,201211230DEN,GSW,Golden State Warriors,91,DEN,Denver Nuggets,102,RG
http://www.basketball-reference.com/boxscores/201211230DET.html,201211230DET,TOR,Toronto Raptors,90,DET,Detroit Pistons,91,RG
http://www.basketball-reference.com/boxscores/201211230HOU.html,201211230HOU,NYK,New York Knicks,103,HOU,Houston Rockets,131,RG
http://www.basketball-reference.com/boxscores/201211230IND.html,201211230IND,SAS,San Antonio Spurs,104,IND,Indiana Pacers,97,RG
http://www.basketball-reference.com/boxscores/201211230MEM.html,201211230MEM,LAL,Los Angeles Lakers,98,MEM,Memphis Grizzlies,106,RG
http://www.basketball-reference.com/boxscores/201211230ORL.html,201211230ORL,CLE,Cleveland Cavaliers,104,ORL,Orlando Magic,108,RG
http://www.basketball-reference.com/boxscores/201211230PHO.html,201211230PHO,NOH,New Orleans Hornets,108,PHO,Phoenix Suns,111,OT
http://www.basketball-reference.com/boxscores/201211230POR.html,201211230POR,MIN,Minnesota Timberwolves,95,POR,Portland Trail Blazers,103,RG
http://www.basketball-reference.com/boxscores/201211230UTA.html,201211230UTA,SAC,Sacramento Kings,102,UTA,Utah Jazz,104,RG
http://www.basketball-reference.com/boxscores/201211240ATL.html,201211240ATL,LAC,Los Angeles Clippers,93,ATL,Atlanta Hawks,104,RG
http://www.basketball-reference.com/boxscores/201211240DAL.html,201211240DAL,LAL,Los Angeles Lakers,115,DAL,Dallas Mavericks,89,RG
http://www.basketball-reference.com/boxscores/201211240GSW.html,201211240GSW,MIN,Minnesota Timberwolves,85,GSW,Golden State Warriors,96,RG
http://www.basketball-reference.com/boxscores/201211240MIA.html,201211240MIA,CLE,Cleveland Cavaliers,108,MIA,Miami Heat,110,RG
http://www.basketball-reference.com/boxscores/201211240MIL.html,201211240MIL,CHI,Chicago Bulls,93,MIL,Milwaukee Bucks,86,RG
http://www.basketball-reference.com/boxscores/201211240PHI.html,201211240PHI,OKC,Oklahoma City Thunder,116,PHI,Philadelphia 76ers,109,OT
http://www.basketball-reference.com/boxscores/201211240SAC.html,201211240SAC,UTA,Utah Jazz,97,SAC,Sacramento Kings,108,RG
http://www.basketball-reference.com/boxscores/201211240WAS.html,201211240WAS,CHA,Charlotte Bobcats,108,WAS,Washington Wizards,106,2OT
http://www.basketball-reference.com/boxscores/201211250BRK.html,201211250BRK,POR,Portland Trail Blazers,85,BRK,Brooklyn Nets,98,RG
http://www.basketball-reference.com/boxscores/201211250DEN.html,201211250DEN,NOH,New Orleans Hornets,84,DEN,Denver Nuggets,102,RG
http://www.basketball-reference.com/boxscores/201211250NYK.html,201211250NYK,DET,Detroit Pistons,100,NYK,New York Knicks,121,RG
http://www.basketball-reference.com/boxscores/201211250ORL.html,201211250ORL,BOS,Boston Celtics,116,ORL,Orlando Magic,110,OT
http://www.basketball-reference.com/boxscores/201211250PHI.html,201211250PHI,PHO,Phoenix Suns,101,PHI,Philadelphia 76ers,104,RG
http://www.basketball-reference.com/boxscores/201211250TOR.html,201211250TOR,SAS,San Antonio Spurs,111,TOR,Toronto Raptors,106,2OT
http://www.basketball-reference.com/boxscores/201211260BRK.html,201211260BRK,NYK,New York Knicks,89,BRK,Brooklyn Nets,96,OT
http://www.basketball-reference.com/boxscores/201211260CHI.html,201211260CHI,MIL,Milwaukee Bucks,93,CHI,Chicago Bulls,92,RG
http://www.basketball-reference.com/boxscores/201211260DET.html,201211260DET,POR,Portland Trail Blazers,101,DET,Detroit Pistons,108,RG
http://www.basketball-reference.com/boxscores/201211260LAC.html,201211260LAC,NOH,New Orleans Hornets,105,LAC,Los Angeles Clippers,98,RG
http://www.basketball-reference.com/boxscores/201211260MEM.html,201211260MEM,CLE,Cleveland Cavaliers,78,MEM,Memphis Grizzlies,84,RG
http://www.basketball-reference.com/boxscores/201211260OKC.html,201211260OKC,CHA,Charlotte Bobcats,69,OKC,Oklahoma City Thunder,114,RG
http://www.basketball-reference.com/boxscores/201211260UTA.html,201211260UTA,DEN,Denver Nuggets,103,UTA,Utah Jazz,105,RG
http://www.basketball-reference.com/boxscores/201211260WAS.html,201211260WAS,SAS,San Antonio Spurs,118,WAS,Washington Wizards,92,RG
http://www.basketball-reference.com/boxscores/201211270CLE.html,201211270CLE,PHO,Phoenix Suns,91,CLE,Cleveland Cavaliers,78,RG
