Link,Game ID,Away Team,Away Long,Away Score,Home Team,Home Long,Home Score,OT Ind
http://www.basketball-reference.com/boxscores/200910300PHO.html,200910300PHO,GSW,Golden State Warriors,101,PHO,Phoenix Suns,123,RG
http://www.basketball-reference.com/boxscores/200910300UTA.html,200910300UTA,LAC,Los Angeles Clippers,98,UTA,Utah Jazz,111,RG
http://www.basketball-reference.com/boxscores/200910310CLE.html,200910310CLE,CHA,Charlotte Bobcats,79,CLE,Cleveland Cavaliers,90,RG
http://www.basketball-reference.com/boxscores/200910310HOU.html,200910310HOU,POR,Portland Trail Blazers,107,HOU,Houston Rockets,111,RG
http://www.basketball-reference.com/boxscores/200910310LAC.html,200910310LAC,DAL,Dallas Mavericks,93,LAC,Los Angeles Clippers,84,RG
http://www.basketball-reference.com/boxscores/200910310MIL.html,200910310MIL,DET,Detroit Pistons,85,MIL,Milwaukee Bucks,96,RG
http://www.basketball-reference.com/boxscores/200910310NYK.html,200910310NYK,PHI,Philadelphia 76ers,141,NYK,New York Knicks,127,OT
http://www.basketball-reference.com/boxscores/200910310SAS.html,200910310SAS,SAC,Sacramento Kings,94,SAS,San Antonio Spurs,113,RG
http://www.basketball-reference.com/boxscores/200910310WAS.html,200910310WAS,NJN,New Jersey Nets,104,WAS,Washington Wizards,123,RG
http://www.basketball-reference.com/boxscores/200911010BOS.html,200911010BOS,NOH,New Orleans Hornets,87,BOS,Boston Celtics,97,RG
http://www.basketball-reference.com/boxscores/200911010DEN.html,200911010DEN,MEM,Memphis Grizzlies,123,DEN,Denver Nuggets,133,RG
http://www.basketball-reference.com/boxscores/200911010LAL.html,200911010LAL,ATL,Atlanta Hawks,110,LAL,Los Angeles Lakers,118,RG
http://www.basketball-reference.com/boxscores/200911010MIA.html,200911010MIA,CHI,Chicago Bulls,87,MIA,Miami Heat,95,RG
http://www.basketball-reference.com/boxscores/200911010OKC.html,200911010OKC,POR,Portland Trail Blazers,83,OKC,Oklahoma City Thunder,74,RG
http://www.basketball-reference.com/boxscores/200911010PHO.html,200911010PHO,MIN,Minnesota Timberwolves,112,PHO,Phoenix Suns,120,RG
http://www.basketball-reference.com/boxscores/200911010TOR.html,200911010TOR,ORL,Orlando Magic,125,TOR,Toronto Raptors,116,RG
http://www.basketball-reference.com/boxscores/200911020CHA.html,200911020CHA,NJN,New Jersey Nets,68,CHA,Charlotte Bobcats,79,RG
http://www.basketball-reference.com/boxscores/200911020LAC.html,200911020LAC,MIN,Minnesota Timberwolves,90,LAC,Los Angeles Clippers,93,RG
http://www.basketball-reference.com/boxscores/200911020NYK.html,200911020NYK,NOH,New Orleans Hornets,111,NYK,New York Knicks,117,RG
http://www.basketball-reference.com/boxscores/200911020SAC.html,200911020SAC,MEM,Memphis Grizzlies,116,SAC,Sacramento Kings,127,OT
http://www.basketball-reference.com/boxscores/200911020UTA.html,200911020UTA,HOU,Houston Rockets,113,UTA,Utah Jazz,96,RG
http://www.basketball-reference.com/boxscores/200911030CHI.html,200911030CHI,MIL,Milwaukee Bucks,81,CHI,Chicago Bulls,83,RG
http://www.basketball-reference.com/boxscores/200911030CLE.html,200911030CLE,WAS,Washington Wizards,90,CLE,Cleveland Cavaliers,102,RG
http://www.basketball-reference.com/boxscores/200911030DAL.html,200911030DAL,UTA,Utah Jazz,85,DAL,Dallas Mavericks,96,RG
http://www.basketball-reference.com/boxscores/200911030DET.html,200911030DET,ORL,Orlando Magic,80,DET,Detroit Pistons,85,RG
http://www.basketball-reference.com/boxscores/200911030IND.html,200911030IND,DEN,Denver Nuggets,111,IND,Indiana Pacers,93,RG
http://www.basketball-reference.com/boxscores/200911030MIA.html,200911030MIA,PHO,Phoenix Suns,104,MIA,Miami Heat,96,RG
http://www.basketball-reference.com/boxscores/200911030OKC.html,200911030OKC,LAL,Los Angeles Lakers,101,OKC,Oklahoma City Thunder,98,OT
http://www.basketball-reference.com/boxscores/200911030PHI.html,200911030PHI,BOS,Boston Celtics,105,PHI,Philadelphia 76ers,74,RG
http://www.basketball-reference.com/boxscores/200911030POR.html,200911030POR,ATL,Atlanta Hawks,97,POR,Portland Trail Blazers,91,RG
http://www.basketball-reference.com/boxscores/200911040GSW.html,200911040GSW,MEM,Memphis Grizzlies,105,GSW,Golden State Warriors,113,RG
http://www.basketball-reference.com/boxscores/200911040HOU.html,200911040HOU,LAL,Los Angeles Lakers,103,HOU,Houston Rockets,102,OT
http://www.basketball-reference.com/boxscores/200911040MIN.html,200911040MIN,BOS,Boston Celtics,92,MIN,Minnesota Timberwolves,90,RG
http://www.basketball-reference.com/boxscores/200911040NJN.html,200911040NJN,DEN,Denver Nuggets,122,NJN,New Jersey Nets,94,RG
http://www.basketball-reference.com/boxscores/200911040NOH.html,200911040NOH,DAL,Dallas Mavericks,107,NOH,New Orleans Hornets,114,OT
http://www.basketball-reference.com/boxscores/200911040NYK.html,200911040NYK,IND,Indiana Pacers,101,NYK,New York Knicks,89,RG
http://www.basketball-reference.com/boxscores/200911040ORL.html,200911040ORL,PHO,Phoenix Suns,100,ORL,Orlando Magic,122,RG
http://www.basketball-reference.com/boxscores/200911040SAC.html,200911040SAC,ATL,Atlanta Hawks,113,SAC,Sacramento Kings,105,RG
http://www.basketball-reference.com/boxscores/200911040TOR.html,200911040TOR,DET,Detroit Pistons,99,TOR,Toronto Raptors,110,RG
http://www.basketball-reference.com/boxscores/200911040WAS.html,200911040WAS,MIA,Miami Heat,93,WAS,Washington Wizards,89,RG
http://www.basketball-reference.com/boxscores/200911050CLE.html,200911050CLE,CHI,Chicago Bulls,86,CLE,Cleveland Cavaliers,85,RG
http://www.basketball-reference.com/boxscores/200911050UTA.html,200911050UTA,SAS,San Antonio Spurs,99,UTA,Utah Jazz,113,RG
http://www.basketball-reference.com/boxscores/200911060BOS.html,200911060BOS,PHO,Phoenix Suns,110,BOS,Boston Celtics,103,RG
http://www.basketball-reference.com/boxscores/200911060CHA.html,200911060CHA,ATL,Atlanta Hawks,83,CHA,Charlotte Bobcats,103,RG
http://www.basketball-reference.com/boxscores/200911060GSW.html,200911060GSW,LAC,Los Angeles Clippers,118,GSW,Golden State Warriors,90,RG
http://www.basketball-reference.com/boxscores/200911060HOU.html,200911060HOU,OKC,Oklahoma City Thunder,94,HOU,Houston Rockets,105,RG
http://www.basketball-reference.com/boxscores/200911060IND.html,200911060IND,WAS,Washington Wizards,86,IND,Indiana Pacers,102,RG
http://www.basketball-reference.com/boxscores/200911060LAL.html,200911060LAL,MEM,Memphis Grizzlies,98,LAL,Los Angeles Lakers,114,RG
http://www.basketball-reference.com/boxscores/200911060MIA.html,200911060MIA,DEN,Denver Nuggets,88,MIA,Miami Heat,96,RG
http://www.basketball-reference.com/boxscores/200911060MIN.html,200911060MIN,MIL,Milwaukee Bucks,87,MIN,Minnesota Timberwolves,72,RG
http://www.basketball-reference.com/boxscores/200911060NOH.html,200911060NOH,TOR,Toronto Raptors,107,NOH,New Orleans Hornets,90,RG
http://www.basketball-reference.com/boxscores/200911060NYK.html,200911060NYK,CLE,Cleveland Cavaliers,100,NYK,New York Knicks,91,RG
http://www.basketball-reference.com/boxscores/200911060ORL.html,200911060ORL,DET,Detroit Pistons,103,ORL,Orlando Magic,110,RG
http://www.basketball-reference.com/boxscores/200911060PHI.html,200911060PHI,NJN,New Jersey Nets,94,PHI,Philadelphia 76ers,97,RG
http://www.basketball-reference.com/boxscores/200911060POR.html,200911060POR,SAS,San Antonio Spurs,84,POR,Portland Trail Blazers,96,RG
http://www.basketball-reference.com/boxscores/200911070ATL.html,200911070ATL,DEN,Denver Nuggets,100,ATL,Atlanta Hawks,125,RG
http://www.basketball-reference.com/boxscores/200911070CHI.html,200911070CHI,CHA,Charlotte Bobcats,90,CHI,Chicago Bulls,93,RG
http://www.basketball-reference.com/boxscores/200911070DAL.html,200911070DAL,TOR,Toronto Raptors,101,DAL,Dallas Mavericks,129,RG
http://www.basketball-reference.com/boxscores/200911070LAC.html,200911070LAC,MEM,Memphis Grizzlies,110,LAC,Los Angeles Clippers,113,RG
http://www.basketball-reference.com/boxscores/200911070MIL.html,200911070MIL,NYK,New York Knicks,87,MIL,Milwaukee Bucks,102,RG
http://www.basketball-reference.com/boxscores/200911070NJN.html,200911070NJN,BOS,Boston Celtics,86,NJN,New Jersey Nets,76,RG
http://www.basketball-reference.com/boxscores/200911070UTA.html,200911070UTA,SAC,Sacramento Kings,104,UTA,Utah Jazz,99,RG
http://www.basketball-reference.com/boxscores/200911080DET.html,200911080DET,PHI,Philadelphia 76ers,81,DET,Detroit Pistons,88,RG
http://www.basketball-reference.com/boxscores/200911080LAL.html,200911080LAL,NOH,New Orleans Hornets,88,LAL,Los Angeles Lakers,104,RG
http://www.basketball-reference.com/boxscores/200911080OKC.html,200911080OKC,ORL,Orlando Magic,74,OKC,Oklahoma City Thunder,102,RG
http://www.basketball-reference.com/boxscores/200911080POR.html,200911080POR,MIN,Minnesota Timberwolves,93,POR,Portland Trail Blazers,116,RG
http://www.basketball-reference.com/boxscores/200911080SAC.html,200911080SAC,GSW,Golden State Warriors,107,SAC,Sacramento Kings,120,RG
http://www.basketball-reference.com/boxscores/200911080WAS.html,200911080WAS,PHO,Phoenix Suns,102,WAS,Washington Wizards,90,RG
http://www.basketball-reference.com/boxscores/200911090GSW.html,200911090GSW,MIN,Minnesota Timberwolves,105,GSW,Golden State Warriors,146,RG
http://www.basketball-reference.com/boxscores/200911090LAC.html,200911090LAC,NOH,New Orleans Hornets,112,LAC,Los Angeles Clippers,84,RG
http://www.basketball-reference.com/boxscores/200911090NYK.html,200911090NYK,UTA,Utah Jazz,95,NYK,New York Knicks,93,RG
http://www.basketball-reference.com/boxscores/200911090PHI.html,200911090PHI,PHO,Phoenix Suns,119,PHI,Philadelphia 76ers,115,RG
http://www.basketball-reference.com/boxscores/200911090SAS.html,200911090SAS,TOR,Toronto Raptors,124,SAS,San Antonio Spurs,131,RG
http://www.basketball-reference.com/boxscores/200911100CHA.html,200911100CHA,ORL,Orlando Magic,93,CHA,Charlotte Bobcats,81,RG
http://www.basketball-reference.com/boxscores/200911100CHI.html,200911100CHI,DEN,Denver Nuggets,90,CHI,Chicago Bulls,89,RG
http://www.basketball-reference.com/boxscores/200911100DAL.html,200911100DAL,HOU,Houston Rockets,103,DAL,Dallas Mavericks,121,RG
http://www.basketball-reference.com/boxscores/200911100MEM.html,200911100MEM,POR,Portland Trail Blazers,93,MEM,Memphis Grizzlies,79,RG
http://www.basketball-reference.com/boxscores/200911100MIA.html,200911100MIA,WAS,Washington Wizards,76,MIA,Miami Heat,90,RG
http://www.basketball-reference.com/boxscores/200911100SAC.html,200911100SAC,OKC,Oklahoma City Thunder,98,SAC,Sacramento Kings,101,RG
http://www.basketball-reference.com/boxscores/200911110BOS.html,200911110BOS,UTA,Utah Jazz,86,BOS,Boston Celtics,105,RG
http://www.basketball-reference.com/boxscores/200911110DET.html,200911110DET,CHA,Charlotte Bobcats,75,DET,Detroit Pistons,98,RG
http://www.basketball-reference.com/boxscores/200911110HOU.html,200911110HOU,MEM,Memphis Grizzlies,79,HOU,Houston Rockets,104,RG
http://www.basketball-reference.com/boxscores/200911110IND.html,200911110IND,GSW,Golden State Warriors,94,IND,Indiana Pacers,108,RG
http://www.basketball-reference.com/boxscores/200911110LAC.html,200911110LAC,OKC,Oklahoma City Thunder,83,LAC,Los Angeles Clippers,79,RG
http://www.basketball-reference.com/boxscores/200911110MIL.html,200911110MIL,DEN,Denver Nuggets,102,MIL,Milwaukee Bucks,108,RG
http://www.basketball-reference.com/boxscores/200911110MIN.html,200911110MIN,POR,Portland Trail Blazers,107,MIN,Minnesota Timberwolves,84,RG
http://www.basketball-reference.com/boxscores/200911110NJN.html,200911110NJN,PHI,Philadelphia 76ers,82,NJN,New Jersey Nets,79,RG
http://www.basketball-reference.com/boxscores/200911110NYK.html,200911110NYK,ATL,Atlanta Hawks,114,NYK,New York Knicks,101,RG
http://www.basketball-reference.com/boxscores/200911110ORL.html,200911110ORL,CLE,Cleveland Cavaliers,102,ORL,Orlando Magic,93,RG
http://www.basketball-reference.com/boxscores/200911110PHO.html,200911110PHO,NOH,New Orleans Hornets,104,PHO,Phoenix Suns,124,RG
http://www.basketball-reference.com/boxscores/200911110SAS.html,200911110SAS,DAL,Dallas Mavericks,83,SAS,San Antonio Spurs,92,RG
http://www.basketball-reference.com/boxscores/200911110TOR.html,200911110TOR,CHI,Chicago Bulls,89,TOR,Toronto Raptors,99,RG
http://www.basketball-reference.com/boxscores/200911120LAL.html,200911120LAL,PHO,Phoenix Suns,102,LAL,Los Angeles Lakers,121,RG
http://www.basketball-reference.com/boxscores/200911120MIA.html,200911120MIA,CLE,Cleveland Cavaliers,111,MIA,Miami Heat,104,RG
http://www.basketball-reference.com/boxscores/200911130BOS.html,200911130BOS,ATL,Atlanta Hawks,97,BOS,Boston Celtics,86,RG
http://www.basketball-reference.com/boxscores/200911130DEN.html,200911130DEN,LAL,Los Angeles Lakers,79,DEN,Denver Nuggets,105,RG
http://www.basketball-reference.com/boxscores/200911130LAC.html,200911130LAC,TOR,Toronto Raptors,104,LAC,Los Angeles Clippers,89,RG
http://www.basketball-reference.com/boxscores/200911130MIN.html,200911130MIN,DAL,Dallas Mavericks,89,MIN,Minnesota Timberwolves,77,RG
http://www.basketball-reference.com/boxscores/200911130NOH.html,200911130NOH,POR,Portland Trail Blazers,86,NOH,New Orleans Hornets,78,RG
http://www.basketball-reference.com/boxscores/200911130NYK.html,200911130NYK,GSW,Golden State Warriors,121,NYK,New York Knicks,107,RG
http://www.basketball-reference.com/boxscores/200911130ORL.html,200911130ORL,NJN,New Jersey Nets,72,ORL,Orlando Magic,88,RG
http://www.basketball-reference.com/boxscores/200911130PHI.html,200911130PHI,UTA,Utah Jazz,112,PHI,Philadelphia 76ers,90,RG
http://www.basketball-reference.com/boxscores/200911130SAC.html,200911130SAC,HOU,Houston Rockets,100,SAC,Sacramento Kings,109,RG
http://www.basketball-reference.com/boxscores/200911140ATL.html,200911140ATL,NOH,New Orleans Hornets,98,ATL,Atlanta Hawks,121,RG
http://www.basketball-reference.com/boxscores/200911140CHA.html,200911140CHA,POR,Portland Trail Blazers,80,CHA,Charlotte Bobcats,74,RG
http://www.basketball-reference.com/boxscores/200911140CHI.html,200911140CHI,PHI,Philadelphia 76ers,88,CHI,Chicago Bulls,94,RG
http://www.basketball-reference.com/boxscores/200911140CLE.html,200911140CLE,UTA,Utah Jazz,103,CLE,Cleveland Cavaliers,107,RG
http://www.basketball-reference.com/boxscores/200911140IND.html,200911140IND,BOS,Boston Celtics,104,IND,Indiana Pacers,113,RG
http://www.basketball-reference.com/boxscores/200911140MEM.html,200911140MEM,MIN,Minnesota Timberwolves,87,MEM,Memphis Grizzlies,97,RG
http://www.basketball-reference.com/boxscores/200911140MIA.html,200911140MIA,NJN,New Jersey Nets,80,MIA,Miami Heat,81,RG
http://www.basketball-reference.com/boxscores/200911140MIL.html,200911140MIL,GSW,Golden State Warriors,125,MIL,Milwaukee Bucks,129,RG
http://www.basketball-reference.com/boxscores/200911140SAS.html,200911140SAS,OKC,Oklahoma City Thunder,101,SAS,San Antonio Spurs,98,RG
http://www.basketball-reference.com/boxscores/200911140WAS.html,200911140WAS,DET,Detroit Pistons,106,WAS,Washington Wizards,103,RG
http://www.basketball-reference.com/boxscores/200911150DET.html,200911150DET,DAL,Dallas Mavericks,95,DET,Detroit Pistons,90,RG
http://www.basketball-reference.com/boxscores/200911150LAL.html,200911150LAL,HOU,Houston Rockets,101,LAL,Los Angeles Lakers,91,RG
http://www.basketball-reference.com/boxscores/200911150OKC.html,200911150OKC,LAC,Los Angeles Clippers,101,OKC,Oklahoma City Thunder,93,RG
http://www.basketball-reference.com/boxscores/200911150PHO.html,200911150PHO,TOR,Toronto Raptors,100,PHO,Phoenix Suns,101,RG
http://www.basketball-reference.com/boxscores/200911160ATL.html,200911160ATL,POR,Portland Trail Blazers,95,ATL,Atlanta Hawks,99,OT
http://www.basketball-reference.com/boxscores/200911160MIL.html,200911160MIL,DAL,Dallas Mavericks,115,MIL,Milwaukee Bucks,113,OT
http://www.basketball-reference.com/boxscores/200911160ORL.html,200911160ORL,CHA,Charlotte Bobcats,91,ORL,Orlando Magic,97,RG
http://www.basketball-reference.com/boxscores/200911170CLE.html,200911170CLE,GSW,Golden State Warriors,108,CLE,Cleveland Cavaliers,114,RG
http://www.basketball-reference.com/boxscores/200911170DEN.html,200911170DEN,TOR,Toronto Raptors,112,DEN,Denver Nuggets,130,RG
http://www.basketball-reference.com/boxscores/200911170HOU.html,200911170HOU,PHO,Phoenix Suns,111,HOU,Houston Rockets,105,RG
http://www.basketball-reference.com/boxscores/200911170LAL.html,200911170LAL,DET,Detroit Pistons,93,LAL,Los Angeles Lakers,106,RG
http://www.basketball-reference.com/boxscores/200911170MIA.html,200911170MIA,OKC,Oklahoma City Thunder,100,MIA,Miami Heat,87,RG
http://www.basketball-reference.com/boxscores/200911170NJN.html,200911170NJN,IND,Indiana Pacers,91,NJN,New Jersey Nets,83,RG
http://www.basketball-reference.com/boxscores/200911170NOH.html,200911170NOH,LAC,Los Angeles Clippers,102,NOH,New Orleans Hornets,110,RG
http://www.basketball-reference.com/boxscores/200911170SAC.html,200911170SAC,CHI,Chicago Bulls,101,SAC,Sacramento Kings,87,RG
http://www.basketball-reference.com/boxscores/200911180ATL.html,200911180ATL,MIA,Miami Heat,90,ATL,Atlanta Hawks,105,RG
http://www.basketball-reference.com/boxscores/200911180BOS.html,200911180BOS,GSW,Golden State Warriors,95,BOS,Boston Celtics,109,RG
http://www.basketball-reference.com/boxscores/200911180DAL.html,200911180DAL,SAS,San Antonio Spurs,94,DAL,Dallas Mavericks,99,OT
http://www.basketball-reference.com/boxscores/200911180IND.html,200911180IND,NYK,New York Knicks,110,IND,Indiana Pacers,103,RG
http://www.basketball-reference.com/boxscores/200911180MEM.html,200911180MEM,LAC,Los Angeles Clippers,91,MEM,Memphis Grizzlies,106,RG
http://www.basketball-reference.com/boxscores/200911180MIL.html,200911180MIL,NJN,New Jersey Nets,85,MIL,Milwaukee Bucks,99,RG
http://www.basketball-reference.com/boxscores/200911180MIN.html,200911180MIN,HOU,Houston Rockets,97,MIN,Minnesota Timberwolves,84,RG
http://www.basketball-reference.com/boxscores/200911180ORL.html,200911180ORL,OKC,Oklahoma City Thunder,94,ORL,Orlando Magic,108,RG
http://www.basketball-reference.com/boxscores/200911180PHI.html,200911180PHI,CHA,Charlotte Bobcats,84,PHI,Philadelphia 76ers,86,RG
http://www.basketball-reference.com/boxscores/200911180POR.html,200911180POR,DET,Detroit Pistons,81,POR,Portland Trail Blazers,87,RG
http://www.basketball-reference.com/boxscores/200911180UTA.html,200911180UTA,TOR,Toronto Raptors,91,UTA,Utah Jazz,104,RG
http://www.basketball-reference.com/boxscores/200911180WAS.html,200911180WAS,CLE,Cleveland Cavaliers,91,WAS,Washington Wizards,108,RG
http://www.basketball-reference.com/boxscores/200911190LAL.html,200911190LAL,CHI,Chicago Bulls,93,LAL,Los Angeles Lakers,108,RG
http://www.basketball-reference.com/boxscores/200911190NOH.html,200911190NOH,PHO,Phoenix Suns,103,NOH,New Orleans Hornets,110,RG
http://www.basketball-reference.com/boxscores/200911190SAS.html,200911190SAS,UTA,Utah Jazz,90,SAS,San Antonio Spurs,83,RG
http://www.basketball-reference.com/boxscores/200911200ATL.html,200911200ATL,HOU,Houston Rockets,103,ATL,Atlanta Hawks,105,RG
http://www.basketball-reference.com/boxscores/200911200BOS.html,200911200BOS,ORL,Orlando Magic,83,BOS,Boston Celtics,78,RG
http://www.basketball-reference.com/boxscores/200911200DAL.html,200911200DAL,SAC,Sacramento Kings,102,DAL,Dallas Mavericks,104,RG
http://www.basketball-reference.com/boxscores/200911200GSW.html,200911200GSW,POR,Portland Trail Blazers,94,GSW,Golden State Warriors,108,RG
http://www.basketball-reference.com/boxscores/200911200IND.html,200911200IND,CLE,Cleveland Cavaliers,105,IND,Indiana Pacers,95,RG
http://www.basketball-reference.com/boxscores/200911200LAC.html,200911200LAC,DEN,Denver Nuggets,99,LAC,Los Angeles Clippers,106,RG
http://www.basketball-reference.com/boxscores/200911200MIL.html,200911200MIL,CHA,Charlotte Bobcats,88,MIL,Milwaukee Bucks,95,RG
http://www.basketball-reference.com/boxscores/200911200OKC.html,200911200OKC,WAS,Washington Wizards,108,OKC,Oklahoma City Thunder,127,RG
http://www.basketball-reference.com/boxscores/200911200PHI.html,200911200PHI,MEM,Memphis Grizzlies,102,PHI,Philadelphia 76ers,97,RG
http://www.basketball-reference.com/boxscores/200911200TOR.html,200911200TOR,MIA,Miami Heat,113,TOR,Toronto Raptors,120,RG
http://www.basketball-reference.com/boxscores/200911210CLE.html,200911210CLE,PHI,Philadelphia 76ers,91,CLE,Cleveland Cavaliers,97,RG
http://www.basketball-reference.com/boxscores/200911210DEN.html,200911210DEN,CHI,Chicago Bulls,93,DEN,Denver Nuggets,112,RG
http://www.basketball-reference.com/boxscores/200911210HOU.html,200911210HOU,SAC,Sacramento Kings,106,HOU,Houston Rockets,113,RG
http://www.basketball-reference.com/boxscores/200911210MEM.html,200911210MEM,MIL,Milwaukee Bucks,103,MEM,Memphis Grizzlies,98,RG
http://www.basketball-reference.com/boxscores/200911210NJN.html,200911210NJN,NYK,New York Knicks,98,NJN,New Jersey Nets,91,RG
http://www.basketball-reference.com/boxscores/200911210NOH.html,200911210NOH,ATL,Atlanta Hawks,88,NOH,New Orleans Hornets,96,RG
http://www.basketball-reference.com/boxscores/200911210POR.html,200911210POR,MIN,Minnesota Timberwolves,78,POR,Portland Trail Blazers,106,RG
http://www.basketball-reference.com/boxscores/200911210SAS.html,200911210SAS,WAS,Washington Wizards,84,SAS,San Antonio Spurs,106,RG
http://www.basketball-reference.com/boxscores/200911210UTA.html,200911210UTA,DET,Detroit Pistons,97,UTA,Utah Jazz,100,OT
http://www.basketball-reference.com/boxscores/200911220CHA.html,200911220CHA,IND,Indiana Pacers,88,CHA,Charlotte Bobcats,104,RG
http://www.basketball-reference.com/boxscores/200911220LAL.html,200911220LAL,OKC,Oklahoma City Thunder,85,LAL,Los Angeles Lakers,101,RG
http://www.basketball-reference.com/boxscores/200911220MIA.html,200911220MIA,NOH,New Orleans Hornets,101,MIA,Miami Heat,102,RG
http://www.basketball-reference.com/boxscores/200911220NYK.html,200911220NYK,BOS,Boston Celtics,107,NYK,New York Knicks,105,OT
http://www.basketball-reference.com/boxscores/200911220PHO.html,200911220PHO,DET,Detroit Pistons,91,PHO,Phoenix Suns,117,RG
http://www.basketball-reference.com/boxscores/200911220TOR.html,200911220TOR,ORL,Orlando Magic,104,TOR,Toronto Raptors,96,RG
http://www.basketball-reference.com/boxscores/200911230LAC.html,200911230LAC,MIN,Minnesota Timberwolves,87,LAC,Los Angeles Clippers,91,RG
http://www.basketball-reference.com/boxscores/200911230MEM.html,200911230MEM,SAC,Sacramento Kings,105,MEM,Memphis Grizzlies,116,RG
http://www.basketball-reference.com/boxscores/200911230POR.html,200911230POR,CHI,Chicago Bulls,98,POR,Portland Trail Blazers,122,RG
http://www.basketball-reference.com/boxscores/200911230SAS.html,200911230SAS,MIL,Milwaukee Bucks,98,SAS,San Antonio Spurs,112,RG
http://www.basketball-reference.com/boxscores/200911240DAL.html,200911240DAL,GSW,Golden State Warriors,111,DAL,Dallas Mavericks,103,RG
http://www.basketball-reference.com/boxscores/200911240DEN.html,200911240DEN,NJN,New Jersey Nets,87,DEN,Denver Nuggets,101,RG
http://www.basketball-reference.com/boxscores/200911240LAL.html,200911240LAL,NYK,New York Knicks,90,LAL,Los Angeles Lakers,100,RG
http://www.basketball-reference.com/boxscores/200911240TOR.html,200911240TOR,IND,Indiana Pacers,112,TOR,Toronto Raptors,123,RG
