Link,Game ID,Away Team,Away Long,Away Score,Home Team,Home Long,Home Score,OT Ind
http://www.basketball-reference.com/boxscores/201010310LAC.html,201010310LAC,DAL,Dallas Mavericks,99,LAC,Los Angeles Clippers,83,RG
http://www.basketball-reference.com/boxscores/201010310LAL.html,201010310LAL,GSW,Golden State Warriors,83,LAL,Los Angeles Lakers,107,RG
http://www.basketball-reference.com/boxscores/201010310NJN.html,201010310NJN,MIA,Miami Heat,101,NJN,New Jersey Nets,78,RG
http://www.basketball-reference.com/boxscores/201010310OKC.html,201010310OKC,UTA,Utah Jazz,120,OKC,Oklahoma City Thunder,99,RG
http://www.basketball-reference.com/boxscores/201011010CHI.html,201011010CHI,POR,Portland Trail Blazers,98,CHI,Chicago Bulls,110,RG
http://www.basketball-reference.com/boxscores/201011010LAC.html,201011010LAC,SAS,San Antonio Spurs,97,LAC,Los Angeles Clippers,88,RG
http://www.basketball-reference.com/boxscores/201011010SAC.html,201011010SAC,TOR,Toronto Raptors,108,SAC,Sacramento Kings,111,RG
http://www.basketball-reference.com/boxscores/201011020CLE.html,201011020CLE,ATL,Atlanta Hawks,100,CLE,Cleveland Cavaliers,88,RG
http://www.basketball-reference.com/boxscores/201011020DET.html,201011020DET,BOS,Boston Celtics,109,DET,Detroit Pistons,86,RG
http://www.basketball-reference.com/boxscores/201011020LAL.html,201011020LAL,MEM,Memphis Grizzlies,105,LAL,Los Angeles Lakers,124,RG
http://www.basketball-reference.com/boxscores/201011020MIA.html,201011020MIA,MIN,Minnesota Timberwolves,97,MIA,Miami Heat,129,RG
http://www.basketball-reference.com/boxscores/201011020MIL.html,201011020MIL,POR,Portland Trail Blazers,90,MIL,Milwaukee Bucks,76,RG
http://www.basketball-reference.com/boxscores/201011020WAS.html,201011020WAS,PHI,Philadelphia 76ers,115,WAS,Washington Wizards,116,OT
http://www.basketball-reference.com/boxscores/201011030ATL.html,201011030ATL,DET,Detroit Pistons,85,ATL,Atlanta Hawks,94,RG
http://www.basketball-reference.com/boxscores/201011030BOS.html,201011030BOS,MIL,Milwaukee Bucks,102,BOS,Boston Celtics,105,OT
http://www.basketball-reference.com/boxscores/201011030DEN.html,201011030DEN,DAL,Dallas Mavericks,102,DEN,Denver Nuggets,101,RG
http://www.basketball-reference.com/boxscores/201011030GSW.html,201011030GSW,MEM,Memphis Grizzlies,109,GSW,Golden State Warriors,115,RG
http://www.basketball-reference.com/boxscores/201011030HOU.html,201011030HOU,NOH,New Orleans Hornets,107,HOU,Houston Rockets,99,RG
http://www.basketball-reference.com/boxscores/201011030LAC.html,201011030LAC,OKC,Oklahoma City Thunder,92,LAC,Los Angeles Clippers,107,RG
http://www.basketball-reference.com/boxscores/201011030NJN.html,201011030NJN,CHA,Charlotte Bobcats,85,NJN,New Jersey Nets,83,RG
http://www.basketball-reference.com/boxscores/201011030ORL.html,201011030ORL,MIN,Minnesota Timberwolves,86,ORL,Orlando Magic,128,RG
http://www.basketball-reference.com/boxscores/201011030PHI.html,201011030PHI,IND,Indiana Pacers,75,PHI,Philadelphia 76ers,101,RG
http://www.basketball-reference.com/boxscores/201011030PHO.html,201011030PHO,SAS,San Antonio Spurs,112,PHO,Phoenix Suns,110,RG
http://www.basketball-reference.com/boxscores/201011030SAC.html,201011030SAC,LAL,Los Angeles Lakers,112,SAC,Sacramento Kings,100,RG
http://www.basketball-reference.com/boxscores/201011030UTA.html,201011030UTA,TOR,Toronto Raptors,108,UTA,Utah Jazz,125,RG
http://www.basketball-reference.com/boxscores/201011040CHI.html,201011040CHI,NYK,New York Knicks,120,CHI,Chicago Bulls,112,RG
http://www.basketball-reference.com/boxscores/201011040POR.html,201011040POR,OKC,Oklahoma City Thunder,107,POR,Portland Trail Blazers,106,OT
http://www.basketball-reference.com/boxscores/201011050BOS.html,201011050BOS,CHI,Chicago Bulls,105,BOS,Boston Celtics,110,OT
http://www.basketball-reference.com/boxscores/201011050DEN.html,201011050DEN,LAC,Los Angeles Clippers,104,DEN,Denver Nuggets,111,RG
http://www.basketball-reference.com/boxscores/201011050DET.html,201011050DET,CHA,Charlotte Bobcats,90,DET,Detroit Pistons,97,RG
http://www.basketball-reference.com/boxscores/201011050GSW.html,201011050GSW,UTA,Utah Jazz,78,GSW,Golden State Warriors,85,RG
http://www.basketball-reference.com/boxscores/201011050IND.html,201011050IND,MIL,Milwaukee Bucks,94,IND,Indiana Pacers,90,RG
http://www.basketball-reference.com/boxscores/201011050LAL.html,201011050LAL,TOR,Toronto Raptors,103,LAL,Los Angeles Lakers,108,RG
http://www.basketball-reference.com/boxscores/201011050MIN.html,201011050MIN,ATL,Atlanta Hawks,113,MIN,Minnesota Timberwolves,103,RG
http://www.basketball-reference.com/boxscores/201011050NOH.html,201011050NOH,MIA,Miami Heat,93,NOH,New Orleans Hornets,96,RG
http://www.basketball-reference.com/boxscores/201011050NYK.html,201011050NYK,WAS,Washington Wizards,91,NYK,New York Knicks,112,RG
http://www.basketball-reference.com/boxscores/201011050ORL.html,201011050ORL,NJN,New Jersey Nets,90,ORL,Orlando Magic,105,RG
http://www.basketball-reference.com/boxscores/201011050PHI.html,201011050PHI,CLE,Cleveland Cavaliers,123,PHI,Philadelphia 76ers,116,RG
http://www.basketball-reference.com/boxscores/201011050PHO.html,201011050PHO,MEM,Memphis Grizzlies,118,PHO,Phoenix Suns,123,2OT
http://www.basketball-reference.com/boxscores/201011060CHA.html,201011060CHA,ORL,Orlando Magic,91,CHA,Charlotte Bobcats,88,RG
http://www.basketball-reference.com/boxscores/201011060DAL.html,201011060DAL,DEN,Denver Nuggets,103,DAL,Dallas Mavericks,92,RG
http://www.basketball-reference.com/boxscores/201011060MIA.html,201011060MIA,NJN,New Jersey Nets,89,MIA,Miami Heat,101,RG
http://www.basketball-reference.com/boxscores/201011060MIL.html,201011060MIL,NOH,New Orleans Hornets,87,MIL,Milwaukee Bucks,81,RG
http://www.basketball-reference.com/boxscores/201011060POR.html,201011060POR,TOR,Toronto Raptors,84,POR,Portland Trail Blazers,97,RG
http://www.basketball-reference.com/boxscores/201011060SAC.html,201011060SAC,MEM,Memphis Grizzlies,100,SAC,Sacramento Kings,91,RG
http://www.basketball-reference.com/boxscores/201011060SAS.html,201011060SAS,HOU,Houston Rockets,121,SAS,San Antonio Spurs,124,OT
http://www.basketball-reference.com/boxscores/201011060UTA.html,201011060UTA,LAC,Los Angeles Clippers,107,UTA,Utah Jazz,109,2OT
http://www.basketball-reference.com/boxscores/201011060WAS.html,201011060WAS,CLE,Cleveland Cavaliers,107,WAS,Washington Wizards,102,RG
http://www.basketball-reference.com/boxscores/201011070ATL.html,201011070ATL,PHO,Phoenix Suns,118,ATL,Atlanta Hawks,114,RG
http://www.basketball-reference.com/boxscores/201011070DET.html,201011070DET,GSW,Golden State Warriors,97,DET,Detroit Pistons,102,RG
http://www.basketball-reference.com/boxscores/201011070HOU.html,201011070HOU,MIN,Minnesota Timberwolves,94,HOU,Houston Rockets,120,RG
http://www.basketball-reference.com/boxscores/201011070LAL.html,201011070LAL,POR,Portland Trail Blazers,96,LAL,Los Angeles Lakers,121,RG
http://www.basketball-reference.com/boxscores/201011070NYK.html,201011070NYK,PHI,Philadelphia 76ers,106,NYK,New York Knicks,96,RG
http://www.basketball-reference.com/boxscores/201011070OKC.html,201011070OKC,BOS,Boston Celtics,92,OKC,Oklahoma City Thunder,83,RG
http://www.basketball-reference.com/boxscores/201011080CHA.html,201011080CHA,SAS,San Antonio Spurs,95,CHA,Charlotte Bobcats,91,RG
http://www.basketball-reference.com/boxscores/201011080CHI.html,201011080CHI,DEN,Denver Nuggets,92,CHI,Chicago Bulls,94,RG
http://www.basketball-reference.com/boxscores/201011080DAL.html,201011080DAL,BOS,Boston Celtics,87,DAL,Dallas Mavericks,89,RG
http://www.basketball-reference.com/boxscores/201011080MEM.html,201011080MEM,PHO,Phoenix Suns,99,MEM,Memphis Grizzlies,109,RG
http://www.basketball-reference.com/boxscores/201011080ORL.html,201011080ORL,ATL,Atlanta Hawks,89,ORL,Orlando Magic,93,RG
http://www.basketball-reference.com/boxscores/201011080TOR.html,201011080TOR,GSW,Golden State Warriors,109,TOR,Toronto Raptors,102,RG
http://www.basketball-reference.com/boxscores/201011090IND.html,201011090IND,DEN,Denver Nuggets,113,IND,Indiana Pacers,144,RG
http://www.basketball-reference.com/boxscores/201011090LAL.html,201011090LAL,MIN,Minnesota Timberwolves,94,LAL,Los Angeles Lakers,99,RG
http://www.basketball-reference.com/boxscores/201011090MIA.html,201011090MIA,UTA,Utah Jazz,116,MIA,Miami Heat,114,OT
http://www.basketball-reference.com/boxscores/201011090MIL.html,201011090MIL,NYK,New York Knicks,80,MIL,Milwaukee Bucks,107,RG
http://www.basketball-reference.com/boxscores/201011090NJN.html,201011090NJN,CLE,Cleveland Cavaliers,93,NJN,New Jersey Nets,91,RG
http://www.basketball-reference.com/boxscores/201011090NOH.html,201011090NOH,LAC,Los Angeles Clippers,82,NOH,New Orleans Hornets,101,RG
http://www.basketball-reference.com/boxscores/201011090POR.html,201011090POR,DET,Detroit Pistons,78,POR,Portland Trail Blazers,100,RG
http://www.basketball-reference.com/boxscores/201011100ATL.html,201011100ATL,MIL,Milwaukee Bucks,108,ATL,Atlanta Hawks,91,RG
http://www.basketball-reference.com/boxscores/201011100CLE.html,201011100CLE,NJN,New Jersey Nets,95,CLE,Cleveland Cavaliers,87,RG
http://www.basketball-reference.com/boxscores/201011100MEM.html,201011100MEM,DAL,Dallas Mavericks,106,MEM,Memphis Grizzlies,91,RG
http://www.basketball-reference.com/boxscores/201011100NYK.html,201011100NYK,GSW,Golden State Warriors,122,NYK,New York Knicks,117,RG
http://www.basketball-reference.com/boxscores/201011100OKC.html,201011100OKC,PHI,Philadelphia 76ers,103,OKC,Oklahoma City Thunder,109,RG
http://www.basketball-reference.com/boxscores/201011100ORL.html,201011100ORL,UTA,Utah Jazz,104,ORL,Orlando Magic,94,RG
http://www.basketball-reference.com/boxscores/201011100SAC.html,201011100SAC,MIN,Minnesota Timberwolves,98,SAC,Sacramento Kings,89,RG
http://www.basketball-reference.com/boxscores/201011100SAS.html,201011100SAS,LAC,Los Angeles Clippers,95,SAS,San Antonio Spurs,107,RG
http://www.basketball-reference.com/boxscores/201011100TOR.html,201011100TOR,CHA,Charlotte Bobcats,101,TOR,Toronto Raptors,96,RG
http://www.basketball-reference.com/boxscores/201011100WAS.html,201011100WAS,HOU,Houston Rockets,91,WAS,Washington Wizards,98,RG
http://www.basketball-reference.com/boxscores/201011110CHI.html,201011110CHI,GSW,Golden State Warriors,90,CHI,Chicago Bulls,120,RG
http://www.basketball-reference.com/boxscores/201011110DEN.html,201011110DEN,LAL,Los Angeles Lakers,112,DEN,Denver Nuggets,118,RG
http://www.basketball-reference.com/boxscores/201011110MIA.html,201011110MIA,BOS,Boston Celtics,112,MIA,Miami Heat,107,RG
http://www.basketball-reference.com/boxscores/201011120ATL.html,201011120ATL,UTA,Utah Jazz,90,ATL,Atlanta Hawks,86,RG
http://www.basketball-reference.com/boxscores/201011120DAL.html,201011120DAL,PHI,Philadelphia 76ers,90,DAL,Dallas Mavericks,99,RG
http://www.basketball-reference.com/boxscores/201011120IND.html,201011120IND,HOU,Houston Rockets,102,IND,Indiana Pacers,99,RG
http://www.basketball-reference.com/boxscores/201011120LAC.html,201011120LAC,DET,Detroit Pistons,113,LAC,Los Angeles Clippers,107,OT
http://www.basketball-reference.com/boxscores/201011120MIN.html,201011120MIN,NYK,New York Knicks,103,MIN,Minnesota Timberwolves,112,RG
http://www.basketball-reference.com/boxscores/201011120OKC.html,201011120OKC,POR,Portland Trail Blazers,108,OKC,Oklahoma City Thunder,110,RG
http://www.basketball-reference.com/boxscores/201011120ORL.html,201011120ORL,TOR,Toronto Raptors,110,ORL,Orlando Magic,106,RG
http://www.basketball-reference.com/boxscores/201011120PHO.html,201011120PHO,SAC,Sacramento Kings,89,PHO,Phoenix Suns,103,RG
http://www.basketball-reference.com/boxscores/201011120WAS.html,201011120WAS,CHA,Charlotte Bobcats,93,WAS,Washington Wizards,85,RG
http://www.basketball-reference.com/boxscores/201011130CHA.html,201011130CHA,UTA,Utah Jazz,96,CHA,Charlotte Bobcats,95,RG
http://www.basketball-reference.com/boxscores/201011130CHI.html,201011130CHI,WAS,Washington Wizards,96,CHI,Chicago Bulls,103,RG
http://www.basketball-reference.com/boxscores/201011130CLE.html,201011130CLE,IND,Indiana Pacers,99,CLE,Cleveland Cavaliers,85,RG
http://www.basketball-reference.com/boxscores/201011130MEM.html,201011130MEM,BOS,Boston Celtics,116,MEM,Memphis Grizzlies,110,OT
http://www.basketball-reference.com/boxscores/201011130MIA.html,201011130MIA,TOR,Toronto Raptors,100,MIA,Miami Heat,109,RG
http://www.basketball-reference.com/boxscores/201011130MIL.html,201011130MIL,GSW,Golden State Warriors,72,MIL,Milwaukee Bucks,79,RG
http://www.basketball-reference.com/boxscores/201011130NJN.html,201011130NJN,ORL,Orlando Magic,91,NJN,New Jersey Nets,90,RG
http://www.basketball-reference.com/boxscores/201011130NOH.html,201011130NOH,POR,Portland Trail Blazers,87,NOH,New Orleans Hornets,107,RG
http://www.basketball-reference.com/boxscores/201011130SAS.html,201011130SAS,PHI,Philadelphia 76ers,93,SAS,San Antonio Spurs,116,RG
http://www.basketball-reference.com/boxscores/201011140ATL.html,201011140ATL,MIN,Minnesota Timberwolves,105,ATL,Atlanta Hawks,111,RG
http://www.basketball-reference.com/boxscores/201011140LAL.html,201011140LAL,PHO,Phoenix Suns,121,LAL,Los Angeles Lakers,116,RG
http://www.basketball-reference.com/boxscores/201011140NYK.html,201011140NYK,HOU,Houston Rockets,104,NYK,New York Knicks,96,RG
http://www.basketball-reference.com/boxscores/201011140OKC.html,201011140OKC,SAS,San Antonio Spurs,117,OKC,Oklahoma City Thunder,104,RG
http://www.basketball-reference.com/boxscores/201011140SAC.html,201011140SAC,DET,Detroit Pistons,100,SAC,Sacramento Kings,94,RG
http://www.basketball-reference.com/boxscores/201011150CHA.html,201011150CHA,MIN,Minnesota Timberwolves,110,CHA,Charlotte Bobcats,113,RG
http://www.basketball-reference.com/boxscores/201011150DAL.html,201011150DAL,NOH,New Orleans Hornets,95,DAL,Dallas Mavericks,98,RG
http://www.basketball-reference.com/boxscores/201011150GSW.html,201011150GSW,DET,Detroit Pistons,97,GSW,Golden State Warriors,101,RG
http://www.basketball-reference.com/boxscores/201011150LAC.html,201011150LAC,NJN,New Jersey Nets,110,LAC,Los Angeles Clippers,96,RG
http://www.basketball-reference.com/boxscores/201011150ORL.html,201011150ORL,MEM,Memphis Grizzlies,72,ORL,Orlando Magic,89,RG
http://www.basketball-reference.com/boxscores/201011150PHO.html,201011150PHO,DEN,Denver Nuggets,94,PHO,Phoenix Suns,100,RG
http://www.basketball-reference.com/boxscores/201011150UTA.html,201011150UTA,OKC,Oklahoma City Thunder,115,UTA,Utah Jazz,108,RG
http://www.basketball-reference.com/boxscores/201011160CLE.html,201011160CLE,PHI,Philadelphia 76ers,93,CLE,Cleveland Cavaliers,101,RG
http://www.basketball-reference.com/boxscores/201011160DEN.html,201011160DEN,NYK,New York Knicks,118,DEN,Denver Nuggets,120,RG
http://www.basketball-reference.com/boxscores/201011160HOU.html,201011160HOU,CHI,Chicago Bulls,95,HOU,Houston Rockets,92,RG
http://www.basketball-reference.com/boxscores/201011160IND.html,201011160IND,ATL,Atlanta Hawks,102,IND,Indiana Pacers,92,RG
http://www.basketball-reference.com/boxscores/201011160MEM.html,201011160MEM,POR,Portland Trail Blazers,100,MEM,Memphis Grizzlies,99,RG
http://www.basketball-reference.com/boxscores/201011160MIL.html,201011160MIL,LAL,Los Angeles Lakers,118,MIL,Milwaukee Bucks,107,RG
http://www.basketball-reference.com/boxscores/201011160WAS.html,201011160WAS,TOR,Toronto Raptors,94,WAS,Washington Wizards,109,RG
http://www.basketball-reference.com/boxscores/201011170BOS.html,201011170BOS,WAS,Washington Wizards,83,BOS,Boston Celtics,114,RG
http://www.basketball-reference.com/boxscores/201011170DET.html,201011170DET,LAL,Los Angeles Lakers,103,DET,Detroit Pistons,90,RG
http://www.basketball-reference.com/boxscores/201011170MIA.html,201011170MIA,PHO,Phoenix Suns,96,MIA,Miami Heat,123,RG
http://www.basketball-reference.com/boxscores/201011170MIN.html,201011170MIN,LAC,Los Angeles Clippers,111,MIN,Minnesota Timberwolves,113,RG
http://www.basketball-reference.com/boxscores/201011170NOH.html,201011170NOH,DAL,Dallas Mavericks,97,NOH,New Orleans Hornets,99,RG
http://www.basketball-reference.com/boxscores/201011170OKC.html,201011170OKC,HOU,Houston Rockets,99,OKC,Oklahoma City Thunder,116,RG
http://www.basketball-reference.com/boxscores/201011170PHI.html,201011170PHI,TOR,Toronto Raptors,94,PHI,Philadelphia 76ers,86,RG
http://www.basketball-reference.com/boxscores/201011170SAC.html,201011170SAC,NYK,New York Knicks,113,SAC,Sacramento Kings,106,RG
http://www.basketball-reference.com/boxscores/201011170SAS.html,201011170SAS,CHI,Chicago Bulls,94,SAS,San Antonio Spurs,103,RG
http://www.basketball-reference.com/boxscores/201011170UTA.html,201011170UTA,NJN,New Jersey Nets,88,UTA,Utah Jazz,98,RG
http://www.basketball-reference.com/boxscores/201011180IND.html,201011180IND,LAC,Los Angeles Clippers,80,IND,Indiana Pacers,107,RG
http://www.basketball-reference.com/boxscores/201011180ORL.html,201011180ORL,PHO,Phoenix Suns,89,ORL,Orlando Magic,105,RG
http://www.basketball-reference.com/boxscores/201011180POR.html,201011180POR,DEN,Denver Nuggets,83,POR,Portland Trail Blazers,86,RG
http://www.basketball-reference.com/boxscores/201011190BOS.html,201011190BOS,OKC,Oklahoma City Thunder,89,BOS,Boston Celtics,84,RG
http://www.basketball-reference.com/boxscores/201011190DAL.html,201011190DAL,CHI,Chicago Bulls,88,DAL,Dallas Mavericks,83,RG
http://www.basketball-reference.com/boxscores/201011190GSW.html,201011190GSW,NYK,New York Knicks,125,GSW,Golden State Warriors,119,RG
http://www.basketball-reference.com/boxscores/201011190MIA.html,201011190MIA,CHA,Charlotte Bobcats,87,MIA,Miami Heat,95,RG
http://www.basketball-reference.com/boxscores/201011190MIN.html,201011190MIN,LAL,Los Angeles Lakers,112,MIN,Minnesota Timberwolves,95,RG
http://www.basketball-reference.com/boxscores/201011190NOH.html,201011190NOH,CLE,Cleveland Cavaliers,101,NOH,New Orleans Hornets,108,RG
http://www.basketball-reference.com/boxscores/201011190PHI.html,201011190PHI,MIL,Milwaukee Bucks,79,PHI,Philadelphia 76ers,90,RG
http://www.basketball-reference.com/boxscores/201011190SAC.html,201011190SAC,NJN,New Jersey Nets,81,SAC,Sacramento Kings,86,RG
http://www.basketball-reference.com/boxscores/201011190TOR.html,201011190TOR,HOU,Houston Rockets,96,TOR,Toronto Raptors,106,RG
http://www.basketball-reference.com/boxscores/201011190UTA.html,201011190UTA,SAS,San Antonio Spurs,94,UTA,Utah Jazz,82,RG
http://www.basketball-reference.com/boxscores/201011190WAS.html,201011190WAS,MEM,Memphis Grizzlies,86,WAS,Washington Wizards,89,RG
http://www.basketball-reference.com/boxscores/201011200ATL.html,201011200ATL,DAL,Dallas Mavericks,98,ATL,Atlanta Hawks,93,RG
http://www.basketball-reference.com/boxscores/201011200CHA.html,201011200CHA,PHO,Phoenix Suns,105,CHA,Charlotte Bobcats,123,RG
http://www.basketball-reference.com/boxscores/201011200DEN.html,201011200DEN,NJN,New Jersey Nets,103,DEN,Denver Nuggets,107,RG
http://www.basketball-reference.com/boxscores/201011200IND.html,201011200IND,ORL,Orlando Magic,90,IND,Indiana Pacers,86,RG
http://www.basketball-reference.com/boxscores/201011200LAC.html,201011200LAC,NYK,New York Knicks,124,LAC,Los Angeles Clippers,115,RG
http://www.basketball-reference.com/boxscores/201011200MEM.html,201011200MEM,MIA,Miami Heat,95,MEM,Memphis Grizzlies,97,RG
http://www.basketball-reference.com/boxscores/201011200MIL.html,201011200MIL,OKC,Oklahoma City Thunder,82,MIL,Milwaukee Bucks,81,RG
http://www.basketball-reference.com/boxscores/201011200POR.html,201011200POR,UTA,Utah Jazz,103,POR,Portland Trail Blazers,94,RG
http://www.basketball-reference.com/boxscores/201011200SAS.html,201011200SAS,CLE,Cleveland Cavaliers,92,SAS,San Antonio Spurs,116,RG
http://www.basketball-reference.com/boxscores/201011210DET.html,201011210DET,WAS,Washington Wizards,110,DET,Detroit Pistons,115,OT
http://www.basketball-reference.com/boxscores/201011210LAL.html,201011210LAL,GSW,Golden State Warriors,89,LAL,Los Angeles Lakers,117,RG
http://www.basketball-reference.com/boxscores/201011210SAC.html,201011210SAC,NOH,New Orleans Hornets,75,SAC,Sacramento Kings,71,RG
http://www.basketball-reference.com/boxscores/201011210TOR.html,201011210TOR,BOS,Boston Celtics,101,TOR,Toronto Raptors,102,RG
http://www.basketball-reference.com/boxscores/201011220ATL.html,201011220ATL,BOS,Boston Celtics,99,ATL,Atlanta Hawks,76,RG
http://www.basketball-reference.com/boxscores/201011220GSW.html,201011220GSW,DEN,Denver Nuggets,106,GSW,Golden State Warriors,89,RG
http://www.basketball-reference.com/boxscores/201011220HOU.html,201011220HOU,PHO,Phoenix Suns,123,HOU,Houston Rockets,116,RG
http://www.basketball-reference.com/boxscores/201011220LAC.html,201011220LAC,NOH,New Orleans Hornets,95,LAC,Los Angeles Clippers,99,RG
http://www.basketball-reference.com/boxscores/201011220MIA.html,201011220MIA,IND,Indiana Pacers,93,MIA,Miami Heat,77,RG
http://www.basketball-reference.com/boxscores/201011220OKC.html,201011220OKC,MIN,Minnesota Timberwolves,107,OKC,Oklahoma City Thunder,117,RG
http://www.basketball-reference.com/boxscores/201011220SAS.html,201011220SAS,ORL,Orlando Magic,97,SAS,San Antonio Spurs,106,RG
http://www.basketball-reference.com/boxscores/201011220UTA.html,201011220UTA,SAC,Sacramento Kings,83,UTA,Utah Jazz,94,RG
http://www.basketball-reference.com/boxscores/201011230DAL.html,201011230DAL,DET,Detroit Pistons,84,DAL,Dallas Mavericks,88,RG
http://www.basketball-reference.com/boxscores/201011230IND.html,201011230IND,CLE,Cleveland Cavaliers,89,IND,Indiana Pacers,100,RG
http://www.basketball-reference.com/boxscores/201011230LAL.html,201011230LAL,CHI,Chicago Bulls,91,LAL,Los Angeles Lakers,98,RG
http://www.basketball-reference.com/boxscores/201011230NJN.html,201011230NJN,ATL,Atlanta Hawks,101,NJN,New Jersey Nets,107,OT
http://www.basketball-reference.com/boxscores/201011230NYK.html,201011230NYK,CHA,Charlotte Bobcats,107,NYK,New York Knicks,110,RG
http://www.basketball-reference.com/boxscores/201011230WAS.html,201011230WAS,PHI,Philadelphia 76ers,114,WAS,Washington Wizards,116,OT
http://www.basketball-reference.com/boxscores/201011240BOS.html,201011240BOS,NJN,New Jersey Nets,83,BOS,Boston Celtics,89,RG
http://www.basketball-reference.com/boxscores/201011240CHA.html,201011240CHA,NYK,New York Knicks,99,CHA,Charlotte Bobcats,95,RG
http://www.basketball-reference.com/boxscores/201011240CLE.html,201011240CLE,MIL,Milwaukee Bucks,81,CLE,Cleveland Cavaliers,83,RG
http://www.basketball-reference.com/boxscores/201011240HOU.html,201011240HOU,GSW,Golden State Warriors,101,HOU,Houston Rockets,111,RG
http://www.basketball-reference.com/boxscores/201011240MEM.html,201011240MEM,DET,Detroit Pistons,84,MEM,Memphis Grizzlies,105,RG
http://www.basketball-reference.com/boxscores/201011240MIN.html,201011240MIN,SAS,San Antonio Spurs,113,MIN,Minnesota Timberwolves,109,OT
http://www.basketball-reference.com/boxscores/201011240OKC.html,201011240OKC,DAL,Dallas Mavericks,111,OKC,Oklahoma City Thunder,103,RG
http://www.basketball-reference.com/boxscores/201011240ORL.html,201011240ORL,MIA,Miami Heat,95,ORL,Orlando Magic,104,RG
http://www.basketball-reference.com/boxscores/201011240PHO.html,201011240PHO,CHI,Chicago Bulls,123,PHO,Phoenix Suns,115,2OT
http://www.basketball-reference.com/boxscores/201011240TOR.html,201011240TOR,PHI,Philadelphia 76ers,90,TOR,Toronto Raptors,106,RG
http://www.basketball-reference.com/boxscores/201011240UTA.html,201011240UTA,NOH,New Orleans Hornets,87,UTA,Utah Jazz,105,RG
http://www.basketball-reference.com/boxscores/201011250ATL.html,201011250ATL,WAS,Washington Wizards,96,ATL,Atlanta Hawks,116,RG
http://www.basketball-reference.com/boxscores/201011250LAC.html,201011250LAC,SAC,Sacramento Kings,82,LAC,Los Angeles Clippers,100,RG
http://www.basketball-reference.com/boxscores/201011260BOS.html,201011260BOS,TOR,Toronto Raptors,101,BOS,Boston Celtics,110,RG
http://www.basketball-reference.com/boxscores/201011260CHA.html,201011260CHA,HOU,Houston Rockets,89,CHA,Charlotte Bobcats,99,RG
http://www.basketball-reference.com/boxscores/201011260DEN.html,201011260DEN,CHI,Chicago Bulls,97,DEN,Denver Nuggets,98,RG
http://www.basketball-reference.com/boxscores/201011260DET.html,201011260DET,MIL,Milwaukee Bucks,89,DET,Detroit Pistons,103,RG
http://www.basketball-reference.com/boxscores/201011260IND.html,201011260IND,OKC,Oklahoma City Thunder,110,IND,Indiana Pacers,106,OT
http://www.basketball-reference.com/boxscores/201011260MEM.html,201011260MEM,GSW,Golden State Warriors,111,MEM,Memphis Grizzlies,116,RG
http://www.basketball-reference.com/boxscores/201011260MIA.html,201011260MIA,PHI,Philadelphia 76ers,90,MIA,Miami Heat,99,RG
http://www.basketball-reference.com/boxscores/201011260ORL.html,201011260ORL,CLE,Cleveland Cavaliers,100,ORL,Orlando Magic,111,RG
http://www.basketball-reference.com/boxscores/201011260PHO.html,201011260PHO,LAC,Los Angeles Clippers,108,PHO,Phoenix Suns,116,RG
http://www.basketball-reference.com/boxscores/201011260POR.html,201011260POR,NOH,New Orleans Hornets,97,POR,Portland Trail Blazers,78,RG
http://www.basketball-reference.com/boxscores/201011260SAS.html,201011260SAS,DAL,Dallas Mavericks,103,SAS,San Antonio Spurs,94,RG
http://www.basketball-reference.com/boxscores/201011260UTA.html,201011260UTA,LAL,Los Angeles Lakers,96,UTA,Utah Jazz,102,RG
http://www.basketball-reference.com/boxscores/201011270CLE.html,201011270CLE,MEM,Memphis Grizzlies,86,CLE,Cleveland Cavaliers,92,RG
http://www.basketball-reference.com/boxscores/201011270DAL.html,201011270DAL,MIA,Miami Heat,95,DAL,Dallas Mavericks,106,RG
http://www.basketball-reference.com/boxscores/201011270MIL.html,201011270MIL,CHA,Charlotte Bobcats,101,MIL,Milwaukee Bucks,104,RG
http://www.basketball-reference.com/boxscores/201011270MIN.html,201011270MIN,GSW,Golden State Warriors,104,MIN,Minnesota Timberwolves,94,RG
http://www.basketball-reference.com/boxscores/201011270NYK.html,201011270NYK,ATL,Atlanta Hawks,99,NYK,New York Knicks,90,RG
http://www.basketball-reference.com/boxscores/201011270PHI.html,201011270PHI,NJN,New Jersey Nets,86,PHI,Philadelphia 76ers,102,RG
http://www.basketball-reference.com/boxscores/201011270SAC.html,201011270SAC,CHI,Chicago Bulls,96,SAC,Sacramento Kings,85,RG
http://www.basketball-reference.com/boxscores/201011270WAS.html,201011270WAS,ORL,Orlando Magic,100,WAS,Washington Wizards,99,RG
http://www.basketball-reference.com/boxscores/201011280DEN.html,201011280DEN,PHO,Phoenix Suns,133,DEN,Denver Nuggets,138,RG
http://www.basketball-reference.com/boxscores/201011280DET.html,201011280DET,NYK,New York Knicks,125,DET,Detroit Pistons,116,2OT
http://www.basketball-reference.com/boxscores/201011280HOU.html,201011280HOU,OKC,Oklahoma City Thunder,98,HOU,Houston Rockets,99,RG
http://www.basketball-reference.com/boxscores/201011280LAC.html,201011280LAC,UTA,Utah Jazz,109,LAC,Los Angeles Clippers,97,RG
