Jose Calderon,"$7,097,191"
Donald Sloan,"$948,163"
Gorgui Dieng,"$1,413,480"
Larry Sanders,"$11,000,000"
Roy Hibbert,"$14,898,938"
Josh McRoberts,"$2,771,340"
Tony Allen,"$4,831,461"
Brook Lopez,"$15,719,063"
Timofey Mozgov,"$4,650,000"
Zach Randolph,"$16,500,000"
C.J. Leslie,"$200,000"
James Harden,"$14,693,906"
Amare Stoudemire,"$23,410,988"
Vitor Faverani,"$2,090,000"
Tayshaun Prince,"$7,707,865"
Jeremy Evans,"$1,794,871"
Jeff Pendergraph,"$1,828,750"
Kevin Durant,"$17,888,932"
Ty Lawson,"$11,595,506"
Wesley Matthews,"$7,245,640"
Danilo Gallinari,"$10,854,850"
Reggie Evans,"$1,768,653"
Ricky Ledo,"$816,482"
JaVale McGee,"$11,250,000"
Gerald Henderson,"$6,000,000"
Kyle Singler,"$1,090,000"
Francisco Garcia,"$1,316,809"
Sergey Karasev,"$1,533,840"
Nicolas Batum,"$11,765,500"
Andrea Bargnani,"$11,500,000"
C.J. Watson,"$2,077,000"
Corey Brewer,"$4,702,500"
Arron Afflalo,"$7,562,500"
Andray Blatche,"$1,437,506"
Cody Zeller,"$4,030,560"
Ricky Rubio,"$5,070,686"
Kyrie Irving,"$7,070,730"
Marcus Morris,"$2,943,221"
,
Eric Gordon,"$14,898,938"
Darrell Arthur,"$3,457,149"
Rudy Gay,"$19,317,326"
Nemanja Nedovic,"$1,104,240"
Carrick Felix,"$816,482"
Derrick Rose,"$18,862,876"
Jason Terry,"$5,450,000"
Ron Artest,"$1,661,550"
Ognjen Kuzmic,"$816,482"
Thaddeus Young,"$9,160,869"
Rudy Gobert,"$1,127,400"
Luis Scola,"$4,868,499"
Tony Snell,"$1,472,400"
Anthony Bennett,"$5,563,920"
Allen Crabbe,"$862,000"
Giannis Antetokounmpo,"$1,873,200"
Brandon Jennings,"$8,000,000"
Al Horford,"$12,000,000"
Nate Wolters,"$816,482"
Anthony Randolph,"$1,825,359"
Luc Richard Mbah A Moute,"$4,382,576"
Al Jefferson,"$13,500,000"
Maurice Williams,"$2,771,340"
Channing Frye,"$6,800,000"
Dwyane Wade,"$20,164,000"
Shane Larkin,"$1,606,080"
Otto Porter,"$4,470,480"
Darren Collison,"$1,985,500"
Chris Copeland,"$3,135,000"
Jeff Green,"$9,200,000"
Klay Thompson,"$3,075,880"
Dorell Wright,"$3,135,000"
Will Bynum,"$2,915,908"
Nerlens Noel,"$3,315,120"
Isaiah Canaan,"$816,482"
Marco Belinelli,"$2,873,750"
Quincy Pondexter,"$3,146,068"
Marc Gasol,"$15,829,688"
Andre Iguodala,"$12,289,544"
DeMarre Carroll,"$2,442,455"
Mike Dunleavy,"$3,326,235"
O.J. Mayo,"$8,000,000"
Chris Bosh,"$20,590,000"
C.J. McCollum,"$2,421,000"
Dennis Schroeder,"$1,690,680"
Nick Young,"$1,227,985"
Manu Ginobili,"$7,000,000"
Travis Outlaw,"$3,000,000"
Reggie Jackson,"$2,204,369"
Tim Hardaway,"$1,250,640"
Miroslav Raduljica,"$1,500,000"
Courtney Lee,"$5,450,000"
Jared Dudley,"$4,250,000"
Blake Griffin,"$14,693,906"
Ersan Ilyasova,"$7,900,000"
Trey Burke,"$2,548,560"
Zaza Pachulia,"$5,200,000"
Josh Smith,"$13,500,000"
LeBron James,"$20,590,000"
Andre Roberson,"$1,160,880"
Brandan Wright,"$5,000,000"
Brendan Haywood,"$2,050,000"
Norris Cole,"$2,038,207"
Steven Adams,"$2,184,960"
Steve Novak,"$3,445,947"
Jonas Jerebko,"$4,500,000"
Jarrett Jack,"$6,300,000"
Omer Asik,"$8,374,646"
Markieff Morris,"$2,989,239"
Alex Len,"$3,649,920"
Andrei Kirilenko,"$3,326,235"
Dwight Howard,"$21,436,271"
Robert Sacre,"$915,243"
Gal Mekel,"$816,482"
Mike Conley Jr,"$8,694,216"
Luigi Datome,"$1,750,000"
Kobe Bryant,"$23,500,000"
Shabazz Muhammad,"$1,971,960"
Nikola Pekovic,"$12,100,000"
Nene ,"$13,000,000"
Jon Leuer,"$967,500"
Kentavious Caldwell-Pope,"$2,772,480"
Chris Andersen,"$1,790,246"
Deron Williams,"$19,754,465"
Ronny Turiaf,"$1,500,000"
Jose Juan Barea,"$4,519,500"
Marreese Speights,"$3,657,500"
Gerald Green,"$3,500,000"
Tony Mitchell,"$816,482"
Chase Budinger,"$5,000,000"
Nate Robinson,"$2,106,720"
Alexey Shved,"$3,198,723"
DeAndre Jordan,"$11,440,123"
Victor Oladipo,"$4,978,200"
Goran Dragic,"$7,500,000"
Martell Webster,"$5,381,750"
J.R. Smith,"$5,982,375"
Derrick Favors,"$12,833,333"
Stephen Curry,"$10,629,213"
Mason Plumlee,"$1,357,080"
Jrue Holiday,"$9,904,495"
Archie Goodwin,"$1,112,280"
Ian Mahinmi,"$4,000,000"
David Lee,"$15,012,000"
Kevin Martin,"$6,792,500"
J.J. Hickson,"$5,381,750"
Taj Gibson,"$8,000,000"
Jeremy Lin,"$8,374,646"
Anthony Davis,"$5,607,240"
Danny Green,"$4,025,000"
Alexis Ajinca,"$981,084"
J.J. Redick,"$6,792,500"
Jason Richardson,"$6,601,125"
Russell Westbrook,"$15,719,063"
Paul George,"$13,701,250"
Dirk Nowitzki,"$22,721,381"
Ben McLemore,"$3,026,280"
Kelly Olynyk,"$2,075,760"
Gerald Wallace,"$10,105,855"
Glen Davis,"$6,600,000"
