Brandon Jennings,"$3,179,493"
Royce White,"$1,645,440"
Drew Gooden,"$6,687,400"
Dwyane Wade,"$17,182,000"
Klay Thompson,"$2,222,160"
Will Bynum,"$3,250,000"
Timofey Mozgov,"$2,794,621"
Patrick Patterson,"$2,096,760"
Gordon Hayward,"$2,709,720"
Marco Belinelli,"$1,957,000"
Quincy Pondexter,"$1,234,320"
Shawn Marion,"$8,396,364"
Renaldo Balkman,"$1,675,000"
DeMarre Carroll,"$885,120"
Mike Dunleavy,"$3,750,000"
Jimmer Fredette,"$2,339,040"
Slava Kravtsov,"$1,500,000"
Chris Bosh,"$17,545,000"
Hedo Turkoglu,"$11,400,000"
Jonas Valanciunas,"$3,374,640"
Rashard Lewis,"$15,117,181"
Travis Outlaw,"$3,000,000"
Jason Maxiell,"$5,000,000"
Luke Harangody,"$1,054,389"
Blake Griffin,"$7,226,892"
Steve Novak,"$4,054,055"
Omer Asik,"$8,374,646"
Ronnie Brewer,"$1,069,509"
Keyon Dooling,"$400,000"
Aaron Gray,"$2,575,000"
Henry Sims,"$50,000"
Ray Allen,"$3,090,000"
Dante Cunningham,"$2,090,000"
Tristan Thompson,"$3,894,240"
Nando De Colo,"$1,400,000"
Ronny Turiaf,"$1,146,337"
Jared Jeffries,"$1,475,106"
Michael Beasley,"$5,750,000"
Charlie Villanueva,"$8,060,000"
Marreese Speights,"$4,200,000"
Chase Budinger,"$942,293"
Dominique Jones,"$1,276,560"
CJ Watson,"$992,680"
Tobias Harris,"$1,482,000"
Will Conroy,"$854,389"
J.R. Smith,"$2,806,452"
Eric Gordon,"$13,668,750"
Jeremy Tyler,"$762,195"
Matt Bonner,"$3,630,000"
Ian Mahinmi,"$4,000,000"
Danny Green,"$3,500,000"
J.J. Redick,"$6,190,000"
Russell Westbrook,"$13,668,750"
Dirk Nowitzki,"$19,092,873"
Glen Davis,"$6,400,000"
Tim Duncan,"$9,638,554"
Wayne Ellington,"$2,083,042"
Brad Miller,"$5,104,000"
Earl Watson,"$2,000,000"
Jeremy Pargo,"$1,000,000"
Dahntay Jones,"$2,900,000"
Nolan Smith,"$1,365,720"
Gustavo Ayon,"$1,500,000"
Landry Fields,"$6,250,000"
Marshon Brooks,"$1,160,040"
Tyshawn Taylor,"$473,604"
Joel Freeland,"$3,013,512"
Iman Shumpert,"$1,633,440"
Andrew Nicholson,"$1,418,160"
Xavier Henry,"$2,323,200"
Harrison Barnes,"$2,798,040"
Ryan Anderson,"$8,700,000"
Travis Leslie,"$762,195"
Cartier Martin,"$915,852"
Serge Ibaka,"$2,180,443"
Tyson Chandler,"$13,604,188"
Jerryd Bayless,"$3,000,000"
Richard Jefferson,"$10,164,000"
Carl Landry,"$4,000,000"
Jon Brockman,"$1,000,000"
C.J. Miles,"$2,225,000"
Jeff Pendergraph,"$1,500,000"
Fab Melo,"$1,254,720"
Jason Thompson,"$5,250,000"
Dion Waiters,"$3,726,600"
Andris Biedrins,"$9,000,000"
Andre Miller,"$5,000,000"
Royal Ivey,"$1,223,166"
Louis Amundson,"$854,389"
Darius Miller,"$473,604"
Tayshaun Prince,"$6,764,045"
Terrence Ross,"$2,563,320"
Luke Walton,"$6,100,000"
Gerald Henderson,"$3,101,327"
Francisco Garcia,"$6,100,000"
Andre Drummond,"$2,356,320"
Nicolas Batum,"$10,825,000"
Andrea Bargnani,"$10,000,000"
Arron Afflalo,"$7,562,500"
Andray Blatche,"$854,389"
Marcus Morris,"$1,905,360"
Derrick Rose,"$16,402,500"
Brendan Haywood,"$2,050,000"
Stephen Jackson,"$10,059,750"
Ronnie Price,"$1,146,337"
Corey Maggette,"$10,924,138"
Luis Scola,"$4,148,510"
Lavoy Allen,"$3,000,000"
James White,"$854,389"
Kawhi Leonard,"$1,809,840"
Anthony Randolph,"$1,674,641"
Roger Mason Jr,"$854,389"
Luc Richard Mbah A Moute,"$4,794,192"
Al Jefferson,"$15,000,000"
Channing Frye,"$6,000,000"
Andy Rautins,"$25,000"
Devin Harris,"$9,940,000"
Ben Gordon,"$12,400,000"
Darren Collison,"$2,319,344"
Alec Burks,"$2,111,160"
Andre Iguodala,"$14,718,250"
Chris Duhon,"$3,500,000"
Alonzo Gee,"$3,500,000"
Elton Brand,"$2,100,500"
Evan Fournier,"$1,361,400"
Kim English,"$473,604"
Vladimir Radmanovic,"$854,389"
Craig Brackins,"$1,503,000"
Jared Dudley,"$4,250,000"
John Henson,"$1,823,280"
Jan Vesely,"$3,202,920"
Blake Ahearn,"$25,000"
Jonas Jerebko,"$4,500,000"
Aron Baynes,"$401,170"
Jarrett Jack,"$5,400,000"
Markieff Morris,"$2,005,560"
Ryan Hollins,"$1,069,509"
Dwight Howard,"$18,518,574"
Gary Forbes,"$1,500,000"
Mike Conley Jr,"$7,305,786"
Greg Monroe,"$3,217,680"
Scott Machado,"$473,604"
Chandler Parsons,"$888,250"
Joel Przybilla,"$854,389"
Jose Juan Barea,"$4,493,500"
Ed Davis,"$2,207,040"
Gerald Green,"$3,500,000"
Shawne Williams,"$2,600,000"
Jordan Crawford,"$1,198,680"
D.J. Augustin,"$3,500,000"
Devin Ebanks,"$1,054,389"
Leandro Barbosa,"$854,389"
Andrew Bogut,"$13,000,000"
Derrick Favors,"$4,753,320"
Kendrick Perkins,"$8,300,531"
Ishmael Smith,"$910,491"
Jrue Holiday,"$2,674,852"
Terrence Jones,"$1,485,000"
Hamed Haddadi,"$1,300,000"
Jeremy Lin,"$8,374,646"
Andrew Bynum,"$16,100,000"
Deshawn Stevenson,"$2,240,450"
Andrei Kirilenko,"$9,779,349"
Quentin Richardson,"$2,627,400"
Paul George,"$2,574,120"
