Jeff Teague,"$1,476,840"
Samuel Dalembert,"$12,912,823"
Kirk Hinrich,"$9,000,000"
Evan Turner,"$4,602,720"
Ike Diogu,"$567,917"
Trevor Ariza,"$6,322,320"
Jonny Flynn,"$3,192,000"
Monta Ellis,"$11,000,000"
Kyle Weaver,"$50,258"
Derrick Brown,"$762,195"
Jeff Green,"$4,455,988"
Donald Sloan,"$10,000"
Al Thornton,"$3,025,280"
Roy Hibbert,"$1,685,280"
Nenad Krstic,"$5,800,000"
Tony Allen,"$3,000,000"
Ben Wallace,"$2,080,000"
James Harden,"$4,304,520"
Kevin Durant,"$6,053,663"
Hakim Warrick,"$4,250,000"
Sebastian Telfair,"$2,700,000"
Chris Johnson,"$142,111"
JaVale McGee,"$1,601,040"
Shannon Brown,"$2,149,200"
Melvin Ely,"$1,146,337"
Chris Quinn,"$20,000"
Corey Brewer,"$6,578,472"
Mike Harris,"$100,516"
Jason Kidd,"$8,500,000"
Darrell Arthur,"$1,123,680"
Sean Marks,"$799,105"
Jason Terry,"$10,373,000"
Ryan Gomes,"$5,000,000"
Ron Artest,"$6,322,320"
Morris Peterson,"$6,200,000"
Jordan Farmar,"$3,750,000"
Jamario Moon,"$3,000,000"
Earl Barron,"$335,334"
Shaun Livingston,"$3,500,000"
Vince Carter,"$17,522,375"
Kris Humphries,"$3,200,000"
Lester Hudson,"$207,486"
Andres Nocioni,"$6,850,000"
Sonny Weems,"$854,389"
Rasual Butler,"$2,611,084"
Christian Eyenga,"$1,020,960"
Nick Young,"$2,630,503"
Nikola Pekovic,"$4,275,000"
Luther Head,"$854,389"
Lazar Hayward,"$1,020,960"
Magnum Rolle,"$8,358"
Othyus Jeffers,"$44,835"
Toney Douglas,"$1,071,000"
Dan Gadzuric,"$7,248,325"
Cole Aldrich,"$2,126,520"
Anderson Varejao,"$7,031,818"
Brian Scalabrine,"$854,389"
Tyler Hansbrough,"$1,986,600"
Jamaal Magloire,"$1,352,181"
Pape Sy,"$473,604"
Timofey Mozgov,"$2,790,000"
Eddie House,"$1,352,181"
Marvin Williams,"$6,712,500"
Emeka Okafor,"$11,495,000"
Jameer Nelson,"$7,600,000"
Willie Green,"$3,976,000"
Francisco Elson,"$1,146,337"
Donte Greene,"$930,700"
Nazr Mohammed,"$6,883,800"
Deron Williams,"$15,202,590"
Brandon Roy,"$13,520,500"
Baron Davis,"$13,000,000"
James Posey,"$6,478,600"
Steve Blake,"$4,000,000"
Patrick Beverley,"$473,604"
Udonis Haslem,"$3,500,000"
Samardo Samuels,"$500,000"
Keith Bogans,"$1,600,000"
Daniel Gibson,"$4,015,334"
Louis Amundson,"$2,225,000"
Martell Webster,"$4,800,000"
Acie Law,"$1,133,253"
Derrick Caracter,"$473,604"
John Salmons,"$8,000,000"
Linas Kleiza,"$4,995,000"
Taj Gibson,"$1,117,680"
Fabricio Oberto,"$87,589"
Dominic McGuire,"$1,091,648"
Paul Pierce,"$13,876,321"
Daniel Orton,"$1,028,400"
Troy Murphy,"$12,184,338"
Hamady N'Diaye,"$473,604"
Kevin Seraphin,"$1,563,120"
Richard Hamilton,"$12,650,000"
Jason Collins,"$1,229,255"
Brad Miller,"$4,400,000"
Marqus Blakely,"$49,500"
Jeff Foster,"$6,655,000"
John Wall,"$5,144,280"
Marcus Camby,"$10,110,750"
Robin Lopez,"$1,867,320"
Joel Anthony,"$3,300,000"
Kwame Brown,"$1,229,255"
Steve Nash,"$10,310,938"
Louis Williams,"$5,000,000"
Quinton Ross,"$1,146,337"
Lance Stephenson,"$750,000"
Lamar Odom,"$8,200,000"
Solomon Jones,"$1,500,000"
Al Harrington,"$5,765,000"
Darnell Jackson,"$854,389"
Carmelo Anthony,"$17,149,243"
Kenny Hasbrouck,"$250,000"
Josh Howard,"$3,000,000"
Gerald Wallace,"$9,500,000"
Demar DeRozan,"$2,454,880"
Spencer Hawes,"$2,974,320"
Chuck Hayes,"$2,301,250"
Orien Greene,"$50,258"
Tiago Splitter,"$3,400,000"
Thabo Sefolosha,"$3,000,000"
Kyle Korver,"$5,000,000"
Daequan Cook,"$2,169,857"
Brandon Bass,"$4,000,000"
Nick Collison,"$6,750,000"
Eric Maynor,"$1,417,800"
Wilson Chandler,"$2,130,482"
Derek Fisher,"$3,700,000"
Jose Calderon,"$9,000,000"
D.J. White,"$1,108,680"
Desagana Diop,"$6,478,600"
Damien Wilkins,"$226,484"
Garrett Temple,"$365,061"
Da'Sean Butler,"$425,000"
Ekpe Udoh,"$3,065,040"
Luke Babbitt,"$1,645,440"
Tyrus Thomas,"$6,611,570"
Hassan Whiteside,"$730,437"
Larry Sanders,"$1,731,960"
Anthony Morrow,"$4,000,000"
Tony Battie,"$854,389"
Greivis Vasquez,"$1,035,960"
Mike Bibby,"$323,021"
Grant Hill,"$3,240,000"
Damion James,"$1,156,320"
,
Rudy Gay,"$13,603,750"
Ramon Sessions,"$3,964,320"
Josh Childress,"$6,500,000"
Boris Diaw,"$9,000,000"
Brandon Jennings,"$2,331,120"
Mustafa Shakur,"$150,516"
Drew Gooden,"$5,765,000"
Dwyane Wade,"$14,200,000"
Joey Dorsey,"$854,389"
Brian Skinner,"$310,206"
Juwan Howard,"$1,352,181"
Will Bynum,"$3,250,000"
Patrick Patterson,"$1,823,280"
Gordon Hayward,"$2,356,320"
Marco Belinelli,"$2,380,270"
Quincy Pondexter,"$1,073,280"
Darius Songaila,"$4,818,000"
Jerry Stackhouse,"$246,574"
DeMarre Carroll,"$1,085,400"
Mike Dunleavy,"$10,561,984"
Chris Bosh,"$14,500,000"
Hedo Turkoglu,"$9,800,000"
Carlos Arroyo,"$1,419,173"
Rashard Lewis,"$19,573,711"
Sundiata Gaines,"$567,504"
Travis Outlaw,"$7,000,000"
Trevor Booker,"$1,204,560"
Marcus Banks,"$4,847,586"
T.J. Ford,"$8,775,000"
Anthony Parker,"$2,855,769"
Tracy Mcgrady,"$1,352,181"
Hilton Armstrong,"$915,852"
Gani Lawal,"$473,604"
Solomon Alabi,"$770,000"
Luke Harangody,"$473,604"
Blake Griffin,"$5,357,280"
Brandan Wright,"$3,398,072"
Steve Novak,"$709,035"
Dwayne Jones,"$50,000"
Omer Asik,"$1,721,000"
Yi Jianlian,"$4,050,499"
Ronnie Brewer,"$4,790,000"
Semih Erden,"$473,604"
Keyon Dooling,"$2,080,000"
Aaron Gray,"$1,028,840"
Ray Allen,"$10,500,000"
Dante Cunningham,"$762,195"
Michael Redd,"$18,300,000"
Ronny Turiaf,"$4,500,000"
Eddy Curry,"$11,276,863"
Shaquille O'neal,"$1,352,181"
Jared Jeffries,"$7,182,796"
Michael Beasley,"$4,962,240"
Charlie Villanueva,"$7,020,000"
Marreese Speights,"$1,773,960"
Gilbert Arenas,"$17,730,694"
Chase Budinger,"$780,871"
Dominique Jones,"$1,110,120"
CJ Watson,"$3,600,000"
J.R. Smith,"$5,406,281"
Eric Gordon,"$3,016,680"
Sherron Collins,"$473,604"
Terrico White,"$473,604"
Matt Bonner,"$3,000,000"
Ian Mahinmi,"$885,120"
Kosta Koufos,"$1,298,640"
Danny Green,"$144,183"
J.J. Redick,"$7,250,000"
Russell Westbrook,"$4,017,720"
Dirk Nowitzki,"$17,278,618"
Glen Davis,"$2,500,000"
Tim Duncan,"$18,700,000"
Wayne Ellington,"$1,078,800"
Mickael Pietrus,"$5,300,000"
Matt Barnes,"$1,765,000"
Earl Watson,"$1,229,255"
Dahntay Jones,"$2,500,000"
Elliot Williams,"$1,254,720"
Landry Fields,"$473,604"
Antonio Mcdyess,"$4,860,000"
Xavier Henry,"$2,020,200"
Ryan Anderson,"$1,409,040"
Leon Powe,"$1,121,911"
Cartier Martin,"$854,389"
DeShawn Stevenson,"$4,151,786"
Malik Allen,"$1,229,255"
Serge Ibaka,"$1,165,320"
Tyson Chandler,"$13,200,000"
Ime Udoka,"$303,442"
Brian Butch,"$762,195"
Jerryd Bayless,"$2,292,600"
Richard Jefferson,"$8,400,000"
Larry Owens,"$78,005"
Stephen Graham,"$992,680"
Patrick Ewing Jr,"$202,932"
Mario West,"$70,361"
Carl Landry,"$3,000,000"
Jon Brockman,"$1,000,000"
C.J. Miles,"$3,700,000"
Jeff Pendergraph,"$762,195"
Jason Thompson,"$2,178,000"
Andris Biedrins,"$9,000,000"
Andre Miller,"$7,269,264"
Royal Ivey,"$1,200,000"
Amare Stoudemire,"$16,486,611"
Tayshaun Prince,"$11,147,760"
DeJuan Blair,"$918,000"
Luke Walton,"$5,260,000"
Matt Janning,"$66,862"
Gerald Henderson,"$2,103,840"
Anthony Tolliver,"$2,200,000"
Francisco Garcia,"$5,500,000"
Nicolas Batum,"$1,196,760"
Andrea Bargnani,"$8,485,738"
James Anderson,"$1,361,400"
Arron Afflalo,"$1,959,577"
Andray Blatche,"$3,260,331"
Kendrick Perkins,"$4,390,208"
David Andersen,"$2,500,000"
Derrick Rose,"$5,546,160"
Brendan Haywood,"$8,900,000"
Stephen Jackson,"$8,453,250"
Ronnie Price,"$1,381,250"
Corey Maggette,"$9,600,000"
Luis Scola,"$7,775,378"
Kurt Thomas,"$1,800,000"
Shawn Marion,"$7,055,500"
Mehmet Okur,"$9,945,000"
Jerome Dyson,"$10,000"
Anthony Randolph,"$1,965,720"
Roger Mason Jr,"$1,400,000"
Kenyon Martin,"$16,545,454"
Al Jefferson,"$13,000,000"
Shelden Williams,"$915,852"
Jason Kapono,"$6,641,440"
Andy Rautins,"$600,000"
Devin Harris,"$8,470,000"
Ben Gordon,"$10,800,000"
Darren Collison,"$1,361,040"
Charlie Bell,"$3,851,440"
Garret Siler,"$473,604"
Eduardo Najera,"$3,000,000"
Andre Iguodala,"$12,345,250"
Chris Duhon,"$3,500,000"
Robert Vaden,"$13,930"
Alonzo Gee,"$726,328"
Etan Thomas,"$1,352,181"
Elton Brand,"$15,959,099"
Rodrigue Beaubois,"$1,156,080"
Vladimir Radmanovic,"$6,883,800"
Craig Brackins,"$1,306,920"
Jared Dudley,"$2,151,068"
Craig Smith,"$2,300,000"
Maurice Ager,"$109,338"
Trey Johnson,"$98,637"
Jonas Jerebko,"$762,195"
Jarrett Jack,"$4,600,000"
Ryan Hollins,"$2,333,333"
Dwight Howard,"$15,779,912"
Gary Forbes,"$473,604"
Jermaine Taylor,"$780,871"
Greg Monroe,"$2,798,040"
Matt Carroll,"$4,300,000"
Darko Milicic,"$4,325,000"
Chris Andersen,"$3,942,000"
Joel Przybilla,"$7,405,300"
Josh Powell,"$1,069,509"
Jose Juan Barea,"$1,815,000"
Ed Davis,"$1,919,160"
Chris Douglas-Roberts,"$854,389"
Shawne Williams,"$885,210"
Jordan Crawford,"$1,042,320"
D.J. Augustin,"$2,540,400"
Devin Ebanks,"$473,604"
Andrew Bogut,"$11,000,000"
Derrick Favors,"$4,133,280"
Earl Boykins,"$1,352,181"
Sam Young,"$886,000"
Ishmael Smith,"$473,604"
Jrue Holiday,"$1,627,920"
Hamed Haddadi,"$1,600,000"
D.J. Mbenga,"$854,389"
Andrew Bynum,"$13,700,000"
Alexis Ajinca,"$1,467,840"
Zabian Dowdell,"$242,374"
Andrei Kirilenko,"$17,823,000"
Quentin Richardson,"$2,265,000"
Paul George,"$2,238,260"
Jason Maxiell,"$5,000,000"
