Kevin Garnett,"$21,281,934"
Leandro Barbosa,"$7,600,000"
Courtney Lee,"$2,225,093"
Luol Deng,"$12,325,000"
Jordan Hill,"$2,855,760"
Eric Bledsoe,"$1,596,360"
Rudy Fernandez,"$2,180,443"
Zaza Pachulia,"$4,750,000"
Josh Smith,"$12,400,000"
Jamal Crawford,"$5,000,000"
Charles Jenkins,"$473,604"
Dante Cunningham,"$2,000,000"
Kobe Bryant,"$25,244,493"
Jon Leuer,"$473,604"
Earl Clark,"$1,160,000"
DeAndre Jordan,"$10,079,404"
Ivan Johnson,"$473,604"
Jermaine O'Neal,"$6,226,200"
Goran Dragic,"$2,108,000"
Danilo Gallinari,"$4,190,182"
Chris Wilcox,"$3,000,000"
Stephen Curry,"$3,117,120"
Marcin Gortat,"$6,790,640"
Kevin Martin,"$11,519,840"
J.J. Hickson,"$2,354,537"
Jason Richardson,"$5,395,000"
Brian Cook,"$1,265,976"
Wesley Johnson,"$4,006,080"
David West,"$10,000,000"
Rajon Rondo,"$10,045,455"
LaMarcus Aldridge,"$11,872,000"
Rodney Stuckey,"$8,500,000"
Beno Udrih,"$6,925,400"
Omri Casspi,"$1,341,960"
Nene,"$13,000,000"
Chris Paul,"$16,647,180"
Armon Johnson,"$788,872"
Kemba Walker,"$2,356,320"
Trevor Booker,"$1,294,920"
Tyreke Evans,"$4,151,640"
Sasha Pavlovic,"$1,223,166"
Raja Bell,"$3,240,000"
Jerome Jordan,"$473,604"
Shaun Livingston,"$3,500,000"
B.J. Mullens,"$1,288,200"
Marcus Thornton,"$7,000,000"
Erick Dampier,"$822,894"
Jeff Teague,"$1,579,920"
Samuel Dalembert,"$7,000,000"
Kirk Hinrich,"$8,000,000"
Evan Turner,"$4,947,840"
Trevor Ariza,"$6,790,640"
Jonny Flynn,"$3,414,720"
Cory Joseph,"$1,028,400"
Monta Ellis,"$11,000,000"
Derrick Brown,"$854,389"
Shelvin Mack,"$473,604"
Donald Sloan,"$473,604"
Roy Hibbert,"$2,588,590"
Tony Allen,"$3,150,000"
Ben Wallace,"$2,246,400"
Keith Benson,"$473,604"
James Harden,"$4,604,760"
Kevin Durant,"$13,603,750"
Hakim Warrick,"$4,250,000"
Sebastian Telfair,"$1,500,000"
JaVale McGee,"$2,462,400"
Shannon Brown,"$3,500,000"
Corey Brewer,"$3,059,000"
Jason Kidd,"$8,500,000"
Kyrie Irving,"$5,144,280"
Darrell Arthur,"$2,027,119"
Vernon Macklin,"$473,604"
Jason Terry,"$11,158,000"
Ron Artest,"$6,790,640"
David Lee,"$11,610,000"
Jordan Farmar,"$4,000,000"
Kenneth Faried,"$1,254,720"
Bill Walker,"$916,100"
Vince Carter,"$7,000,000"
Kris Humphries,"$8,000,000"
Andres Nocioni,"$6,650,000"
Rasual Butler,"$1,229,255"
Chris Singleton,"$1,485,000"
Christian Eyenga,"$1,097,520"
Nick Young,"$3,695,857"
Nikola Pekovic,"$4,595,000"
Lazar Hayward,"$1,097,520"
Brian Cardinal,"$1,352,181"
Kosta Koufos,"$2,203,792"
Toney Douglas,"$1,145,640"
Cole Aldrich,"$2,286,000"
Anderson Varejao,"$7,700,000"
Norris Cole,"$1,035,960"
Brian Scalabrine,"$1,352,181"
Tyler Hansbrough,"$2,138,040"
Jamaal Magloire,"$1,352,181"
Malcolm Lee,"$500,000"
Marvin Williams,"$7,500,000"
Emeka Okafor,"$12,492,500"
Jameer Nelson,"$7,600,000"
Willie Green,"$1,223,166"
Bismack Biyombo,"$2,278,200"
Donte Greene,"$1,679,913"
Jordan Crawford,"$1,120,440"
Deron Williams,"$16,647,180"
Brandon Roy,"$14,940,153"
Baron Davis,"$1,352,181"
Steve Blake,"$4,000,000"
Patrick Beverley,"$788,872"
Udonis Haslem,"$3,780,000"
Daniel Gibson,"$4,403,834"
Amare Stoudemire,"$18,217,705"
Martell Webster,"$5,256,000"
Anthony Tolliver,"$2,050,000"
John Salmons,"$8,500,000"
Linas Kleiza,"$4,605,000"
Taj Gibson,"$1,195,680"
Dominic McGuire,"$915,852"
Paul Pierce,"$15,333,334"
Daniel Orton,"$1,105,560"
Troy Murphy,"$1,352,181"
Hamady N'Diaye,"$762,195"
Kevin Seraphin,"$1,680,360"
Richard Hamilton,"$5,000,000"
Jason Collins,"$1,352,181"
Brad Miller,"$4,752,000"
Justin Harper,"$473,604"
Jeff Foster,"$3,000,000"
John Wall,"$5,530,080"
Marcus Camby,"$11,071,500"
Robin Lopez,"$2,862,602"
Joel Anthony,"$3,600,000"
Kwame Brown,"$6,750,000"
Steve Nash,"$11,689,062"
Louis Williams,"$5,176,000"
Lance Stephenson,"$810,000"
Lamar Odom,"$8,900,000"
E'Twaun Moore,"$473,604"
Al Harrington,"$6,226,200"
Lance Thomas,"$473,604"
Brandon Knight,"$2,563,320"
Carmelo Anthony,"$18,518,574"
Josh Howard,"$2,000,000"
Gerald Wallace,"$9,500,000"
Demar DeRozan,"$2,625,000"
Spencer Hawes,"$4,051,024"
Chuck Hayes,"$5,250,000"
Tiago Splitter,"$3,672,000"
Thabo Sefolosha,"$3,300,000"
Kyle Korver,"$5,000,000"
Daequan Cook,"$3,341,558"
Brandon Bass,"$4,000,000"
Nick Collison,"$3,272,997"
Eric Maynor,"$1,516,880"
Derek Fisher,"$3,400,000"
Jose Calderon,"$9,780,991"
D.J. White,"$2,001,167"
Josh McRoberts,"$3,000,000"
Elliot Williams,"$1,348,800"
Desagana Diop,"$6,925,400"
Damien Wilkins,"$1,146,337"
Ekpe Udoh,"$3,294,960"
Luke Babbitt,"$1,768,800"
Tyrus Thomas,"$7,305,785"
Hassan Whiteside,"$788,872"
Larry Sanders,"$1,861,920"
Anthony Morrow,"$4,000,000"
Tony Battie,"$1,352,181"
Greivis Vasquez,"$1,113,600"
Mike Bibby,"$1,352,181"
Grant Hill,"$6,500,000"
Damion James,"$1,243,080"
Ricky Rubio,"$3,480,120"
Andrew Goudelock,"$473,604"
,
Rudy Gay,"$15,032,144"
Ramon Sessions,"$4,257,973"
Josh Childress,"$6,000,000"
Jeremy Tyler,"$650,000"
Brandon Jennings,"$2,493,720"
Drew Gooden,"$6,226,200"
Dwyane Wade,"$15,691,000"
Brian Skinner,"$1,352,181"
Juwan Howard,"$1,352,181"
Will Bynum,"$3,250,000"
Patrick Patterson,"$1,959,960"
Gordon Hayward,"$2,532,960"
Marco Belinelli,"$3,377,603"
Quincy Pondexter,"$1,153,800"
Shawn Marion,"$7,725,932"
Renaldo Balkman,"$1,675,000"
DeMarre Carroll,"$854,389"
Mike Dunleavy,"$3,750,000"
Jimmer Fredette,"$2,238,360"
Chris Bosh,"$16,022,500"
Hedo Turkoglu,"$10,600,000"
Timofey Mozgov,"$2,566,800"
Rashard Lewis,"$21,136,630"
Travis Outlaw,"$7,000,000"
T.J. Ford,"$1,223,166"
Anthony Parker,"$2,250,000"
Tracy Mcgrady,"$1,352,181"
Luke Harangody,"$788,872"
Blake Griffin,"$5,731,080"
Brandan Wright,"$915,852"
Steve Novak,"$992,680"
Omer Asik,"$1,857,500"
Yi Jianlian,"$827,221"
Ronnie Brewer,"$4,710,000"
Semih Erden,"$788,872"
Keyon Dooling,"$2,246,400"
Aaron Gray,"$2,500,000"
Ray Allen,"$10,500,000"
JaJuan Johnson,"$1,042,320"
Tristan Thompson,"$3,726,600"
Ronny Turiaf,"$4,750,000"
Eddy Curry,"$1,352,181"
Jared Jeffries,"$1,229,255"
Michael Beasley,"$6,262,347"
Charlie Villanueva,"$7,540,000"
Marreese Speights,"$2,721,255"
Shane Battier,"$3,000,000"
Dominique Jones,"$1,193,280"
CJ Watson,"$3,400,000"
Tobias Harris,"$1,418,160"
J.R. Smith,"$1,411,290"
Eric Gordon,"$3,831,184"
Boris Diaw,"$9,000,000"
Matt Bonner,"$3,315,000"
J.J. Redick,"$6,750,000"
Russell Westbrook,"$5,082,416"
Dirk Nowitzki,"$17,278,618"
Glen Davis,"$6,300,000"
Josh Harrellson,"$473,604"
Tim Duncan,"$21,300,000"
Wayne Ellington,"$1,154,040"
Mickael Pietrus,"$6,523,166"
Matt Barnes,"$1,906,200"
Earl Watson,"$2,000,000"
Jeremy Pargo,"$1,000,000"
Dahntay Jones,"$2,700,000"
Nolan Smith,"$1,306,920"
Gustavo Ayon,"$1,567,500"
Marshon Brooks,"$1,063,865"
Antonio Mcdyess,"$2,640,000"
Iman Shumpert,"$1,563,120"
Xavier Henry,"$2,171,640"
Ryan Anderson,"$2,244,601"
Travis Leslie,"$500,000"
Serge Ibaka,"$1,246,680"
Tyson Chandler,"$13,107,837"
Jerryd Bayless,"$3,042,280"
Richard Jefferson,"$9,282,000"
Stephen Graham,"$100,000"
Nate Robinson,"$5,483,258"
Carl Landry,"$8,500,000"
Jon Brockman,"$1,000,000"
C.J. Miles,"$3,700,000"
Jeff Pendergraph,"$1,500,000"
Jason Thompson,"$3,001,284"
Andris Biedrins,"$9,000,000"
Andre Miller,"$7,807,728"
Louis Amundson,"$2,403,000"
Tayshaun Prince,"$6,292,135"
Klay Thompson,"$2,126,520"
Luke Walton,"$5,680,000"
Gerald Henderson,"$2,250,600"
Francisco Garcia,"$5,800,000"
Nicolas Batum,"$2,155,365"
Andrea Bargnani,"$9,250,000"
James Anderson,"$1,402,540"
Arron Afflalo,"$7,562,500"
Andray Blatche,"$3,520,661"
Marcus Morris,"$1,823,280"
David Andersen,"$185,185"
Derrick Rose,"$6,983,708"
Brendan Haywood,"$7,624,500"
Stephen Jackson,"$9,256,500"
Corey Maggette,"$10,262,069"
Luis Scola,"$8,591,793"
Kurt Thomas,"$1,352,181"
Mehmet Okur,"$10,890,000"
Kawhi Leonard,"$1,731,960"
Anthony Randolph,"$2,911,231"
Roger Mason Jr,"$1,223,166"
Luc Richard Mbah A Moute,"$5,000,000"
Al Jefferson,"$14,000,000"
Shelden Williams,"$992,680"
Jason Kapono,"$1,223,166"
Devin Harris,"$9,205,000"
Ben Gordon,"$11,600,000"
Darren Collison,"$1,455,960"
Alec Burks,"$2,020,200"
Ryan Gomes,"$5,000,000"
Andre Iguodala,"$13,531,750"
Chris Duhon,"$3,500,000"
Dennis Horner,"$473,604"
Elton Brand,"$17,059,727"
Rodrigue Beaubois,"$1,236,720"
Vladimir Radmanovic,"$1,352,181"
Craig Brackins,"$1,404,960"
Jared Dudley,"$4,250,000"
Craig Smith,"$992,680"
Jan Vesely,"$3,065,040"
Trey Johnson,"$854,389"
Jonas Jerebko,"$4,500,000"
Jarrett Jack,"$5,000,000"
Markieff Morris,"$1,919,160"
Ryan Hollins,"$2,483,333"
Dwight Howard,"$17,149,243"
Gary Forbes,"$1,500,000"
Solomon Alabi,"$830,000"
Greg Monroe,"$3,007,920"
Matt Carroll,"$3,900,000"
Chandler Parsons,"$850,000"
Darko Milicic,"$4,776,500"
Chris Andersen,"$4,234,000"
Jose Juan Barea,"$4,300,000"
Ed Davis,"$2,063,040"
Gerald Green,"$150,000"
Shawne Williams,"$3,000,000"
Reggie Jackson,"$1,156,320"
D.J. Augustin,"$3,236,470"
Jimmy Butler,"$1,020,960"
Andrew Bogut,"$12,000,000"
Derrick Favors,"$4,443,360"
Sam Young,"$947,800"
Ishmael Smith,"$788,872"
Jrue Holiday,"$1,741,440"
Larry Hughes,"$1,352,181"
Andrew Bynum,"$14,900,000"
Deshawn Stevenson,"$2,500,000"
Quentin Richardson,"$2,446,200"
Paul George,"$2,406,240"
Jason Maxiell,"$5,000,000"
