Shaquille O'Neal,"$20,000,000"
Kobe Bryant,"$23,034,375"
Earl Clark,"$1,766,280"
Rodney Carney,"$885,189"
Mark Blount,"$7,967,375"
DeAndre Jordan,"$736,420"
Goran Dragic,"$1,836,000"
Danilo Gallinari,"$3,089,040"
Chris Wilcox,"$3,000,000"
Antonio Daniels,"$5,863,580"
Stephen Curry,"$2,710,560"
Michael Finley,"$2,500,000"
Marcin Gortat,"$5,854,000"
David Lee,"$7,000,000"
Kevin Martin,"$9,680,170"
J.J. Hickson,"$1,429,200"
Marcus Williams,"$4,856"
Deron Washington,"$250,000"
David West,"$9,075,000"
Kyrylo Fesenko,"$870,000"
Rajon Rondo,"$2,623,326"
Carlos Delfino,"$3,500,000"
Renaldo Balkman,"$2,112,417"
LaMarcus Aldridge,"$5,844,827"
Bobby Simmons,"$10,560,000"
Rodney Stuckey,"$1,805,040"
Beno Udrih,"$6,031,800"
Omri Casspi,"$1,167,000"
Nene,"$10,520,000"
Chris Paul,"$13,758,000"
Ricky Davis,"$2,484,000"
Channing Frye,"$1,990,000"
Tyreke Evans,"$3,610,080"
Raja Bell,"$5,250,000"
Mike Conley,"$3,883,800"
Bill Walker,"$736,420"
B.J. Mullens,"$1,120,200"
Marcus Thornton,"$457,588"
Erick Dampier,"$12,115,500"
Jeff Teague,"$1,373,880"
Samuel Dalembert,"$12,025,694"
Kirk Hinrich,"$9,500,000"
Ike Diogu,"$884,881"
Trevor Ariza,"$5,854,000"
Jonny Flynn,"$2,969,280"
Linton Johnson,"$26,061"
Monta Ellis,"$11,000,000"
Kyle Weaver,"$870,968"
Steven Hunter,"$3,696,000"
Derrick Brown,"$457,588"
Jeff Green,"$3,516,960"
Al Thornton,"$1,900,200"
Roy Hibbert,"$1,575,360"
Nathan Jawai,"$736,420"
Javaris Crittenton,"$1,477,920"
Nenad Krstic,"$5,400,000"
Tony Allen,"$2,500,000"
Jermaine O'Neal ,"$23,016,000"
Randolph Morris,"$855,189"
James Harden,"$4,004,160"
Kevin Durant,"$4,796,880"
Hakim Warrick,"$3,000,000"
Sebastian Telfair,"$2,500,000"
JaVale McGee,"$1,496,640"
Shannon Brown,"$1,990,000"
Chris Quinn,"$1,074,702"
Corey Brewer,"$2,916,120"
Mike Harris,"$10,000"
Jason Kidd,"$8,000,000"
Aleksandar Pavlovic,"$2,750,000"
Darrell Arthur,"$1,050,480"
Sean Marks,"$1,306,455"
Alando Tucker,"$1,071,720"
Jason Terry,"$9,575,000"
Eduardo Najera,"$3,000,000"
Ron Artest,"$5,854,000"
Morris Peterson,"$5,800,000"
Jordan Farmar,"$1,947,240"
Jamario Moon,"$3,000,000"
Shaun Livingston,"$332,868"
Ronald Murray,"$1,990,000"
Vince Carter,"$16,123,250"
Kris Humphries,"$2,900,000"
Lester Hudson,"$457,588"
Andres Nocioni,"$7,500,000"
Sonny Weems,"$736,420"
Rasual Butler,"$3,945,000"
Nick Young,"$1,714,800"
Brian Cardinal,"$6,750,000"
Kosta Koufos,"$1,214,040"
Toney Douglas,"$996,240"
Dan Gadzuric,"$6,749,260"
Devean George,"$1,600,000"
Anderson Varejao,"$6,363,636"
Brian Scalabrine,"$3,413,793"
Tyler Hansbrough,"$1,859,160"
Jamaal Magloire,"$1,187,686"
Eddie House,"$2,862,000"
Jason Richardson,"$13,333,332"
Marvin Williams,"$7,500,000"
Emeka Okafor,"$10,497,500"
Jameer Nelson,"$7,600,000"
Willie Green,"$3,682,000"
Donte Greene,"$870,000"
Deron Williams,"$13,758,000"
Brandon Roy,"$3,910,816"
Baron Davis,"$12,100,000"
Steve Blake,"$4,000,000"
Udonis Haslem,"$7,100,000"
Keith Bogans,"$1,033,342"
Daniel Gibson,"$4,088,500"
Amare Stoudemire,"$16,378,325"
Martell Webster,"$4,344,000"
Acie Law,"$2,216,160"
John Salmons,"$6,429,151"
Taj Gibson,"$1,039,800"
Kevin Ollie,"$1,306,455"
Fabricio Oberto,"$3,263,210"
Travis Diener,"$1,926,808"
Paul Pierce,"$19,795,712"
Troy Murphy,"$11,047,619"
Jason Hart,"$440,314"
Tim Thomas,"$6,173,055"
Richard Hamilton,"$11,625,000"
Jason Collins,"$1,181,803"
Brad Miller,"$12,250,000"
Jeff Foster,"$6,077,500"
Marcus Camby,"$9,650,000"
Robin Lopez,"$1,745,520"
Joel Anthony,"$825,497"
Adam Morrison,"$5,257,229"
Kwame Brown,"$4,000,000"
Steve Nash,"$13,125,000"
Louis Williams,"$4,972,500"
Quinton Ross,"$1,033,342"
Tracy McGrady,"$23,239,561"
Lamar Odom,"$7,500,000"
Solomon Jones,"$1,620,000"
Al Harrington,"$10,026,875"
Sergio Rodriguez,"$1,576,696"
Mike Wilks,"$176,276"
Carmelo Anthony,"$15,779,912"
Josh Howard,"$10,890,000"
Gerald Wallace,"$9,500,000"
Demar DeRozan,"$2,304,240"
Spencer Hawes,"$2,332,800"
Chuck Hayes,"$2,117,500"
Thabo Sefolosha,"$2,759,628"
Kyle Korver,"$5,263,636"
Daequan Cook,"$1,362,120"
Brandon Bass,"$4,000,000"
Nick Collison,"$6,250,000"
Eric Maynor,"$1,318,920"
Wilson Chandler,"$1,255,440"
Derek Fisher,"$5,048,000"
Jose Calderon,"$8,219,009"
D.J. White,"$1,036,440"
Josh McRoberts,"$825,497"
Desagana Diop,"$6,031,800"
Damien Wilkins,"$3,300,000"
Tyrus Thomas,"$4,743,598"
Tony Battie,"$6,292,000"
Mike Bibby,"$6,217,617"
Grant Hill,"$3,000,000"
Ramon Sessions,"$3,670,667"
Joe Crawford,"$50,000"
,
Rudy Gay,"$3,280,997"
Sundiata Gaines,"$271,861"
Desmond Mason,"$74,230"
Boris Diaw,"$9,000,000"
Brandon Jennings,"$2,168,520"
Zaza Pachulia,"$4,750,000"
Dwyane Wade,"$15,779,912"
Oleksiy Pecherov,"$1,547,640"
Joey Dorsey,"$881,820"
Brian Skinner,"$1,306,455"
Juwan Howard,"$1,306,455"
Will Bynum,"$825,497"
Marco Belinelli,"$1,547,640"
Ronnie Price,"$1,250,000"
Darius Songaila,"$4,526,000"
Curtis Jerrells,"$75,000"
Jerry Stackhouse,"$2,442,460"
DeMarre Carroll,"$1,009,680"
Mike Dunleavy,"$9,780,992"
Gabe Pruitt,"$825,497"
Chris Bosh,"$15,779,912"
Hedo Turkoglu,"$9,000,000"
Rashard Lewis,"$18,010,791"
Travis Outlaw,"$3,600,000"
Marcus Banks,"$4,553,793"
Jason Maxiell,"$5,000,000"
Anthony Parker,"$2,644,231"
Hilton Armstrong,"$2,801,198"
Marcus Haislip,"$855,189"
Blake Griffin,"$4,983,480"
Trey Gilder,"$27,000"
Brandan Wright,"$2,671,440"
Luc Richard Mbah A Moute,"$736,420"
Steve Novak,"$1,031,000"
Yi Jianlian,"$3,194,400"
Ronnie Brewer,"$2,717,161"
Keyon Dooling,"$3,600,000"
Aaron Gray,"$1,000,497"
Ray Allen,"$18,776,860"
Dante Cunningham,"$457,588"
Antonio McDyess,"$7,304,885"
Michael Redd,"$17,040,000"
Stephen Jackson ,"$7,650,000"
Ronny Turiaf,"$4,250,000"
Eddy Curry,"$10,500,423"
Jared Jeffries,"$6,466,600"
Michael Beasley,"$4,638,600"
Charlie Villanueva,"$6,500,000"
Marreese Speights,"$1,685,280"
Gilbert Arenas,"$16,192,080"
Shane Battier,"$6,864,200"
Sean Williams,"$1,629,120"
Chase Budinger,"$750,000"
CJ Watson,"$1,000,497"
J.R. Smith,"$4,937,141"
Eric Gordon,"$2,819,880"
Adonal Foyle,"$1,951,534"
Matt Bonner,"$3,267,000"
Ian Mahinmi,"$989,670"
Rasho Nesterovic,"$1,990,000"
J.J. Redick,"$2,839,408"
Russell Westbrook,"$3,755,640"
James Singleton,"$1,030,189"
Darko Milicic,"$7,540,000"
Dirk Nowitzki,"$19,795,714"
Glen Davis,"$2,500,000"
Tim Duncan,"$22,183,220"
Wayne Ellington,"$1,003,560"
Mickael Pietrus,"$5,300,000"
Josh Boone,"$2,056,968"
Matt Barnes,"$1,600,000"
Earl Watson,"$6,275,000"
Dahntay Jones,"$2,500,000"
Ryan Anderson,"$1,317,120"
Mardy Collins,"$1,867,742"
Leon Powe,"$885,189"
DeShawn Stevenson,"$3,883,929"
Serge Ibaka,"$1,084,080"
Tyson Chandler,"$12,300,000"
Rafer Alston,"$5,250,000"
Jerryd Bayless,"$2,143,080"
Richard Jefferson,"$14,200,000"
Malik Allen,"$1,300,000"
Nate Robinson,"$4,000,000"
Carl Landry,"$3,000,000"
Jon Brockman,"$457,588"
C.J. Miles,"$3,700,000"
Jeff Pendergraph,"$457,588"
Chucky Atkins,"$760,000"
Richard Hendrix,"$100,000"
Jason Thompson,"$2,035,920"
Andris Biedrins,"$9,000,000"
Andre Miller,"$6,730,800"
Royal Ivey,"$1,050,000"
Mikki Moore,"$3,306,455"
Louis Amundson,"$855,189"
Tayshaun Prince,"$10,324,380"
DeJuan Blair,"$850,000"
Luke Walton,"$4,840,000"
Gerald Henderson,"$1,957,080"
Anthony Tolliver,"$67,892"
Bruce Bowen,"$2,100,000"
Francisco Garcia,"$5,800,000"
Nicolas Batum,"$1,118,760"
Andrea Bargnani,"$6,527,491"
Arron Afflalo,"$1,086,240"
Andray Blatche,"$3,000,000"
David Andersen,"$2,314,815"
Bobby Brown,"$736,420"
Marcus Landry,"$457,588"
Derrick Rose,"$5,184,480"
Brendan Haywood,"$6,000,000"
Corey Maggette,"$8,937,931"
Luis Scola,"$3,383,333"
Kurt Thomas,"$3,800,000"
Shawn Marion,"$6,385,068"
Mehmet Okur,"$9,500,000"
Anthony Randolph,"$1,837,560"
Roger Mason Jr,"$3,780,000"
Kenyon Martin,"$15,613,636"
Al Jefferson,"$12,000,000"
Shelden Williams,"$855,189"
Jason Kapono,"$6,212,960"
Francisco Elson,"$1,700,000"
Devin Harris,"$7,735,000"
Ben Gordon,"$10,000,000"
Darren Collison,"$1,266,120"
Charlie Bell,"$3,602,960"
Ryan Gomes,"$3,867,500"
Andre Iguodala,"$12,200,000"
Chris Duhon,"$6,031,800"
Etan Thomas,"$7,354,500"
Elton Brand,"$14,858,472"
Rodrigue Beaubois,"$1,075,440"
Vladimir Radmanovic,"$6,466,600"
Jared Dudley,"$1,307,640"
Craig Smith,"$2,762,500"
Jonas Jerebko,"$457,588"
Jarrett Jack,"$5,000,000"
Ryan Hollins,"$2,183,333"
J.R. Giddens,"$1,028,880"
Dwight Howard,"$14,410,581"
Jermaine Taylor,"$725,000"
Jermareo Davidson,"$75,000"
Matt Carroll,"$4,700,000"
Lindsey Hunter,"$1,306,455"
Chris Andersen,"$3,650,000"
Joel Przybilla,"$6,857,725"
Jose Juan Barea,"$1,657,500"
Sun Yue,"$10,000"
Chris Douglas-Roberts,"$736,420"
Shawne Williams,"$2,416,067"
D.J. Augustin,"$2,374,680"
Andrew Bogut,"$10,000,000"
Kendrick Perkins,"$4,250,000"
Sam Young,"$824,200"
Jrue Holiday,"$1,514,280"
Hamed Haddadi,"$1,627,779"
Larry Hughes,"$13,655,268"
D.J. Mbenga,"$959,111"
Andrew Bynum,"$12,500,000"
Paul Davis,"$80,964"
Alexis Ajinca,"$1,372,080"
Andrei Kirilenko,"$16,452,000"
Quentin Richardson,"$8,700,000"
T.J. Ford,"$8,775,000"
