Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
99,Jamal Crawford,SG,30,ATL,76,2297,14.2,.545,.489,.297,.399,1.2,5.6,3.4,17.7,1.3,0.5,12.8,23.4,105,111,1.9,1.4,3.4,.071
100,Jordan Crawford,SG,22,TOT,42,1027,11.8,.456,.417,.168,.256,3.4,8.6,5.9,19.8,2.0,0.2,13.4,27.0,92,112,-1.0,0.5,-0.6,-0.026
100,Jordan Crawford,SG,22,ATL,16,160,7.6,.421,.409,.078,.351,6.8,14.2,10.5,16.0,1.0,0.0,15.8,28.1,83,109,-0.4,0.1,-0.3,-0.090
100,Jordan Crawford,SG,22,WAS,26,867,12.6,.462,.418,.184,.239,2.8,7.5,5.1,20.5,2.1,0.3,12.9,26.8,94,113,-0.6,0.3,-0.3,-0.014
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
101,Dante Cunningham,PF-SF,23,TOT,78,1637,10.7,.483,.463,.131,.028,6.9,13.9,10.3,4.3,1.8,2.2,9.3,15.7,101,107,0.3,1.7,2.0,.060
101,Dante Cunningham,PF,23,POR,56,1108,9.5,.457,.433,.155,.014,7.7,13.4,10.4,4.3,1.9,2.4,9.6,14.5,100,107,0.1,1.2,1.3,.057
101,Dante Cunningham,SF,23,CHA,22,529,13.1,.525,.511,.094,.050,5.2,15.0,10.1,4.5,1.5,1.7,8.7,18.3,103,108,0.2,0.5,0.7,.065
102,Stephen Curry,PG,22,GSW,74,2489,19.4,.595,.551,.216,.325,2.3,10.9,6.5,28.1,2.2,0.6,16.4,24.4,113,112,5.4,1.3,6.6,.128
103,Samuel Dalembert,C,29,SAC,80,1938,14.1,.509,.473,.261,.004,12.1,26.9,19.3,5.3,0.9,4.3,17.3,17.1,100,105,0.4,2.5,2.9,.072
104,Erick Dampier,C,35,MIA,51,815,9.7,.591,.584,.494,.011,8.2,17.1,12.9,3.8,0.9,4.5,22.8,8.1,110,102,0.5,1.4,1.9,.109
105,Antonio Daniels,PG,35,PHI,4,35,6.7,.510,.400,.400,.400,0.0,16.5,8.2,7.9,0.0,0.0,14.5,9.1,101,109,0.0,0.0,0.0,.044
106,Marquis Daniels,SF,30,BOS,49,938,11.7,.527,.500,.246,.091,3.3,11.0,7.4,10.6,2.2,1.8,12.9,15.1,102,101,0.3,1.7,2.0,.103
107,Baron Davis,PG,31,TOT,58,1649,17.0,.506,.475,.189,.345,2.5,8.6,5.5,41.2,2.4,1.3,16.3,24.4,105,110,1.5,1.3,2.8,.081
107,Baron Davis,PG,31,LAC,43,1269,16.3,.492,.459,.202,.295,2.7,8.3,5.5,39.9,2.5,1.4,16.0,23.5,104,109,1.0,1.1,2.1,.079
107,Baron Davis,PG,31,CLE,15,380,19.3,.548,.522,.152,.489,1.8,9.3,5.4,45.4,2.2,1.2,17.0,27.3,106,112,0.5,0.2,0.7,.086
108,Ed Davis,PF,21,TOR,65,1602,15.8,.583,.576,.343,.000,12.1,22.3,17.1,3.8,1.3,3.2,10.1,13.3,120,110,2.9,1.1,4.0,.119
109,Glen Davis,C,25,BOS,78,2298,12.8,.499,.449,.331,.019,5.7,16.4,11.4,6.6,1.8,1.0,8.5,20.9,101,100,0.6,4.3,4.9,.102
110,Austin Daye,SF,22,DET,72,1446,13.0,.518,.483,.229,.365,5.2,18.6,11.6,8.5,1.5,2.2,10.2,18.6,106,110,1.2,0.9,2.1,.070
111,Carlos Delfino,SF,28,MIL,49,1590,13.1,.517,.492,.146,.554,1.7,13.2,7.3,12.1,2.6,0.4,9.5,17.7,104,102,0.9,2.6,3.5,.105
112,Luol Deng,SF,25,CHI,82,3208,15.5,.549,.510,.291,.288,4.4,12.8,8.7,11.9,1.3,1.1,10.7,20.9,111,102,4.7,5.2,9.9,.149
113,DeMar DeRozan,SG,21,TOR,82,2851,14.5,.530,.469,.348,.045,3.0,10.2,6.5,8.6,1.5,0.8,9.8,23.2,106,115,2.8,0.5,3.2,.055
114,Boris Diaw,PF,28,CHA,82,2778,13.9,.558,.543,.159,.292,4.5,13.6,9.0,20.6,1.4,1.3,16.7,16.8,107,109,2.4,2.3,4.8,.082
115,Ike Diogu,PF,27,LAC,36,470,13.7,.590,.561,.419,.000,10.3,18.3,14.3,0.7,0.3,0.5,11.2,18.7,113,111,0.7,0.3,1.0,.104
116,DeSagana Diop,C,29,CHA,16,181,5.4,.347,.333,.458,.000,8.0,18.9,13.4,5.7,1.2,6.7,27.6,10.3,73,104,-0.3,0.3,-0.1,-0.016
117,Keyon Dooling,PG,30,MIL,80,1757,11.3,.509,.475,.181,.451,0.8,7.1,3.9,23.4,1.6,0.2,14.0,17.3,103,106,0.8,2.1,2.9,.080
118,Joey Dorsey,C,27,TOR,43,522,14.2,.529,.525,.657,.000,17.5,25.8,21.6,7.4,2.4,2.5,23.4,14.3,103,107,0.2,0.5,0.8,.072
119,Toney Douglas,SG,24,NYK,81,1971,15.2,.534,.511,.142,.507,3.7,10.5,7.1,19.5,2.3,0.1,10.0,20.1,111,111,3.0,1.2,4.2,.101
120,Chris Douglas-Roberts,SF,24,MIL,44,884,11.5,.517,.456,.326,.168,0.9,11.0,5.8,9.8,1.8,1.2,10.1,18.4,102,104,0.4,1.3,1.6,.088
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
121,Zabian Dowdell,PG,26,PHO,24,292,11.7,.457,.420,.136,.080,2.0,5.9,4.0,27.7,3.5,0.5,18.0,25.0,91,109,-0.4,0.2,-0.1,-0.019
122,Goran Dragic,PG,24,TOT,70,1234,13.2,.524,.499,.302,.351,3.3,9.9,6.6,25.6,2.1,0.6,19.0,22.4,100,111,0.2,0.8,1.0,.040
122,Goran Dragic,PG,24,PHO,48,856,11.2,.492,.465,.307,.320,3.2,8.4,5.8,26.8,2.1,0.5,21.1,24.0,93,111,-0.7,0.5,-0.2,-0.012
122,Goran Dragic,PG,24,HOU,22,378,17.7,.604,.584,.288,.432,3.6,13.2,8.4,22.7,1.9,0.7,13.0,18.9,120,109,0.9,0.3,1.2,.157
123,Jared Dudley,SF,25,PHO,82,2140,15.6,.598,.560,.347,.402,6.0,11.2,8.6,7.6,2.1,0.7,9.6,16.9,119,111,4.2,1.4,5.6,.126
124,Chris Duhon,PG,28,ORL,51,774,5.6,.446,.430,.194,.403,1.4,6.3,3.9,22.4,1.1,0.2,30.3,12.0,88,107,-0.7,0.9,0.2,.014
125,Tim Duncan,C,34,SAS,76,2156,21.9,.537,.500,.307,.005,9.3,26.8,18.3,15.7,1.2,4.8,11.4,22.9,111,100,3.7,4.0,7.7,.171
126,Mike Dunleavy,SG,30,IND,61,1683,14.6,.593,.560,.240,.488,1.9,16.2,9.1,10.1,1.2,1.3,10.7,16.9,115,107,2.6,1.9,4.5,.129
127,Ronald Dupree,SF,30,TOR,3,13,0.5,.250,.250,.000,.250,0.0,28.0,13.7,10.7,0.0,0.0,0.0,13.8,69,113,0.0,0.0,0.0,-0.094
128,Kevin Durant,SF,22,OKC,78,3038,23.6,.589,.509,.439,.269,2.3,17.7,10.3,13.2,1.5,1.8,10.6,30.6,115,107,8.6,3.3,12.0,.189
129,Devin Ebanks,SG,21,LAL,20,118,19.4,.507,.431,.451,.098,14.9,11.1,13.0,2.8,1.8,3.2,8.9,25.9,109,104,0.2,0.2,0.4,.144
130,Wayne Ellington,SG,23,MIN,62,1181,8.6,.488,.463,.134,.305,2.4,7.9,5.1,9.4,1.2,0.2,11.2,17.1,100,115,0.1,0.1,0.3,.010
131,Monta Ellis,SG,25,GSW,80,3227,18.6,.536,.493,.268,.235,1.5,8.5,4.9,23.4,2.6,0.5,12.3,28.1,107,112,4.3,1.7,6.0,.089
132,Francisco Elson,C,34,UTA,62,610,8.9,.529,.478,.274,.000,6.9,16.0,11.4,7.9,1.8,1.9,20.2,11.9,101,109,0.1,0.5,0.6,.046
133,Melvin Ely,C,32,DEN,30,366,8.3,.573,.549,.412,.000,8.8,14.4,11.7,5.3,0.5,2.3,18.9,9.0,113,109,0.3,0.3,0.6,.083
134,Semih Erden,C,24,TOT,41,595,10.3,.593,.559,.541,.000,7.9,15.8,12.1,5.1,1.3,3.1,19.8,13.7,105,101,0.3,1.1,1.4,.115
134,Semih Erden,C,24,BOS,37,531,10.8,.621,.598,.557,.000,7.6,16.6,12.4,5.5,1.3,3.1,20.9,13.8,107,100,0.4,1.0,1.4,.128
134,Semih Erden,C,24,CLE,4,64,6.2,.391,.286,.429,.000,10.5,9.2,9.9,2.3,1.6,3.6,10.7,13.2,92,111,0.0,0.0,0.0,.002
135,Jeremy Evans,SF,23,UTA,49,463,18.8,.678,.661,.322,.009,9.3,16.1,12.6,8.5,1.9,3.0,12.6,14.9,128,109,1.2,0.4,1.6,.167
136,Maurice Evans,SF,32,TOT,73,1549,9.1,.513,.482,.137,.394,3.9,8.0,5.9,4.5,1.1,0.7,6.8,14.2,107,112,1.0,0.7,1.7,.054
136,Maurice Evans,SF,32,ATL,47,837,7.5,.492,.463,.139,.443,3.3,8.7,6.0,5.4,1.0,0.5,6.6,13.0,104,110,0.3,0.6,0.9,.050
136,Maurice Evans,SF,32,WAS,26,712,10.9,.531,.500,.135,.350,4.5,7.1,5.8,3.4,1.3,1.0,7.1,15.8,110,114,0.7,0.2,0.9,.058
137,Reggie Evans,PF,30,TOR,30,798,12.4,.466,.408,.854,.010,17.2,34.4,25.6,6.4,1.9,0.6,21.6,10.1,106,107,0.5,0.8,1.3,.077
138,Tyreke Evans,SG,21,SAC,57,2107,14.4,.482,.432,.285,.159,2.4,12.7,7.4,24.9,2.0,1.0,14.9,25.3,98,109,-0.1,1.7,1.6,.036
139,Patrick Ewing,SF,26,NOH,7,19,0.6,.222,.000,.800,.400,6.4,6.4,6.4,14.2,0.0,4.4,12.9,19.5,64,109,-0.1,0.0,-0.1,-0.158
140,Christian Eyenga,SF,21,CLE,44,947,9.0,.476,.466,.092,.297,3.2,12.0,7.5,6.2,1.9,2.3,12.9,17.5,90,111,-0.8,0.5,-0.3,-0.016
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
141,Jordan Farmar,PG,24,NJN,73,1796,14.1,.504,.475,.154,.467,1.5,10.1,5.7,34.9,1.8,0.3,16.7,21.6,102,111,0.8,1.0,1.9,.050
142,Derrick Favors,PF,19,TOT,78,1535,13.8,.542,.517,.416,.000,12.9,19.1,16.0,4.2,1.0,3.5,13.5,17.1,108,108,1.5,1.4,2.9,.091
142,Derrick Favors,PF,19,NJN,56,1091,12.6,.540,.511,.420,.000,13.3,19.1,16.1,3.2,0.9,2.9,14.6,16.3,107,108,0.9,1.0,1.9,.083
142,Derrick Favors,PF,19,UTA,22,444,16.8,.545,.529,.407,.000,12.1,19.2,15.6,6.7,1.3,4.9,11.3,19.2,110,108,0.6,0.4,1.0,.110
143,Raymond Felton,PG-SG,26,TOT,75,2737,16.6,.524,.483,.240,.327,2.0,9.2,5.6,35.8,2.3,0.3,16.6,21.6,108,111,3.6,1.8,5.4,.094
143,Raymond Felton,PG,26,NYK,54,2074,17.3,.524,.478,.226,.335,2.2,8.6,5.3,37.3,2.3,0.4,16.7,22.6,108,111,2.9,1.2,4.0,.093
143,Raymond Felton,SG,26,DEN,21,663,14.7,.523,.500,.294,.299,1.4,11.3,6.5,31.1,2.1,0.0,16.3,18.5,108,108,0.7,0.6,1.3,.097
144,Rudy Fernandez,SG,25,POR,78,1821,13.4,.522,.471,.254,.628,2.4,9.5,5.8,16.9,2.6,0.6,12.1,18.7,108,108,2.0,1.8,3.8,.100
145,Kyrylo Fesenko,C,24,UTA,53,456,5.8,.441,.440,.460,.010,8.9,19.8,14.3,5.9,0.5,2.9,17.2,14.6,89,110,-0.4,0.3,-0.1,-0.011
146,Landry Fields,SG,22,NYK,82,2541,13.5,.598,.568,.244,.364,4.7,18.9,11.7,9.0,1.6,0.5,13.8,13.5,115,110,3.4,1.8,5.3,.100
147,Derek Fisher,PG,36,LAL,82,2297,8.9,.486,.449,.195,.301,0.7,6.6,3.7,14.0,2.3,0.3,10.9,12.8,105,107,1.2,2.5,3.7,.078
148,Jonny Flynn,PG,21,MIN,53,983,7.1,.444,.417,.142,.338,1.3,7.5,4.3,27.6,1.7,0.2,26.4,18.5,85,114,-1.6,0.2,-1.3,-0.064
149,Gary Forbes,SF,25,DEN,63,791,11.7,.524,.489,.319,.212,4.2,12.5,8.5,9.7,1.5,0.6,12.9,20.1,101,109,0.3,0.7,0.9,.055
150,T.J. Ford,PG,27,IND,41,773,9.9,.434,.398,.203,.136,2.5,9.1,5.8,28.4,2.3,0.8,19.7,18.3,91,107,-0.7,0.8,0.2,.011
151,Jeff Foster,C,34,IND,56,940,14.3,.497,.479,.287,.018,19.1,22.3,20.7,7.3,1.3,2.4,12.1,10.1,122,104,1.6,1.4,3.0,.152
152,Randy Foye,SG,27,LAC,63,1551,11.4,.516,.455,.281,.409,1.0,6.7,3.9,17.5,1.6,1.1,13.7,19.9,103,112,0.9,0.8,1.7,.051
153,Channing Frye,PF,27,PHO,77,2541,12.8,.557,.535,.129,.530,3.0,20.4,11.7,5.7,0.9,2.3,7.7,16.9,110,109,2.7,2.1,4.7,.090
154,Dan Gadzuric,C-PF,32,TOT,42,463,9.9,.419,.419,.209,.008,17.2,16.4,16.8,4.5,1.4,4.8,17.1,16.5,93,108,-0.3,0.4,0.1,.014
154,Dan Gadzuric,C,32,GSW,28,297,10.2,.419,.420,.159,.011,19.8,12.9,16.4,5.3,1.7,4.6,18.2,17.1,94,109,-0.2,0.2,0.1,.013
154,Dan Gadzuric,PF,32,NJN,14,166,9.1,.417,.415,.317,.000,12.5,22.7,17.4,2.9,1.0,5.1,14.6,15.3,89,106,-0.2,0.2,0.1,.015
155,Sundiata Gaines,PG,24,TOT,24,301,11.3,.459,.443,.343,.362,4.9,10.0,7.4,22.8,2.8,0.3,18.3,22.1,92,110,-0.3,0.2,-0.1,-0.015
155,Sundiata Gaines,PG,24,MIN,8,65,4.9,.398,.364,.455,.273,1.7,8.8,5.1,13.7,2.3,0.0,18.5,21.2,79,112,-0.2,0.0,-0.1,-0.102
155,Sundiata Gaines,PG,24,TOR,6,90,9.3,.465,.471,.171,.429,2.6,8.1,5.3,19.5,2.3,0.8,17.5,22.7,89,113,-0.1,0.0,-0.1,-0.050
155,Sundiata Gaines,PG,24,NJN,10,146,15.3,.484,.458,.417,.354,7.9,11.7,9.7,28.9,3.3,0.0,18.6,22.2,99,108,0.0,0.1,0.1,.046
156,Danilo Gallinari,PF-SF,22,TOT,62,2104,15.7,.597,.495,.611,.458,3.2,13.4,8.3,7.4,1.2,0.9,9.3,18.9,120,111,4.9,1.2,6.1,.139
156,Danilo Gallinari,PF,22,NYK,48,1671,15.6,.600,.496,.570,.470,3.3,12.5,7.8,7.4,1.1,0.8,8.4,18.5,122,112,4.2,0.7,4.9,.140
156,Danilo Gallinari,SF,22,DEN,14,433,15.9,.587,.489,.771,.412,3.0,16.8,10.1,7.5,1.5,1.6,12.5,20.6,113,107,0.7,0.5,1.2,.133
157,Francisco Garcia,SF,29,SAC,58,1386,13.5,.551,.521,.160,.472,1.9,9.2,5.5,8.0,1.9,2.6,8.1,17.3,113,109,1.9,1.1,3.0,.104
158,Kevin Garnett,PF,34,BOS,71,2220,20.6,.575,.529,.264,.006,4.9,28.7,17.5,13.5,2.3,2.0,11.1,22.3,110,95,3.4,5.6,9.0,.194
159,Marc Gasol,C,26,MEM,81,2586,16.8,.580,.529,.425,.010,7.1,19.4,13.1,11.6,1.5,4.3,15.1,16.9,113,103,4.0,3.9,7.9,.146
160,Pau Gasol,C,30,LAL,82,3037,23.3,.589,.530,.384,.003,10.3,20.5,15.6,15.1,0.8,3.3,9.8,21.8,123,103,10.0,4.7,14.7,.232
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
161,Rudy Gay,SF,24,MEM,54,2152,17.8,.548,.503,.277,.166,4.5,14.2,9.3,11.6,2.2,2.2,12.2,23.3,108,105,2.7,2.9,5.5,.123
162,Alonzo Gee,SG,23,TOT,56,1118,10.8,.544,.491,.348,.193,6.2,12.7,9.3,5.4,1.8,1.2,15.3,14.5,103,112,0.5,0.6,1.0,.045
162,Alonzo Gee,SG,23,SAS,5,18,-2.1,.333,.333,.000,.000,13.2,6.3,9.7,0.0,0.0,7.9,50.0,15.3,52,106,-0.1,0.0,-0.1,-0.175
162,Alonzo Gee,SG,23,WAS,11,127,9.9,.496,.444,.444,.074,9.5,10.3,9.9,5.9,2.8,0.0,19.9,14.0,97,110,0.0,0.1,0.1,.023
162,Alonzo Gee,SG,23,CLE,40,973,11.1,.552,.498,.342,.209,5.6,13.1,9.3,5.5,1.7,1.3,14.0,14.6,105,112,0.6,0.5,1.0,.052
163,Paul George,SG,20,IND,61,1265,13.0,.542,.505,.256,.349,3.3,16.3,9.8,8.3,2.5,1.5,13.7,17.8,103,104,0.5,1.9,2.4,.091
164,Daniel Gibson,SG,24,CLE,67,1865,13.2,.533,.489,.247,.444,1.4,9.7,5.5,18.3,1.3,0.9,9.9,19.7,108,114,2.0,0.4,2.4,.062
165,Taj Gibson,PF,25,CHI,80,1742,14.3,.502,.467,.295,.016,11.2,19.4,15.4,5.3,1.2,4.6,11.1,16.8,106,98,1.4,3.8,5.2,.143
166,Manu Ginobili,SG,33,SAS,80,2426,21.7,.581,.509,.403,.433,2.1,11.8,7.1,26.4,2.6,0.8,12.7,26.0,116,105,6.6,3.2,9.9,.195
167,Ryan Gomes,SF,28,LAC,76,2095,9.0,.504,.481,.168,.418,3.4,10.7,7.1,8.5,1.5,0.4,9.2,12.7,107,111,1.3,1.2,2.5,.057
168,Drew Gooden,PF,29,MIL,35,860,15.9,.487,.435,.282,.055,9.6,22.9,16.1,10.3,1.3,1.6,10.2,24.6,101,101,0.3,1.5,1.8,.101
169,Ben Gordon,SG,27,DET,82,2131,12.4,.548,.510,.208,.345,2.2,9.3,5.6,13.2,1.2,0.6,14.4,21.5,104,115,1.3,0.3,1.7,.037
170,Eric Gordon,SG,22,LAC,56,2112,18.5,.566,.506,.367,.307,2.5,6.6,4.5,20.7,1.7,0.7,12.0,26.5,112,112,4.2,1.1,5.3,.120
171,Marcin Gortat,C,26,TOT,80,2032,17.8,.594,.561,.320,.007,8.5,27.4,18.0,5.5,0.9,3.3,10.5,17.1,117,105,3.7,2.7,6.4,.152
171,Marcin Gortat,C,26,ORL,25,396,13.7,.562,.543,.222,.000,11.5,23.0,17.4,6.8,0.9,4.1,16.0,12.4,114,99,0.5,0.8,1.3,.157
171,Marcin Gortat,C,26,PHO,55,1636,18.8,.598,.564,.335,.008,7.8,28.5,18.1,5.2,0.9,3.2,9.7,18.3,117,106,3.2,1.9,5.1,.151
172,Joey Graham,SF,28,CLE,39,586,7.7,.518,.483,.201,.168,1.5,15.3,8.2,5.2,0.5,0.9,12.6,17.2,96,114,-0.2,0.1,0.0,-0.004
173,Stephen Graham,SG,28,NJN,59,959,4.4,.457,.418,.190,.105,2.0,13.4,7.6,6.5,0.8,0.1,14.9,12.3,89,112,-0.7,0.4,-0.3,-0.014
174,Danny Granger,SF,27,IND,79,2763,17.8,.554,.487,.370,.323,3.5,13.5,8.5,13.0,1.6,1.6,12.3,26.7,107,106,3.7,3.2,6.9,.120
175,Aaron Gray,C,26,NOH,41,531,11.0,.566,.566,.343,.000,13.4,25.8,19.6,4.7,1.1,1.9,21.9,13.1,105,103,0.3,0.8,1.1,.100
176,Danny Green,SG,23,SAS,8,92,13.2,.586,.586,.000,.543,3.9,14.8,9.5,3.6,1.1,0.8,12.5,20.0,104,107,0.0,0.1,0.1,.076
177,Jeff Green,PF-SF,24,TOT,75,2427,12.9,.538,.488,.298,.257,3.7,13.5,8.8,7.2,1.1,1.1,9.6,19.5,108,108,2.4,2.4,4.8,.095
177,Jeff Green,PF,24,OKC,49,1815,12.9,.533,.482,.293,.298,3.8,13.5,8.8,7.9,1.1,0.8,9.8,19.3,108,109,1.9,1.4,3.3,.087
177,Jeff Green,SF,24,BOS,26,612,12.9,.553,.505,.312,.134,3.4,13.3,8.6,5.1,1.1,2.0,9.1,19.8,106,102,0.5,1.0,1.5,.118
178,Willie Green,SG,29,NOH,77,1674,10.8,.515,.488,.164,.255,1.6,10.2,5.9,7.6,1.2,0.6,9.3,20.5,100,108,0.3,1.5,1.8,.052
179,Donte Greene,SF,22,SAC,69,1127,9.7,.482,.462,.168,.399,4.8,10.2,7.4,6.5,1.6,1.3,12.6,18.2,97,110,-0.2,0.8,0.5,.022
180,Orien Greene,SG,28,NJN,3,5,33.0,.521,.500,1.000,.000,0.0,0.0,0.0,37.8,10.7,0.0,0.0,26.7,121,95,0.0,0.0,0.0,.293
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
181,Blake Griffin,PF,21,LAC,82,3112,21.9,.549,.508,.505,.017,10.2,26.9,18.6,18.7,1.0,1.1,11.7,27.3,111,107,6.5,3.4,9.8,.152
182,Hamed Haddadi,C,25,MEM,31,168,19.7,.550,.517,.397,.017,16.9,31.6,24.2,4.8,0.6,6.3,13.9,21.2,110,100,0.3,0.3,0.6,.164
183,Richard Hamilton,SG,32,DET,55,1498,15.8,.520,.470,.256,.215,1.9,8.7,5.1,19.8,1.4,0.2,10.5,26.0,106,115,1.6,0.2,1.8,.059
184,Tyler Hansbrough,PF,25,IND,70,1535,16.4,.529,.465,.413,.003,10.6,15.9,13.2,4.7,1.2,0.7,9.5,23.1,109,107,2.2,1.6,3.8,.118
185,Luke Harangody,PF,23,TOT,49,640,10.1,.444,.422,.126,.320,7.5,18.9,13.2,7.6,1.2,2.0,6.9,16.8,98,107,-0.1,0.7,0.6,.048
185,Luke Harangody,PF,23,BOS,28,241,8.7,.423,.408,.113,.141,9.2,18.3,14.0,6.4,0.9,2.3,6.3,15.8,96,101,-0.1,0.4,0.4,.075
185,Luke Harangody,PF,23,CLE,21,399,11.0,.455,.430,.133,.415,6.4,19.3,12.7,8.3,1.4,1.9,7.1,17.5,99,110,0.0,0.3,0.3,.032
186,James Harden,SG,21,OKC,82,2189,16.4,.598,.518,.501,.474,2.3,11.0,6.8,12.8,2.2,0.8,11.3,19.5,119,108,5.0,2.1,7.1,.156
187,Al Harrington,PF,30,DEN,73,1665,12.3,.527,.503,.173,.486,5.4,17.2,11.5,9.6,1.2,0.5,12.7,22.3,101,108,0.6,1.5,2.1,.060
188,Devin Harris,PG,27,TOT,71,2254,17.2,.545,.458,.494,.221,0.9,8.2,4.5,38.2,1.7,0.2,17.3,24.6,108,112,3.2,1.0,4.2,.089
188,Devin Harris,PG,27,NJN,54,1724,17.6,.543,.452,.502,.180,0.7,8.3,4.4,41.2,1.8,0.2,17.5,24.4,108,112,2.6,0.9,3.4,.096
188,Devin Harris,PG,27,UTA,17,530,15.7,.552,.475,.473,.348,1.4,7.8,4.6,28.3,1.3,0.3,16.8,25.2,107,114,0.7,0.1,0.8,.068
189,Manny Harris,SG,21,CLE,54,933,10.4,.486,.433,.322,.318,4.3,13.2,8.6,14.8,1.7,0.6,16.0,19.1,95,112,-0.4,0.4,0.0,.002
190,Mike Harris,PF,27,HOU,4,16,17.9,.515,.500,.667,.000,14.1,21.3,17.7,10.2,0.0,4.3,11.4,24.2,107,108,0.0,0.0,0.0,.102
191,Udonis Haslem,PF,30,MIA,13,345,12.7,.549,.512,.233,.000,10.6,25.0,18.2,2.7,1.1,0.7,12.9,14.8,110,102,0.4,0.6,0.9,.130
192,Spencer Hawes,C,22,PHI,81,1718,12.8,.481,.473,.155,.065,8.7,22.5,15.6,11.2,0.9,3.1,13.8,18.9,97,103,-0.3,2.6,2.4,.066
193,Chuck Hayes,C,27,HOU,74,2079,16.2,.554,.527,.307,.004,11.9,20.7,16.3,14.3,1.9,1.6,14.1,13.0,120,106,3.9,2.4,6.3,.146
194,Gordon Hayward,SF,20,UTA,72,1218,10.7,.578,.544,.331,.253,4.0,9.8,6.9,10.2,1.3,1.3,17.3,15.3,106,113,0.8,0.4,1.2,.048
195,Lazar Hayward,SF,24,MIN,42,419,10.8,.464,.412,.273,.390,5.9,12.8,9.3,10.3,1.4,1.3,9.9,19.5,101,112,0.1,0.2,0.3,.035
196,Brendan Haywood,C,31,DAL,72,1331,11.7,.532,.574,.794,.004,11.8,20.9,16.5,2.1,0.6,4.2,14.5,12.4,106,103,0.8,2.1,2.9,.104
197,Luther Head,PG,28,SAC,36,586,11.7,.538,.491,.305,.390,3.0,8.8,5.8,17.7,0.9,1.1,14.7,16.1,110,112,0.6,0.2,0.9,.073
198,Gerald Henderson,SG,23,CHA,68,1661,13.2,.509,.461,.286,.063,3.5,11.6,7.5,10.7,1.6,1.6,9.1,19.9,104,109,0.9,1.4,2.4,.068
199,Xavier Henry,SG,19,MEM,38,527,7.0,.451,.413,.325,.106,2.0,6.4,4.2,5.0,1.1,0.5,6.6,16.8,97,111,-0.1,0.3,0.2,.021
200,Roy Hibbert,C,24,IND,81,2244,15.9,.507,.461,.309,.004,9.1,21.0,15.1,12.8,0.7,4.6,15.5,23.6,100,104,0.3,3.3,3.6,.077
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
201,J.J. Hickson,C,22,CLE,80,2256,15.6,.503,.458,.392,.005,10.8,25.0,17.7,7.5,1.1,1.8,13.6,25.5,98,109,-0.2,1.7,1.5,.032
202,Nene Hilario,C,28,DEN,75,2291,20.4,.657,.615,.615,.008,7.5,20.8,14.4,10.4,1.8,2.4,13.9,18.8,123,104,6.4,3.1,9.6,.201
203,George Hill,PG,24,SAS,76,2148,14.6,.588,.514,.427,.322,1.3,9.2,5.4,13.6,1.6,0.7,11.6,18.2,116,108,4.0,2.1,6.1,.136
204,Grant Hill,SF,38,PHO,80,2409,14.7,.563,.511,.312,.138,3.7,12.5,8.1,13.0,1.4,1.1,12.5,20.1,109,111,3.1,1.3,4.4,.087
205,Jordan Hill,C,23,HOU,72,1125,13.0,.521,.491,.241,.006,12.9,18.0,15.4,4.0,0.6,3.2,13.7,17.7,105,108,0.8,1.0,1.8,.079
206,Kirk Hinrich,SG-PG,30,TOT,72,2157,12.3,.543,.506,.202,.302,1.1,8.9,4.9,21.1,1.8,0.6,15.1,16.7,107,111,1.8,1.2,3.0,.068
206,Kirk Hinrich,SG,30,WAS,48,1471,13.5,.548,.501,.240,.256,1.0,9.3,5.0,22.7,1.9,0.5,14.8,17.1,109,112,1.7,0.6,2.3,.076
206,Kirk Hinrich,PG,30,ATL,24,686,9.8,.530,.519,.114,.411,1.2,8.0,4.7,17.9,1.5,0.8,16.0,16.0,101,109,0.2,0.5,0.7,.050
207,Jrue Holiday,PG,20,PHI,82,2901,15.4,.525,.487,.209,.222,2.7,10.5,6.6,29.0,2.2,0.8,16.7,20.8,104,106,2.2,3.5,5.7,.094
