Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
117,Chris Duhon,PG,30,LAL,46,820,8.0,.517,.516,.106,.740,1.5,7.5,4.6,22.8,1.2,0.1,23.7,9.2,108,111,0.6,0.4,1.0,.056
118,Tim Duncan,C,36,SAS,69,2078,24.4,.554,.503,.307,.007,7.3,29.6,19.1,15.5,1.2,6.4,11.7,27.8,107,95,3.4,4.9,8.3,.191
119,Mike Dunleavy,SF,32,MIL,75,1943,13.6,.577,.545,.205,.479,1.7,14.9,8.0,11.5,1.0,1.3,11.7,17.3,111,107,2.7,1.7,4.4,.109
120,Kevin Durant,SF,24,OKC,81,3119,28.3,.647,.559,.523,.233,1.8,20.3,11.8,21.7,1.9,2.6,13.7,29.8,122,100,13.6,5.3,18.9,.291
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
121,Devin Ebanks,SF,23,LAL,19,197,6.3,.411,.370,.192,.301,5.7,16.9,11.5,7.8,0.8,0.4,12.2,20.4,87,108,-0.2,0.1,-0.1,-0.025
122,Wayne Ellington,SG,25,TOT,78,1661,12.2,.546,.516,.142,.454,1.7,10.3,5.8,10.1,1.4,0.1,9.2,16.8,111,109,2.1,1.1,3.2,.093
122,Wayne Ellington,SG,25,MEM,40,676,9.8,.529,.510,.080,.487,0.9,8.4,4.5,9.9,1.3,0.1,10.4,15.7,107,105,0.6,0.8,1.3,.094
122,Wayne Ellington,SG,25,CLE,38,985,13.9,.556,.520,.179,.433,2.2,11.6,6.7,10.3,1.5,0.2,8.5,17.6,113,112,1.6,0.3,1.9,.093
123,Monta Ellis,SG,27,MIL,82,3076,16.2,.493,.448,.260,.228,1.5,9.8,5.5,27.1,2.8,0.9,13.7,26.3,100,105,1.2,3.3,4.6,.071
124,Kim English,SG,24,DET,41,407,7.9,.477,.438,.259,.446,2.2,8.4,5.2,9.8,2.1,0.6,13.2,16.1,96,110,0.0,0.2,0.2,.021
125,Jeremy Evans,PF,25,UTA,37,215,19.9,.641,.614,.750,.023,14.0,17.6,15.8,8.0,2.0,4.8,12.0,14.1,130,104,0.7,0.3,0.9,.208
126,Reggie Evans,PF,32,BRK,80,1967,12.8,.506,.479,.851,.000,15.5,38.0,26.7,3.2,2.0,0.5,23.6,11.0,102,100,0.8,3.5,4.3,.105
127,Tyreke Evans,SG,23,SAC,65,2016,18.1,.558,.508,.354,.174,3.1,13.5,8.2,19.0,2.3,1.0,12.6,22.3,110,111,3.6,0.8,4.4,.105
128,Festus Ezeli,C,23,GSW,78,1120,9.3,.467,.438,.479,.000,14.3,16.4,15.4,2.7,1.0,5.2,23.5,10.7,97,103,0.0,1.5,1.5,.066
129,Kenneth Faried,PF,23,DEN,80,2248,18.5,.573,.552,.386,.000,13.2,23.2,18.3,5.1,1.8,2.9,12.3,17.7,116,102,4.5,3.4,7.8,.167
130,Derrick Favors,PF,21,UTA,77,1787,17.5,.533,.482,.458,.009,11.9,24.0,17.9,6.8,2.0,5.7,15.9,20.6,104,101,1.5,2.9,4.4,.117
131,Raymond Felton,PG,28,NYK,68,2313,15.2,.505,.480,.145,.293,2.5,7.5,4.9,27.0,2.2,0.5,14.2,22.1,105,108,2.5,1.7,4.2,.087
132,Landry Fields,SF,24,TOR,51,1037,10.3,.487,.462,.238,.063,6.7,17.4,11.9,8.9,1.6,0.6,14.6,12.9,101,108,0.3,0.8,1.1,.052
133,Derek Fisher,SG-PG,38,TOT,33,575,7.7,.492,.435,.236,.497,0.4,6.6,3.6,11.7,1.7,0.4,14.4,16.4,97,108,0.0,0.4,0.4,.034
133,Derek Fisher,PG,38,DAL,9,229,8.7,.513,.431,.354,.354,0.0,7.2,3.6,19.5,1.1,0.7,19.3,18.5,97,111,0.0,0.1,0.1,.016
133,Derek Fisher,SG,38,OKC,24,346,7.0,.478,.438,.156,.594,0.7,6.2,3.6,6.6,2.1,0.2,10.5,15.1,97,106,0.0,0.3,0.3,.046
134,Evan Fournier,SG,20,DEN,38,428,13.8,.597,.566,.257,.355,1.6,7.4,4.6,15.5,2.2,0.2,15.9,20.4,111,108,0.7,0.3,1.0,.115
135,Randy Foye,SG,29,UTA,82,2249,11.7,.550,.518,.195,.588,0.9,5.8,3.3,11.7,1.5,0.9,10.3,18.1,110,111,2.8,0.9,3.7,.080
136,Jimmer Fredette,SG,23,SAC,69,967,14.6,.546,.500,.242,.381,2.2,6.4,4.2,15.9,1.6,0.2,13.1,23.9,106,115,1.1,-0.1,1.1,.052
137,Joel Freeland,PF,25,POR,51,477,9.3,.435,.408,.190,.000,9.6,19.5,14.5,4.3,1.4,1.7,11.0,16.6,94,108,-0.2,0.4,0.2,.022
138,Danilo Gallinari,SF,24,DEN,71,2309,16.7,.561,.495,.400,.416,3.2,14.4,8.9,11.2,1.4,1.2,9.8,21.3,116,107,5.2,2.0,7.2,.151
139,Francisco Garcia,SG-SF,31,TOT,58,1029,11.0,.519,.505,.070,.597,0.9,9.4,5.1,9.2,2.3,2.9,9.4,14.7,105,109,0.6,0.6,1.3,.059
139,Francisco Garcia,SG,31,SAC,40,710,10.5,.488,.473,.068,.532,1.1,10.1,5.5,9.0,2.3,3.4,8.7,14.5,101,110,0.2,0.4,0.6,.040
139,Francisco Garcia,SF,31,HOU,18,319,12.2,.586,.574,.074,.737,0.4,7.7,4.1,9.5,2.2,1.7,10.9,15.1,112,107,0.4,0.3,0.7,.101
140,Kevin Garnett,C,36,BOS,68,2022,19.2,.535,.498,.236,.019,4.5,25.8,15.5,14.4,2.0,2.4,10.5,24.5,104,99,1.8,3.8,5.6,.133
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
141,Diante Garrett,PG,24,PHO,19,149,9.0,.375,.357,.204,.306,3.7,7.8,5.7,31.3,3.4,0.0,23.1,20.7,80,108,-0.3,0.1,-0.2,-0.073
142,Marc Gasol,C,28,MEM,80,2796,19.5,.559,.494,.364,.016,7.6,18.9,13.1,19.1,1.6,4.1,13.5,19.2,115,98,6.1,5.4,11.5,.197
143,Pau Gasol,PF,32,LAL,49,1655,16.7,.512,.473,.307,.048,7.6,20.1,14.0,19.9,0.7,2.7,13.7,20.5,107,106,2.0,1.7,3.7,.107
144,Rudy Gay,SF,26,TOT,75,2687,15.6,.494,.449,.235,.208,4.3,16.3,10.2,13.6,2.3,1.6,12.5,27.2,98,102,0.1,3.9,4.0,.072
144,Rudy Gay,SF,26,MEM,42,1541,14.1,.478,.438,.227,.188,4.2,15.1,9.5,12.4,2.0,1.7,12.1,25.7,97,101,-0.2,2.6,2.4,.075
144,Rudy Gay,SF,26,TOR,33,1146,17.6,.513,.464,.246,.232,4.4,17.8,11.0,15.3,2.6,1.5,13.1,29.1,99,105,0.3,1.4,1.6,.068
145,Alonzo Gee,SF,25,CLE,82,2541,10.5,.505,.456,.276,.294,3.3,11.7,7.3,8.2,2.2,0.9,13.7,16.9,99,110,0.5,1.5,1.9,.036
146,Mickael Gelabale,SF,29,MIN,36,644,11.8,.605,.576,.173,.374,5.5,12.3,8.8,6.4,1.3,0.5,9.7,11.5,121,108,1.0,0.5,1.5,.114
147,Paul George,SF,22,IND,79,2972,16.8,.531,.491,.233,.399,3.4,19.0,11.3,19.6,2.6,1.3,15.2,23.5,104,97,2.7,6.3,9.0,.145
148,Daniel Gibson,PG,26,CLE,46,919,7.7,.475,.453,.150,.660,0.6,7.3,3.8,13.4,1.7,0.4,10.5,14.3,101,112,0.3,0.2,0.5,.026
149,Taj Gibson,PF,27,CHI,65,1459,14.4,.518,.485,.297,.009,9.7,17.5,13.6,7.1,1.0,4.7,13.2,18.1,104,101,1.0,2.3,3.3,.109
150,Manu Ginobili,SG,35,SAS,60,1393,19.0,.560,.502,.382,.436,2.6,13.4,8.3,30.6,2.9,0.7,17.3,25.2,107,100,2.1,2.4,4.5,.155
151,Drew Gooden,C,31,MIL,16,151,7.7,.382,.336,.262,.082,8.9,13.3,11.0,6.1,1.7,2.9,11.7,22.2,84,105,-0.3,0.2,-0.1,-0.034
152,Ben Gordon,SG,29,CHA,75,1560,12.7,.515,.482,.167,.384,1.3,8.5,4.8,17.6,1.2,0.8,14.3,27.8,96,115,-0.4,-0.2,-0.6,-0.018
153,Eric Gordon,SG,24,NOH,42,1264,15.4,.523,.450,.380,.296,0.9,6.4,3.6,19.3,1.9,0.5,14.6,29.4,101,112,0.8,0.3,1.1,.042
154,Marcin Gortat,C,28,PHO,61,1876,15.4,.543,.521,.244,.005,7.6,24.0,15.6,6.5,1.1,3.9,13.6,17.2,104,105,1.3,2.1,3.4,.086
155,Andrew Goudelock,SG,24,LAL,1,6,-6.4,.000,.000,.000,.000,18.9,0.0,9.2,0.0,0.0,0.0,0.0,14.8,38,116,0.0,0.0,0.0,-0.264
156,Danny Granger,SF,29,IND,5,74,4.0,.350,.314,.229,.286,4.6,8.9,6.8,6.9,1.4,1.0,9.4,26.2,77,103,-0.2,0.1,-0.1,-0.075
157,Aaron Gray,C,28,TOR,42,513,9.0,.544,.533,.489,.000,10.9,20.0,15.4,9.9,0.7,0.8,24.8,13.1,101,108,0.2,0.4,0.5,.050
158,Danny Green,SG,25,SAS,80,2201,14.1,.600,.581,.119,.623,2.0,10.3,6.4,9.5,2.1,1.8,11.9,16.6,110,102,2.6,3.2,5.9,.128
159,Draymond Green,SF,22,GSW,79,1061,7.1,.404,.354,.214,.261,6.2,20.3,13.5,7.0,2.0,1.8,15.4,14.0,87,102,-0.9,1.6,0.6,.028
160,Gerald Green,SF,27,IND,60,1080,9.9,.465,.435,.153,.443,3.3,11.1,7.3,7.9,0.9,1.6,10.5,21.3,95,103,-0.3,1.5,1.3,.056
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
161,Jeff Green,PF,26,BOS,81,2252,15.0,.561,.510,.329,.226,3.0,13.4,8.3,9.6,1.3,2.4,12.5,22.2,104,104,1.9,2.8,4.7,.099
162,Willie Green,SG,31,LAC,72,1188,11.8,.562,.553,.083,.430,1.7,7.9,4.9,7.1,1.3,0.8,7.2,16.6,113,108,1.7,0.9,2.5,.103
163,Blake Griffin,PF,23,LAC,80,2598,22.4,.572,.541,.397,.026,8.7,21.5,15.2,19.9,2.0,1.6,12.8,25.4,114,102,6.8,3.9,10.6,.196
164,Hamed Haddadi,C,27,TOT,30,322,10.2,.447,.427,.329,.000,15.0,24.7,19.8,5.7,1.0,6.4,24.8,17.4,85,101,-0.4,0.5,0.1,.010
164,Hamed Haddadi,C,27,MEM,13,87,7.4,.343,.333,.095,.000,13.3,19.4,16.3,6.9,0.6,5.7,15.5,13.7,85,99,-0.1,0.2,0.1,.039
164,Hamed Haddadi,C,27,PHO,17,235,11.2,.479,.459,.410,.000,15.6,26.7,21.0,5.2,1.1,6.7,27.3,18.7,85,102,-0.4,0.4,0.0,.000
165,Jordan Hamilton,SF,22,DEN,40,397,16.9,.490,.485,.129,.363,9.2,17.4,13.4,9.2,1.9,1.6,8.2,25.3,104,105,0.4,0.5,0.8,.100
166,Richard Hamilton,SG,34,CHI,50,1088,10.6,.481,.446,.162,.109,1.7,7.2,4.4,19.9,1.2,0.3,14.2,25.0,94,107,-0.6,0.9,0.4,.016
167,Ben Hansbrough,PG,25,IND,28,200,7.2,.501,.400,.600,.511,1.1,8.8,5.0,16.1,1.9,0.7,24.0,17.1,92,102,-0.1,0.3,0.2,.044
168,Tyler Hansbrough,PF,27,IND,81,1366,15.3,.527,.432,.737,.007,13.4,17.0,15.2,4.4,1.1,1.0,12.6,20.6,110,101,2.1,2.2,4.4,.154
169,James Harden,SG,23,HOU,78,2985,23.0,.600,.504,.592,.364,2.4,11.9,7.2,25.7,2.4,1.0,14.9,29.0,116,106,9.8,3.0,12.8,.206
170,Maurice Harkless,SF,19,ORL,76,1974,12.5,.504,.489,.227,.207,7.0,12.2,9.6,3.9,2.3,2.4,10.0,15.9,101,107,0.7,1.7,2.4,.059
171,Josh Harrellson,C,23,MIA,6,31,8.5,.506,.500,.222,.556,12.6,15.0,13.9,0.0,1.7,2.6,23.3,19.9,87,104,0.0,0.0,0.0,.002
172,Al Harrington,C,32,ORL,10,119,10.3,.434,.421,.070,.526,5.7,19.9,12.8,13.7,1.8,0.6,10.6,25.1,90,107,-0.1,0.1,0.0,-0.012
173,Devin Harris,SG,29,ATL,58,1421,14.6,.565,.525,.348,.519,0.5,8.7,4.7,21.7,2.3,0.7,14.7,19.5,108,106,1.8,1.5,3.3,.111
174,Terrel Harris,SG,25,TOT,20,137,-3.8,.239,.148,.370,.296,3.8,19.3,11.4,9.0,0.8,1.8,35.1,16.6,48,109,-0.7,0.1,-0.6,-0.219
174,Terrel Harris,SG,25,MIA,7,29,7.2,.434,.250,1.000,.125,18.0,20.1,19.1,9.5,0.0,0.0,25.8,25.6,88,107,0.0,0.0,0.0,-0.040
174,Terrel Harris,SG,25,NOH,13,108,-6.8,.126,.105,.105,.368,0.0,19.1,9.4,8.9,1.0,2.3,39.5,14.2,28,109,-0.7,0.1,-0.6,-0.267
175,Tobias Harris,SF-PF,20,TOT,55,1299,16.0,.527,.488,.268,.211,6.2,18.6,12.4,8.8,1.3,2.6,10.3,22.1,105,107,1.2,1.2,2.4,.089
175,Tobias Harris,SF,20,MIL,28,325,13.0,.538,.491,.226,.183,5.4,13.7,9.4,6.4,1.2,1.6,12.5,19.4,104,107,0.2,0.3,0.5,.080
175,Tobias Harris,PF,20,ORL,27,974,17.0,.524,.487,.280,.219,6.5,20.2,13.3,9.6,1.3,2.9,9.7,23.1,105,107,1.0,0.9,1.9,.092
176,Udonis Haslem,PF,32,MIA,75,1414,9.9,.535,.514,.179,.000,9.0,25.3,17.6,3.8,1.1,0.9,14.2,10.7,110,103,1.2,2.0,3.2,.108
177,Spencer Hawes,C,24,PHI,82,2233,16.0,.514,.483,.194,.107,8.5,21.7,14.9,13.5,0.6,3.9,13.0,20.9,103,104,1.7,2.8,4.5,.096
178,Chuck Hayes,C,29,SAC,74,1209,10.7,.469,.442,.253,.005,10.5,18.2,14.2,13.1,1.3,1.2,17.2,9.4,111,111,1.1,0.4,1.5,.060
179,Gordon Hayward,SF,22,UTA,72,2104,16.8,.564,.501,.380,.318,2.8,9.8,6.3,16.7,1.5,1.4,11.7,22.1,113,110,4.2,1.2,5.4,.123
180,Lazar Hayward,SF,26,MIN,4,31,11.2,.396,.200,.600,.400,0.0,15.2,7.4,14.2,3.3,0.0,0.0,18.3,102,103,0.0,0.0,0.1,.087
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
181,Brendan Haywood,C,33,CHA,61,1162,8.7,.441,.431,.306,.005,12.0,16.7,14.3,3.9,0.7,3.4,16.9,11.5,95,112,-0.2,0.4,0.1,.006
182,Gerald Henderson,SG,25,CHA,68,2133,16.4,.531,.466,.366,.117,2.9,10.8,6.7,15.6,1.7,1.3,9.8,23.5,107,113,2.9,0.3,3.3,.073
183,Xavier Henry,SF,21,NOH,50,625,7.6,.481,.422,.571,.068,3.9,13.4,8.6,3.2,1.4,0.7,13.3,17.3,94,111,-0.2,0.2,0.0,.002
184,John Henson,PF,22,MIL,63,827,18.2,.497,.482,.313,.009,14.5,24.4,19.3,6.3,1.2,3.7,11.0,22.6,103,102,0.6,1.2,1.9,.109
185,Roy Hibbert,C,26,IND,79,2269,17.3,.489,.449,.261,.005,14.8,17.4,16.1,8.9,0.9,6.7,14.5,22.5,101,97,1.3,4.9,6.1,.129
186,J.J. Hickson,C,24,POR,80,2323,19.7,.591,.562,.360,.003,13.2,28.5,20.7,6.6,1.1,1.7,14.4,19.9,113,106,4.6,2.3,6.9,.142
187,Cory Higgins,SG,23,CHA,6,32,12.6,.352,.342,.105,.263,3.5,7.4,5.4,29.8,4.9,0.0,0.0,28.3,90,108,0.0,0.0,0.0,-0.022
188,Nene Hilario,PF,30,WAS,61,1659,17.0,.538,.480,.453,.002,6.7,20.6,13.6,19.0,1.7,1.8,16.3,23.4,103,101,1.3,2.7,4.0,.116
189,George Hill,PG,26,IND,76,2620,16.6,.558,.518,.245,.405,2.0,9.9,6.0,23.4,1.6,0.7,10.7,18.8,117,102,5.9,3.8,9.7,.177
190,Grant Hill,SF,40,LAC,29,437,4.8,.428,.403,.245,.112,1.7,11.5,6.7,8.3,1.3,1.3,18.7,14.0,83,107,-0.5,0.4,-0.1,-0.014
191,Jordan Hill,PF,25,LAL,29,458,18.5,.533,.497,.394,.013,20.3,19.7,20.0,4.7,0.9,3.0,12.5,20.2,113,105,0.9,0.5,1.4,.147
192,Kirk Hinrich,PG,32,CHI,60,1764,10.8,.493,.461,.232,.431,1.0,9.3,5.1,27.5,1.9,1.1,17.5,14.7,103,105,1.0,2.1,3.1,.085
193,Jrue Holiday,PG,22,PHI,78,2926,16.7,.496,.466,.188,.192,3.3,9.5,6.4,36.5,2.2,0.9,17.3,26.6,99,107,0.6,2.7,3.3,.055
194,Justin Holiday,SG,23,PHI,9,142,7.6,.408,.375,.167,.333,0.0,11.5,5.6,16.0,1.1,3.3,14.9,19.6,82,107,-0.3,0.1,-0.1,-0.042
195,Ryan Hollins,C,28,LAC,60,663,11.3,.674,.614,.772,.000,9.1,15.7,12.5,2.4,0.5,4.3,22.4,13.6,115,105,1.0,0.8,1.7,.125
196,Tyler Honeycutt,SF,22,SAC,9,32,1.9,.337,.273,.182,.182,10.5,25.8,18.0,9.1,0.0,2.4,29.6,23.4,64,111,-0.2,0.0,-0.1,-0.220
197,Al Horford,C,26,ATL,74,2756,19.8,.560,.545,.196,.006,8.2,23.0,15.7,15.3,1.5,2.2,11.3,21.8,110,102,4.7,4.1,8.8,.153
198,Dwight Howard,C,27,LAL,76,2722,19.4,.573,.579,.887,.007,10.4,27.4,19.1,6.6,1.6,4.9,16.6,22.2,105,100,2.8,4.8,7.6,.134
199,Josh Howard,SF,32,MIN,11,207,9.5,.450,.435,.156,.208,4.8,15.4,9.9,3.2,2.5,1.1,10.8,20.0,88,104,-0.2,0.3,0.0,.009
200,Juwan Howard,PF,39,MIA,7,51,9.9,.540,.526,.053,.000,0.0,18.3,9.7,19.8,0.0,0.0,17.1,22.0,98,108,0.0,0.0,0.0,.039
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
201,Kris Humphries,PF,27,BRK,65,1191,13.6,.515,.448,.397,.006,12.4,23.9,18.1,4.3,0.7,2.1,13.5,16.3,109,105,1.4,1.3,2.7,.109
202,Serge Ibaka,PF,23,OKC,80,2486,19.4,.612,.586,.246,.073,11.1,17.0,14.2,2.8,0.6,7.4,12.7,18.1,117,101,5.3,4.1,9.4,.181
203,Andre Iguodala,SG,29,DEN,80,2779,15.2,.520,.502,.307,.327,3.4,13.5,8.5,22.4,2.5,1.5,17.1,18.8,105,105,2.4,3.2,5.6,.097
204,Ersan Ilyasova,PF,25,MIL,73,2012,18.3,.552,.521,.196,.267,7.9,20.3,13.9,9.6,1.7,1.3,7.9,20.5,114,104,4.1,2.5,6.7,.159
205,Kyrie Irving,PG,20,CLE,59,2048,21.4,.553,.503,.271,.261,1.8,10.8,6.1,32.7,2.3,0.8,13.8,30.2,108,110,4.2,1.1,5.3,.125
206,Royal Ivey,SG,31,PHI,53,698,8.1,.563,.559,.111,.611,2.5,6.8,4.6,6.7,1.7,0.3,11.7,11.3,108,109,0.5,0.5,1.0,.066
207,Jarrett Jack,SG,29,GSW,79,2349,15.9,.542,.499,.231,.237,1.0,10.1,5.7,29.9,1.3,0.4,14.3,21.0,110,108,3.9,1.8,5.6,.115
208,Reggie Jackson,PG,22,OKC,70,993,14.2,.531,.495,.191,.320,2.6,15.6,9.6,19.3,1.5,1.0,13.1,18.6,108,104,1.2,1.3,2.5,.121
209,Stephen Jackson,SF,34,SAS,55,1075,8.0,.473,.442,.212,.515,2.5,13.5,8.3,10.7,1.8,0.9,17.6,18.7,87,103,-1.2,1.5,0.3,.013
210,Bernard James,C,27,DAL,46,457,14.7,.541,.515,.398,.019,12.9,18.9,16.0,1.9,1.3,6.5,12.9,13.9,111,103,0.5,0.7,1.2,.125
211,Damion James,SF,25,BRK,2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,
212,LeBron James,PF,28,MIA,76,2877,31.6,.640,.603,.395,.188,4.4,20.8,13.1,36.4,2.4,1.9,12.4,30.2,125,101,14.6,4.7,19.3,.322
213,Mike James,PG,37,DAL,45,862,9.5,.481,.461,.107,.461,1.2,8.0,4.7,23.7,1.5,0.3,16.2,17.9,97,110,0.0,0.5,0.4,.024
214,Antawn Jamison,PF,36,LAL,76,1636,15.3,.561,.537,.237,.405,7.5,16.6,12.2,5.0,0.9,1.0,7.7,18.7,114,108,3.0,1.3,4.3,.126
215,Al Jefferson,C,28,UTA,78,2578,20.9,.522,.495,.176,.014,7.0,25.9,16.3,12.0,1.6,2.7,7.3,25.3,109,104,4.3,3.3,7.7,.143
216,Richard Jefferson,SF,32,GSW,56,568,10.3,.552,.507,.390,.331,1.0,14.9,8.1,8.0,1.3,1.0,12.6,14.4,106,106,0.4,0.6,1.0,.081
217,Jared Jeffries,PF,31,POR,38,350,2.4,.343,.296,.426,.037,8.5,11.4,10.0,5.6,0.9,1.3,21.0,10.6,80,111,-0.4,0.1,-0.3,-0.042
218,Charles Jenkins,SG-PG,23,TOT,59,441,7.5,.425,.409,.182,.017,2.0,6.0,4.0,14.8,1.8,0.4,13.8,15.5,89,109,-0.3,0.3,0.0,-0.005
218,Charles Jenkins,SG,23,GSW,47,291,6.9,.445,.428,.217,.024,2.0,5.9,4.0,14.4,1.6,0.3,17.3,16.9,88,109,-0.3,0.2,-0.1,-0.018
218,Charles Jenkins,PG,23,PHI,12,150,8.6,.377,.368,.105,.000,2.2,6.2,4.1,15.7,2.1,0.5,4.8,12.8,94,108,0.0,0.1,0.1,.021
219,John Jenkins,SG,21,ATL,61,902,13.0,.576,.536,.238,.469,2.2,9.6,6.0,9.8,0.7,0.8,11.0,18.7,109,109,1.1,0.6,1.7,.091
220,Brandon Jennings,PG,23,MIL,80,2897,16.1,.510,.468,.225,.370,2.1,7.2,4.6,29.1,2.2,0.3,12.9,23.7,106,108,3.6,2.2,5.8,.096
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
221,Jonas Jerebko,PF,25,DET,49,892,15.7,.531,.489,.278,.263,8.6,15.4,11.9,8.1,2.3,0.7,10.6,20.2,109,107,1.2,0.8,2.0,.107
222,Amir Johnson,PF,25,TOR,81,2325,17.3,.591,.559,.309,.021,11.4,20.0,15.6,8.7,1.8,3.8,14.5,16.1,116,104,4.4,2.9,7.3,.151
223,Chris Johnson,SF,22,MEM,8,102,10.7,.560,.560,.080,.720,5.7,7.1,6.4,3.1,2.1,0.0,10.4,13.1,111,104,0.1,0.1,0.2,.112
224,Chris Johnson,C,27,MIN,30,284,18.4,.650,.640,.453,.000,7.8,16.6,12.1,4.9,1.3,7.6,12.6,16.2,119,101,0.6,0.4,1.0,.176
225,Ivan Johnson,PF,28,ATL,69,1035,15.7,.546,.521,.368,.037,8.5,20.7,14.7,7.4,2.8,1.0,14.7,21.7,102,101,0.6,1.7,2.3,.106
226,James Johnson,SF,25,SAC,54,878,10.2,.442,.417,.237,.074,6.2,12.9,9.5,10.2,2.4,4.5,17.9,19.3,87,108,-1.1,0.6,-0.5,-0.028
227,Joe Johnson,SG,31,BRK,72,2642,14.1,.521,.493,.153,.375,2.4,7.4,4.9,16.7,1.0,0.4,9.9,21.7,109,111,3.9,1.2,5.1,.092
228,Orlando Johnson,SG,23,IND,51,619,11.4,.523,.500,.178,.522,3.7,15.9,9.9,12.5,0.9,1.1,13.0,16.4,106,102,0.5,1.0,1.5,.115
229,Wesley Johnson,SF,25,PHO,50,953,10.3,.485,.470,.088,.391,2.5,12.4,7.3,5.9,1.2,1.4,10.4,21.4,93,110,-0.5,0.5,0.0,.000
230,Darius Johnson-Odom,SG,23,LAL,4,6,-6.7,.000,.000,.000,.250,18.9,53.7,36.7,21.7,0.0,0.0,0.0,29.7,35,100,-0.1,0.0,-0.1,-0.439
231,Dahntay Jones,SF-SG,32,TOT,78,1016,6.4,.482,.394,.509,.221,2.7,8.4,5.6,6.7,1.1,0.5,12.3,14.0,97,110,0.0,0.6,0.6,.026
231,Dahntay Jones,SF,32,DAL,50,635,6.9,.494,.386,.586,.264,2.3,9.8,6.1,6.1,0.8,0.6,11.1,14.2,100,111,0.2,0.3,0.4,.033
231,Dahntay Jones,SG,32,ATL,28,381,5.4,.460,.409,.378,.146,3.4,5.9,4.7,7.6,1.6,0.2,14.3,13.6,92,108,-0.2,0.3,0.1,.015
232,DeQuan Jones,SF,22,ORL,63,803,8.4,.485,.456,.234,.161,2.4,12.4,7.4,3.0,1.2,2.1,11.1,15.3,93,110,-0.3,0.4,0.1,.007
233,Dominique Jones,PG,24,DAL,29,338,12.4,.438,.372,.486,.083,6.0,8.7,7.4,36.2,2.1,0.5,22.3,23.0,93,108,-0.2,0.2,0.0,.001
234,James Jones,SF,32,MIA,38,221,8.1,.478,.475,.066,.869,0.0,11.6,6.1,8.4,0.5,2.2,4.6,14.2,101,108,0.1,0.2,0.2,.054
235,Kevin Jones,PF,23,CLE,32,334,11.1,.418,.402,.140,.000,12.6,14.5,13.5,4.8,1.4,1.2,6.6,16.2,99,110,0.1,0.2,0.2,.032
236,Perry Jones,SF,21,OKC,38,280,7.8,.417,.394,.152,.020,5.3,19.1,12.7,5.5,0.9,1.6,12.4,19.6,85,104,-0.4,0.4,0.0,-0.003
237,Solomon Jones,PF,28,NYK,2,26,-5.7,.000,.000,.000,.000,4.4,9.3,6.8,0.0,0.0,3.3,75.0,7.2,17,110,-0.1,0.0,-0.1,-0.172
238,Terrence Jones,PF,21,HOU,19,276,17.1,.512,.484,.181,.202,11.6,15.0,13.4,8.6,2.2,5.2,11.4,18.1,108,102,0.3,0.4,0.7,.128
239,DeAndre Jordan,C,24,LAC,82,2010,17.2,.606,.643,.510,.000,12.7,22.4,17.6,2.2,1.3,4.7,14.3,15.9,113,101,3.0,3.2,6.2,.148
240,Cory Joseph,PG,21,SAS,28,388,13.5,.528,.491,.191,.191,3.8,11.3,7.7,20.2,2.0,0.7,15.0,16.6,107,103,0.4,0.5,0.9,.113
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
241,Kris Joseph,SF,24,TOT,10,54,0.6,.257,.143,.571,.214,2.3,12.9,7.7,2.8,3.0,0.0,10.2,17.0,57,104,-0.2,0.1,-0.1,-0.127
241,Kris Joseph,SF,24,BOS,6,24,-3.2,.274,.182,.364,.182,5.1,19.1,12.3,6.2,0.0,0.0,13.6,29.1,59,107,-0.2,0.0,-0.1,-0.275
