Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
108,Yakhouba Diawara,SF,26,MIA,63,851,6.4,.473,.468,.088,.751,3.6,7.9,5.8,4.7,0.8,0.6,6.6,13.3,101,113,0.1,0.4,0.5,.029
109,Travis Diener,PG,26,IND,55,719,13.7,.555,.542,.084,.659,0.9,12.4,6.6,23.9,1.8,0.5,10.2,12.5,122,110,1.3,0.6,1.9,.125
110,Ike Diogu,PF,25,TOT,29,215,20.3,.611,.534,.716,.027,14.4,16.6,15.5,2.7,0.7,1.1,11.0,23.2,121,114,0.6,0.1,0.7,.158
110,Ike Diogu,PF,25,POR,19,73,11.4,.486,.316,1.053,.000,20.1,8.6,14.4,0.0,0.8,2.2,17.8,21.8,103,111,0.0,0.1,0.1,.057
110,Ike Diogu,PF,25,SAC,10,142,24.9,.662,.609,.600,.036,11.4,20.7,16.0,4.1,0.7,0.5,7.9,23.8,130,115,0.6,0.0,0.6,.210
111,DeSagana Diop,C,27,TOT,75,1036,9.7,.425,.433,.386,.000,13.3,18.2,15.8,4.6,1.5,4.3,16.3,10.8,97,104,-0.2,1.6,1.4,.065
111,DeSagana Diop,C,27,DAL,34,452,8.9,.396,.379,.500,.000,11.5,18.4,15.0,3.9,1.4,4.1,13.5,8.3,102,106,0.1,0.6,0.7,.070
111,DeSagana Diop,C,27,CHA,41,584,10.3,.441,.460,.327,.000,14.7,18.1,16.4,5.2,1.6,4.4,17.8,12.7,95,103,-0.2,1.0,0.7,.060
112,Juan Dixon,PG,30,WAS,50,816,9.3,.478,.443,.152,.293,1.1,8.7,4.8,22.7,2.3,0.6,20.4,19.1,92,115,-0.8,0.2,-0.5,-0.031
113,Keyon Dooling,PG,28,NJN,77,2074,13.6,.562,.519,.258,.393,1.4,7.6,4.5,21.3,1.8,0.3,13.6,17.4,112,113,2.8,0.9,3.7,.085
114,Joey Dorsey,PF,25,HOU,3,6,16.1,.500,.500,.000,.000,0.0,18.7,9.7,28.7,0.0,0.0,0.0,15.5,122,108,0.0,0.0,0.0,.156
115,Quincy Douby,PG,24,TOT,27,300,10.2,.486,.445,.173,.418,2.3,10.2,6.2,13.6,0.9,1.2,9.9,19.8,100,116,0.0,0.0,0.0,.008
115,Quincy Douby,PG,24,SAC,20,227,8.0,.444,.398,.170,.420,1.5,11.4,6.4,9.3,0.4,1.6,6.0,19.9,96,117,-0.1,0.0,-0.1,-0.024
115,Quincy Douby,PG,24,TOR,7,73,17.0,.652,.636,.182,.409,4.9,6.4,5.6,27.1,2.1,0.0,22.8,19.4,113,112,0.1,0.0,0.2,.106
116,Chris Douglas-Roberts,SG,22,NJN,44,585,12.2,.531,.469,.352,.068,2.8,7.4,5.1,14.8,1.1,1.0,13.2,18.7,106,115,0.4,0.2,0.6,.046
117,Goran Dragic,PG,22,PHO,55,728,9.8,.487,.438,.290,.241,5.5,10.8,8.3,20.8,2.0,0.3,22.4,19.7,96,113,-0.3,0.4,0.1,.005
118,Jared Dudley,SF,23,TOT,68,1155,13.5,.562,.528,.368,.260,8.7,12.3,10.5,7.1,2.5,0.5,11.5,14.6,116,109,1.6,1.1,2.7,.114
118,Jared Dudley,SF,23,CHA,20,427,10.6,.507,.484,.250,.083,7.3,9.8,8.6,7.3,2.3,0.4,8.6,12.9,110,107,0.3,0.5,0.8,.094
118,Jared Dudley,SF,23,PHO,48,728,15.2,.588,.550,.429,.349,9.5,13.7,11.7,7.0,2.7,0.6,12.8,15.6,119,110,1.3,0.6,1.9,.126
119,Chris Duhon,PG,26,NYK,79,2906,12.2,.569,.515,.307,.477,1.6,7.8,4.6,27.9,1.2,0.2,22.2,14.9,110,114,3.1,1.0,4.2,.069
120,Tim Duncan,C,32,SAS,75,2524,24.4,.549,.504,.436,.002,9.6,27.9,18.9,19.3,0.8,3.7,11.1,28.5,111,100,5.0,5.0,10.1,.191
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
121,Mike Dunleavy,SG,28,IND,18,495,14.4,.520,.470,.280,.388,3.1,12.1,7.6,14.2,1.2,1.3,12.7,26.3,101,111,0.1,0.4,0.5,.048
122,Kevin Durant,SF,20,OKC,74,2885,20.8,.577,.510,.377,.165,3.0,16.4,9.6,13.5,1.7,1.4,12.2,28.3,111,109,5.2,2.7,7.9,.132
123,Monta Ellis,SG,23,GSW,25,892,14.5,.503,.460,.219,.060,1.7,11.5,6.6,17.5,2.1,0.6,12.4,25.8,99,114,-0.1,0.3,0.2,.012
124,Francisco Elson,C,32,MIL,59,977,10.3,.537,.494,.231,.024,11.6,16.3,13.8,4.8,1.9,3.1,20.5,10.8,107,106,0.5,1.3,1.8,.089
125,Melvin Ely,C,30,NOH,31,373,6.0,.438,.389,.379,.000,9.7,11.0,10.4,7.6,0.3,2.0,17.2,17.3,91,111,-0.3,0.3,-0.1,-0.008
126,Maurice Evans,SF,30,ATL,80,1840,11.1,.558,.533,.151,.515,5.6,9.9,7.7,4.6,1.5,0.4,7.7,14.2,115,110,2.3,1.5,3.8,.099
127,Reggie Evans,PF,28,PHI,79,1137,10.4,.514,.444,.983,.006,14.1,24.0,19.0,3.3,1.9,0.6,21.3,13.0,102,105,0.3,1.6,1.9,.079
128,Jordan Farmar,PG,22,LAL,65,1192,9.9,.466,.450,.187,.354,2.1,8.9,5.5,18.6,2.4,0.6,16.3,19.6,95,106,-0.7,1.5,0.8,.034
129,Desmon Farmer,SG,27,SAS,3,54,0.4,.437,.393,.143,.857,0.0,13.1,6.6,5.4,0.0,0.0,21.2,16.9,74,109,-0.1,0.1,-0.1,-0.071
130,Raymond Felton,PG,24,CHA,82,3086,13.7,.483,.435,.251,.191,2.2,10.2,6.2,31.1,2.2,0.8,15.9,21.9,101,107,0.6,3.7,4.3,.066
131,Rudy Fernandez,SG,23,POR,78,1993,15.5,.588,.552,.227,.632,2.9,10.1,6.4,12.7,1.9,0.5,11.0,18.4,120,109,4.3,1.8,6.1,.147
132,Kyrylo Fesenko,C,22,UTA,21,156,13.0,.542,.583,.583,.000,10.7,17.6,14.2,3.9,2.3,7.6,16.6,15.6,100,101,0.0,0.3,0.3,.095
133,Michael Finley,SF,35,SAS,81,2336,11.4,.547,.532,.090,.463,1.3,12.3,6.9,7.7,0.9,0.5,7.8,16.1,107,107,1.6,2.8,4.4,.091
134,Derek Fisher,PG,34,LAL,82,2441,12.1,.546,.512,.189,.439,1.2,7.4,4.4,14.9,2.0,0.2,8.8,14.7,117,108,3.6,2.7,6.3,.123
135,T.J. Ford,PG,25,IND,74,2258,16.6,.533,.472,.308,.114,2.9,9.8,6.3,27.6,2.0,0.5,14.8,23.5,108,110,2.6,1.7,4.3,.092
136,Jeff Foster,C,32,IND,74,1828,13.0,.542,.504,.414,.020,12.8,17.8,15.3,9.9,1.4,2.0,17.4,12.0,115,108,2.3,1.9,4.2,.111
137,Randy Foye,SG,25,MIN,70,2494,13.7,.517,.463,.277,.314,1.5,8.8,5.0,20.5,1.5,0.8,12.0,22.6,106,113,2.0,1.1,3.1,.059
138,Adonal Foyle,C,33,TOT,10,62,19.7,.623,.636,.545,.000,16.8,30.1,23.6,2.6,0.0,9.3,18.0,12.4,121,95,0.1,0.2,0.3,.212
138,Adonal Foyle,C,33,ORL,9,59,21.0,.623,.636,.545,.000,17.7,31.7,24.8,2.7,0.0,9.7,18.0,13.0,121,94,0.1,0.2,0.3,.223
138,Adonal Foyle,C,33,MEM,1,3,-6.3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,118,0.0,0.0,0.0,-0.003
139,Channing Frye,PF,25,POR,63,746,10.0,.465,.444,.135,.124,6.7,16.7,11.6,5.3,1.3,1.7,9.3,19.7,100,108,0.0,0.8,0.8,.054
140,Dan Gadzuric,C,30,MIL,67,941,12.2,.495,.480,.279,.008,11.4,21.0,16.0,6.5,1.8,3.8,13.0,15.0,104,104,0.4,1.4,1.8,.094
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
141,Danilo Gallinari,SG,20,NYK,28,412,13.4,.621,.576,.216,.576,3.3,11.5,7.3,5.5,1.7,0.7,9.9,16.0,120,111,0.7,0.3,1.0,.119
142,Francisco Garcia,SF,27,SAC,65,1975,14.1,.554,.510,.268,.332,3.3,9.6,6.4,12.6,2.1,2.5,13.1,19.4,107,114,1.7,0.7,2.4,.058
143,Thomas Gardner,SG,23,ATL,16,98,1.5,.318,.306,.111,.639,0.0,8.4,4.2,3.1,2.2,0.8,7.4,19.5,67,109,-0.3,0.1,-0.2,-0.120
144,Kevin Garnett,PF,32,BOS,57,1772,21.2,.563,.532,.178,.011,5.6,26.7,16.6,14.7,1.9,3.1,10.1,23.4,112,98,3.0,4.1,7.1,.193
145,Marc Gasol,C,24,MEM,82,2521,16.7,.590,.530,.567,.002,9.6,20.0,14.7,9.7,1.3,2.9,16.6,18.3,112,108,3.7,2.7,6.4,.121
146,Pau Gasol,C,28,LAL,81,2999,22.2,.617,.567,.420,.002,10.0,19.3,14.7,14.8,0.9,2.1,11.3,20.4,126,105,9.8,4.2,13.9,.223
147,Rudy Gay,SF,22,MEM,79,2945,15.3,.528,.487,.273,.192,4.5,13.9,9.1,8.7,1.8,1.6,12.6,25.6,101,110,0.7,2.6,3.3,.054
148,Devean George,SF,31,DAL,43,708,7.0,.485,.458,.155,.535,4.1,8.5,6.3,3.0,1.7,1.1,10.1,10.9,101,110,0.1,0.6,0.6,.042
149,Daniel Gibson,PG,22,CLE,75,1795,10.1,.519,.493,.163,.537,2.1,7.9,5.1,11.3,1.3,0.7,9.7,16.5,108,106,1.5,2.3,3.8,.101
150,J.R. Giddens,SF,23,BOS,6,8,26.0,.667,.667,.000,.000,31.9,14.5,22.8,0.0,6.6,0.0,25.0,23.3,109,93,0.0,0.0,0.0,.201
151,Eddie Gill,PG,30,MIL,6,43,15.5,.778,.778,.000,.333,0.0,11.5,5.5,41.2,3.6,1.9,35.7,14.6,116,104,0.1,0.1,0.1,.155
152,Manu Ginobili,SG,31,SAS,44,1181,22.9,.594,.524,.387,.426,2.5,17.3,10.0,23.1,2.9,1.0,13.3,27.2,114,101,2.7,2.3,5.0,.203
153,Ryan Gomes,SF,26,MIN,82,2614,12.5,.518,.486,.186,.293,4.6,13.3,8.8,8.7,1.3,0.6,10.8,20.4,104,113,1.3,1.3,2.5,.046
154,Drew Gooden,PF,27,TOT,51,1264,16.3,.526,.468,.308,.008,10.4,22.6,16.6,6.3,1.2,1.0,11.7,23.5,106,106,1.1,1.6,2.7,.102
154,Drew Gooden,PF,27,CHI,31,918,15.3,.514,.457,.276,.009,10.3,22.8,16.6,7.7,1.5,1.1,12.6,21.9,105,107,0.6,1.1,1.7,.090
154,Drew Gooden,PF,27,SAC,1,26,18.7,.607,.556,.222,.000,13.4,45.2,29.2,13.8,0.0,0.0,23.3,22.2,106,110,0.0,0.0,0.0,.082
154,Drew Gooden,PF,27,SAS,19,320,18.8,.550,.490,.393,.007,10.6,20.2,15.5,1.7,0.7,0.9,8.6,28.2,109,105,0.5,0.5,0.9,.139
155,Ben Gordon,SG,25,CHI,82,2999,17.0,.573,.521,.290,.321,2.0,8.8,5.4,15.9,1.2,0.5,11.9,25.0,112,112,5.2,1.7,6.9,.110
156,Eric Gordon,SG,20,LAC,78,2677,14.9,.593,.529,.388,.374,1.9,6.9,4.3,13.6,1.5,1.0,13.5,20.7,112,115,3.9,0.7,4.6,.082
157,Marcin Gortat,PF,24,ORL,63,794,17.0,.578,.570,.241,.005,14.0,26.3,20.3,2.9,1.2,4.8,10.8,13.5,121,97,1.4,1.9,3.3,.202
158,Joey Graham,SF,26,TOR,78,1541,11.9,.542,.484,.333,.033,7.3,14.9,11.1,5.0,1.2,0.6,11.9,18.7,106,111,1.1,1.1,2.2,.068
159,Stephen Graham,SG,26,IND,52,684,8.5,.498,.453,.242,.258,3.4,12.2,7.7,7.3,0.7,0.4,13.7,20.9,95,112,-0.4,0.4,0.0,.001
160,Danny Granger,SF,25,IND,67,2424,21.8,.584,.518,.360,.352,2.2,13.4,7.7,13.1,1.4,3.0,10.0,29.6,114,109,5.6,2.4,8.0,.158
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
161,Aaron Gray,C,24,CHI,56,715,11.5,.508,.485,.353,.006,13.5,21.7,17.6,9.6,1.0,1.8,17.2,14.5,107,107,0.5,0.8,1.3,.086
162,Gerald Green,SG,23,DAL,38,376,11.4,.513,.478,.178,.256,4.3,12.1,8.2,6.9,1.4,1.0,14.5,27.7,94,110,-0.3,0.3,0.0,-0.002
163,Jeff Green,PF,22,OKC,78,2873,13.9,.536,.491,.287,.231,4.7,16.3,10.4,9.1,1.4,0.8,12.6,21.2,105,110,1.8,2.4,4.2,.070
164,Willie Green,SG,27,PHI,81,1828,11.1,.493,.473,.129,.245,1.9,6.4,4.1,14.4,1.5,0.6,8.4,18.9,105,112,1.1,1.2,2.3,.060
165,Donte Greene,SF,20,SAC,55,725,5.2,.416,.381,.144,.424,3.0,10.9,6.9,6.4,1.1,1.4,12.8,17.8,84,116,-1.2,0.1,-1.1,-0.074
166,Hamed Haddadi,C,23,MEM,19,120,19.7,.543,.484,.968,.000,16.1,32.2,24.0,11.1,0.4,8.1,16.9,20.7,109,103,0.2,0.2,0.4,.142
167,Malik Hairston,SG,21,SAS,15,155,12.0,.480,.490,.143,.020,8.6,12.9,10.8,13.8,2.1,3.3,18.7,20.0,92,101,-0.1,0.3,0.1,.045
168,Richard Hamilton,SG,30,DET,67,2279,16.9,.529,.480,.252,.182,2.3,8.6,5.4,23.9,1.0,0.1,10.3,27.0,108,112,3.1,1.4,4.5,.095
169,Matt Harpring,SG,32,UTA,63,693,12.3,.508,.461,.299,.008,8.1,13.1,10.6,6.4,2.2,1.0,9.6,19.5,105,107,0.4,0.8,1.2,.086
170,Al Harrington,PF,28,TOT,73,2546,15.9,.547,.509,.243,.388,4.1,15.8,9.8,6.8,1.7,0.6,10.7,25.7,105,110,1.9,2.0,3.9,.073
170,Al Harrington,PF,28,GSW,5,166,8.8,.417,.407,.143,.400,6.6,11.8,9.2,8.9,2.1,0.0,8.6,20.9,92,114,-0.2,0.1,-0.1,-0.030
170,Al Harrington,PF,28,NYK,68,2380,16.4,.555,.516,.250,.387,4.0,16.1,9.8,6.6,1.7,0.7,10.8,26.0,106,110,2.1,1.9,4.0,.080
171,Devin Harris,PG,25,NJN,69,2494,21.6,.563,.469,.582,.212,1.4,9.7,5.5,34.4,2.4,0.4,14.0,28.4,113,111,5.9,1.7,7.5,.145
172,Jason Hart,PG,30,TOT,39,348,6.5,.375,.319,.245,.064,4.2,11.2,7.6,20.9,1.8,0.9,17.4,16.5,85,112,-0.5,0.2,-0.3,-0.048
172,Jason Hart,PG,30,LAC,28,312,6.1,.352,.298,.226,.048,4.3,11.4,7.8,20.8,2.0,0.9,17.1,16.3,82,112,-0.6,0.2,-0.4,-0.058
172,Jason Hart,PG,30,DEN,11,36,9.8,.553,.500,.400,.200,3.3,9.4,6.5,21.8,0.0,0.0,20.3,18.3,104,114,0.0,0.0,0.0,.043
173,Udonis Haslem,PF,28,MIA,75,2560,13.1,.553,.518,.264,.000,7.8,21.2,14.4,5.3,0.9,0.8,10.3,14.7,113,108,3.0,2.6,5.7,.106
174,Trenton Hassell,SF,29,NJN,53,1094,7.2,.480,.455,.131,.042,5.4,10.6,7.9,7.1,1.0,1.2,12.9,9.9,103,114,0.2,0.4,0.7,.029
175,Spencer Hawes,C,20,SAC,77,2259,13.0,.509,.491,.170,.144,7.6,20.9,14.2,11.3,1.0,3.1,15.7,20.2,98,113,-0.4,1.2,0.8,.016
176,Chuck Hayes,C,25,HOU,71,858,7.8,.375,.372,.168,.035,10.5,23.0,17.0,7.0,2.1,1.6,17.1,7.9,98,100,-0.1,1.7,1.6,.092
177,Jarvis Hayes,SF,27,NJN,74,1832,10.8,.537,.527,.090,.423,1.7,15.8,8.7,4.9,1.5,0.3,7.6,16.6,105,112,1.0,1.2,2.1,.055
178,Brendan Haywood,C,29,WAS,6,175,14.9,.490,.480,.420,.000,8.5,21.4,14.8,7.3,1.2,7.0,13.2,17.7,99,109,0.0,0.2,0.2,.041
179,Luther Head,PG-SG,26,TOT,32,498,9.9,.482,.451,.167,.375,1.4,10.7,6.2,18.1,1.8,0.3,13.9,16.8,100,107,0.0,0.6,0.6,.058
179,Luther Head,PG,26,HOU,22,322,9.8,.491,.455,.158,.376,1.1,8.4,4.9,17.4,1.0,0.2,12.9,17.9,101,108,0.0,0.3,0.4,.058
179,Luther Head,SG,26,MIA,10,176,10.2,.462,.442,.186,.372,2.0,15.1,8.5,19.5,3.3,0.5,16.2,14.8,97,105,0.0,0.3,0.2,.059
180,Walter Herrmann,SF,29,DET,59,630,11.4,.514,.495,.121,.580,5.2,15.1,10.1,5.6,0.6,0.5,7.2,17.8,107,110,0.5,0.5,1.0,.074
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
181,Roy Hibbert,C,22,IND,70,1009,16.1,.510,.471,.350,.000,12.4,14.1,13.3,7.9,1.0,5.6,10.2,23.3,107,107,1.0,1.2,2.1,.102
182,J.J. Hickson,C,20,CLE,62,705,12.5,.548,.515,.345,.000,9.1,18.4,13.9,2.1,1.1,3.4,16.8,18.0,102,101,0.2,1.3,1.5,.101
183,Nene Hilario,C,26,DEN,77,2510,18.8,.645,.604,.519,.007,8.7,18.7,13.8,7.1,1.9,3.1,14.4,18.1,120,105,5.6,3.7,9.3,.177
184,George Hill,PG,22,SAS,77,1270,11.6,.502,.435,.392,.196,2.9,11.9,7.4,16.6,1.9,1.2,14.5,19.5,101,104,0.2,2.0,2.1,.080
185,Grant Hill,SF,36,PHO,82,2445,15.2,.584,.540,.301,.102,3.2,15.7,9.7,11.0,1.8,1.6,13.0,17.5,114,111,3.5,1.9,5.3,.104
186,Steven Hill,PF,23,OKC,1,2,88.3,1.000,1.000,.000,.000,100.0,58.6,86.4,0.0,0.0,0.0,0.0,22.1,205,103,0.0,0.0,0.0,.873
187,Kirk Hinrich,SG,28,CHI,51,1339,13.9,.551,.519,.205,.403,1.4,9.1,5.3,22.7,2.5,1.0,16.0,18.1,108,109,1.3,1.3,2.6,.092
188,Ryan Hollins,C,24,TOT,45,444,12.9,.569,.532,.766,.000,12.4,13.4,12.9,2.5,0.8,5.7,16.0,15.7,110,106,0.5,0.6,1.0,.110
188,Ryan Hollins,C,24,CHA,18,184,15.3,.613,.543,1.114,.000,12.9,11.4,12.1,3.5,0.9,7.6,16.1,15.9,118,104,0.3,0.3,0.6,.158
188,Ryan Hollins,C,24,DAL,27,260,11.3,.537,.525,.559,.000,12.0,14.9,13.5,1.7,0.8,4.3,16.0,15.5,105,108,0.1,0.3,0.4,.076
189,Al Horford,C,22,ATL,67,2242,17.0,.565,.525,.345,.002,7.6,25.0,16.3,11.9,1.3,3.3,13.1,16.4,114,104,3.3,3.5,6.8,.145
190,Eddie House,PG,30,BOS,81,1479,15.4,.592,.579,.095,.607,0.9,11.5,6.5,10.3,2.2,0.4,8.6,20.1,115,103,2.5,2.4,4.9,.158
191,Dwight Howard,C,23,ORL,79,2821,25.4,.600,.572,.867,.002,13.8,29.5,21.8,7.3,1.4,5.9,15.1,26.1,113,95,6.2,7.6,13.8,.234
192,Josh Howard,SF,28,DAL,52,1663,17.0,.532,.488,.281,.215,4.1,14.0,9.1,8.6,1.7,1.3,9.2,26.7,106,109,1.5,1.7,3.2,.091
193,Juwan Howard,SF-PF,35,TOT,42,472,10.9,.534,.510,.231,.000,7.9,11.9,9.9,9.7,0.8,1.0,13.8,18.8,104,109,0.2,0.4,0.7,.067
193,Juwan Howard,PF,35,DEN,3,22,9.6,.500,.500,.000,.000,5.4,15.4,10.6,12.5,2.3,3.5,0.0,4.0,144,104,0.0,0.0,0.1,.141
193,Juwan Howard,SF,35,CHA,39,450,10.9,.535,.510,.234,.000,8.0,11.7,9.9,9.6,0.7,0.9,14.0,19.5,103,109,0.2,0.4,0.6,.064
194,Larry Hughes,SF-SG,30,TOT,55,1479,13.4,.515,.469,.260,.346,1.2,11.0,6.0,12.6,2.5,0.7,10.3,20.6,104,109,0.8,1.3,2.1,.070
194,Larry Hughes,SF,30,CHI,30,792,14.4,.525,.477,.266,.331,0.9,12.7,6.8,11.9,2.3,0.8,9.5,21.4,106,108,0.6,0.8,1.4,.088
194,Larry Hughes,SG,30,NYK,25,687,12.3,.504,.460,.253,.365,1.5,9.1,5.2,13.3,2.6,0.5,11.2,19.7,102,110,0.2,0.5,0.7,.049
195,Kris Humphries,SF,23,TOR,29,265,16.3,.513,.422,.533,.000,10.7,20.2,15.5,6.0,1.6,1.8,6.7,20.7,112,108,0.4,0.3,0.7,.125
196,Lindsey Hunter,PG,38,CHI,28,266,7.9,.433,.427,.061,.585,0.9,4.3,2.6,20.4,3.9,0.3,18.4,17.3,89,108,-0.3,0.3,0.0,-0.003
197,Othello Hunter,PF,22,ATL,16,92,12.1,.495,.550,.250,.000,11.5,19.1,15.3,1.7,1.2,4.2,8.3,12.3,106,105,0.0,0.1,0.2,.092
198,Andre Iguodala,SF,25,PHI,82,3269,18.4,.560,.507,.454,.228,3.3,14.0,8.6,22.4,2.1,0.9,13.9,22.3,112,108,5.6,3.5,9.2,.134
199,Zydrunas Ilgauskas,C,33,CLE,65,1765,18.0,.523,.483,.240,.054,11.0,21.6,16.5,6.4,0.9,3.8,10.1,23.8,108,101,2.1,3.5,5.6,.151
200,Didier Ilunga-Mbenga,C,28,LAL,23,181,13.9,.504,.474,.140,.018,5.7,13.6,9.7,7.2,2.8,10.2,17.7,17.8,95,97,-0.1,0.4,0.3,.091
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
201,Allen Iverson,PG-SG,33,TOT,57,2093,15.8,.504,.434,.416,.119,1.7,8.2,4.9,23.1,2.3,0.2,12.9,25.7,103,109,0.9,1.9,2.9,.066
201,Allen Iverson,SG,33,DEN,3,123,15.2,.549,.475,.625,.200,2.9,4.6,3.8,25.9,1.2,0.6,16.4,22.1,109,113,0.2,0.1,0.2,.087
201,Allen Iverson,PG,33,DET,54,1970,15.9,.502,.432,.406,.115,1.6,8.4,5.0,23.0,2.4,0.2,12.7,25.9,102,109,0.8,1.9,2.7,.065
202,Royal Ivey,SG,27,PHI,71,861,7.6,.465,.425,.207,.548,2.6,8.0,5.3,7.4,2.2,0.7,9.2,13.2,102,110,0.2,0.8,0.9,.052
203,Jarrett Jack,SG,25,IND,82,2716,13.1,.554,.498,.308,.259,1.8,9.5,5.6,18.6,1.6,0.5,16.0,18.5,107,111,2.3,1.8,4.1,.073
204,Bobby Jackson,PG,35,SAC,71,1484,12.4,.502,.460,.208,.406,3.3,12.5,7.9,15.5,2.1,0.2,11.1,18.0,104,115,0.8,0.4,1.2,.038
205,Darnell Jackson,PF,23,CLE,51,430,7.2,.483,.430,.407,.023,9.2,14.7,12.0,2.7,1.3,0.7,12.1,12.7,105,104,0.2,0.7,0.8,.094
206,Stephen Jackson,SF,30,GSW,59,2339,16.1,.530,.466,.357,.306,3.3,10.8,7.1,25.6,1.8,0.9,16.6,25.2,104,114,1.5,0.7,2.2,.045
207,Jerome James,C,33,NYK,2,10,12.5,.375,.375,.000,.000,10.6,22.6,16.4,0.0,5.0,7.3,11.1,39.2,73,96,-0.1,0.0,0.0,-0.162
208,LeBron James,SF,24,CLE,81,3054,31.7,.591,.530,.472,.238,4.3,19.0,11.9,38.0,2.4,2.4,11.0,33.8,122,99,13.7,6.5,20.3,.318
209,Mike James,PG,33,TOT,61,1649,9.7,.483,.450,.160,.358,1.7,7.9,4.7,19.1,1.4,0.3,14.6,17.8,99,117,-0.2,0.0,-0.1,-0.004
209,Mike James,PG,33,NOH,8,74,5.8,.386,.380,.080,.160,1.6,9.8,5.7,17.2,1.5,0.0,10.4,18.8,86,110,-0.1,0.1,0.0,-0.031
209,Mike James,PG,33,WAS,53,1575,9.9,.487,.454,.164,.368,1.7,7.8,4.7,19.2,1.4,0.3,14.8,17.8,99,117,-0.1,0.0,-0.1,-0.003
210,Antawn Jamison,PF,32,WAS,81,3096,20.6,.549,.507,.314,.221,7.2,20.5,13.7,9.1,1.6,0.7,7.1,25.9,114,113,6.6,1.6,8.1,.126
211,Marko Jaric,SG,30,MEM,53,605,7.3,.417,.369,.283,.193,4.6,8.6,6.6,19.0,2.6,1.5,23.1,16.4,85,109,-0.9,0.5,-0.4,-0.030
212,Nathan Jawai,PF,22,TOR,6,19,-7.6,.250,.250,.000,.000,6.2,6.1,6.2,0.0,0.0,0.0,33.3,14.6,44,117,-0.1,0.0,-0.1,-0.233
213,Al Jefferson,C,24,MIN,50,1836,23.1,.532,.497,.258,.004,10.6,24.9,17.5,8.8,1.1,3.5,7.8,28.9,109,108,2.9,2.0,4.9,.128
214,Dontell Jefferson,SG,25,CHA,6,84,12.7,.559,.523,.409,.091,1.5,16.1,8.8,18.2,2.6,1.0,18.8,18.0,103,104,0.0,0.1,0.2,.089
215,Richard Jefferson,SF,28,MIL,82,2939,15.4,.554,.487,.424,.239,2.2,13.3,7.5,11.7,1.2,0.4,10.2,24.6,110,110,4.2,2.4,6.6,.109
216,Jared Jeffries,SF,27,NYK,56,1310,9.4,.473,.441,.330,.044,10.4,8.9,9.7,8.7,1.8,1.8,17.2,12.5,102,111,0.3,0.9,1.2,.045
217,Yi Jianlian,PF,21,NJN,61,1421,10.9,.474,.430,.246,.280,5.5,22.0,13.7,7.0,1.1,2.1,11.2,20.5,96,110,-0.5,1.3,0.7,.024
218,Amir Johnson,PF,21,DET,62,911,13.5,.608,.595,.215,.000,13.1,17.2,15.1,3.4,1.2,5.1,15.6,11.1,120,105,1.4,1.3,2.7,.142
219,Anthony Johnson,PG,34,ORL,80,1481,10.3,.505,.472,.213,.349,2.3,8.8,5.6,21.2,1.6,0.2,16.4,15.5,104,105,0.7,2.1,2.8,.091
220,Joe Johnson,SG,27,ATL,79,3124,18.2,.534,.489,.255,.292,2.4,10.5,6.5,26.4,1.4,0.5,11.0,26.6,110,110,5.1,2.5,7.6,.116
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
221,Linton Johnson,PF,28,TOT,10,55,3.4,.409,.409,.000,.182,6.3,10.4,8.3,5.3,0.9,0.0,15.4,10.5,89,112,0.0,0.0,0.0,-0.004
221,Linton Johnson,PF,28,CHA,2,13,-1.5,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,115,0.0,0.0,0.0,.010
221,Linton Johnson,PF,28,CHI,8,42,5.0,.409,.409,.000,.182,8.2,13.6,10.9,6.9,1.2,0.0,15.4,13.8,89,111,0.0,0.0,0.0,-0.008
