Game ID,Team,Player,Player ID,Minutes Played,Field Goals,Field Goal Attempts,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Plus/Minus
201201250GSW,POR,Gerald Wallace,wallage01,32:15,3,9,.333,0,1,.000,0,1,.000,2,4,6,3,1,0,1,2,6,-5
201201250GSW,POR,Wesley Matthews,matthwe02,30:23,5,9,.556,3,4,.750,2,2,1.000,1,1,2,2,0,0,0,0,15,-11
201201250GSW,POR,Raymond Felton,feltora01,30:09,2,10,.200,1,4,.250,0,0,,0,0,0,7,1,1,1,4,5,+6
201201250GSW,POR,Marcus Camby,cambyma01,23:32,2,3,.667,0,0,,0,0,,5,11,16,2,1,0,0,1,4,-4
201201250GSW,POR,Jamal Crawford,crawfja01,29:13,5,14,.357,4,10,.400,2,2,1.000,0,2,2,3,0,0,6,1,16,-9
201201250GSW,POR,Nicolas Batum,batumni01,22:39,5,8,.625,0,1,.000,6,7,.857,1,2,3,1,1,2,0,3,16,+2
201201250GSW,POR,Kurt Thomas,thomaku01,15:59,2,4,.500,0,0,,0,0,,0,1,1,1,0,0,0,1,4,-9
201201250GSW,POR,Craig Smith,smithcr01,13:55,3,8,.375,0,0,,3,4,.750,2,4,6,1,0,0,0,2,9,-7
201201250GSW,POR,Nolan Smith,smithno01,5:05,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
201201250GSW,GSW,Monta Ellis,ellismo01,41:18,2,9,.222,0,2,.000,0,0,,0,2,2,12,3,1,2,2,4,+6
201201250GSW,GSW,Stephen Curry,curryst01,37:54,12,19,.632,6,8,.750,2,3,.667,0,6,6,7,4,0,1,0,32,+7
201201250GSW,GSW,David Lee,leeda02,37:40,12,21,.571,0,0,,2,5,.400,3,2,5,3,1,0,3,3,26,-2
201201250GSW,GSW,Dorell Wright,wrighdo01,20:22,4,9,.444,2,4,.500,0,0,,0,2,2,0,0,0,1,2,10,+1
201201250GSW,GSW,Andris Biedrins,biedran01,15:21,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,3,0,-7
201201250GSW,GSW,Brandon Rush,rushbr01,27:38,5,8,.625,3,3,1.000,1,2,.500,0,6,6,1,0,0,2,3,14,+7
201201250GSW,GSW,Ekpe Udoh,udohek01,26:33,2,3,.667,0,0,,0,0,,2,5,7,2,2,2,1,2,4,+18
201201250GSW,GSW,Nate Robinson,robinna01,14:46,1,4,.250,0,1,.000,2,2,1.000,0,0,0,4,0,0,0,0,4,-2
201201250GSW,GSW,Klay Thompson,thompkl01,7:52,1,4,.250,0,2,.000,0,0,,0,0,0,1,0,0,0,1,2,+2
201201250GSW,GSW,Jeremy Tyler,tylerje01,7:04,2,2,1.000,0,0,,1,2,.500,0,1,1,0,0,0,0,0,5,+2
201201250GSW,GSW,Dominic McGuire,mcguido01,3:32,0,0,,0,0,,0,0,,0,0,0,2,0,0,1,2,0,+8
201201250HOU,MIL,Brandon Jennings,jennibr01,33:18,6,16,.375,4,7,.571,4,4,1.000,0,0,0,6,0,0,1,3,20,-10
201201250HOU,MIL,Carlos Delfino,delfica01,19:55,3,9,.333,2,5,.400,0,0,,0,5,5,3,1,0,1,1,8,-3
201201250HOU,MIL,Shaun Livingston,livinsh01,18:16,3,6,.500,0,1,.000,0,0,,0,0,0,2,0,0,1,2,6,-7
201201250HOU,MIL,Luc Mbah a Moute,mbahalu01,17:12,1,3,.333,0,0,,0,0,,1,3,4,1,1,0,1,2,2,+5
201201250HOU,MIL,Andrew Bogut,bogutan01,9:29,1,4,.250,0,0,,1,2,.500,1,3,4,0,0,3,0,1,3,+6
201201250HOU,MIL,Stephen Jackson,jacksst02,29:40,8,16,.500,3,6,.500,1,2,.500,0,1,1,3,2,1,1,1,20,+8
201201250HOU,MIL,Mike Dunleavy,dunlemi02,28:09,6,11,.545,3,5,.600,3,4,.750,1,2,3,2,0,1,0,0,18,+14
201201250HOU,MIL,Drew Gooden,goodedr01,28:03,4,8,.500,1,2,.500,2,2,1.000,1,1,2,2,3,1,2,3,11,-16
201201250HOU,MIL,Ersan Ilyasova,ilyaser01,27:58,3,7,.429,0,1,.000,1,2,.500,5,14,19,0,0,1,3,1,7,+8
201201250HOU,MIL,Beno Udrih,udrihbe01,14:42,2,6,.333,1,2,.500,1,1,1.000,0,1,1,7,1,0,0,1,6,+16
201201250HOU,MIL,Larry Sanders,sandela01,7:59,1,2,.500,0,0,,0,0,,1,2,3,0,0,1,0,2,2,+20
201201250HOU,MIL,Tobias Harris,harrito02,2:50,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,0,2,-7
201201250HOU,MIL,Jon Leuer,leuerjo01,2:30,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
201201250HOU,HOU,Kyle Lowry,lowryky01,42:37,2,16,.125,2,9,.222,2,4,.500,0,8,8,10,0,1,2,2,8,-3
201201250HOU,HOU,Chandler Parsons,parsoch01,36:23,7,14,.500,0,2,.000,2,3,.667,2,6,8,5,2,2,0,1,16,+4
201201250HOU,HOU,Kevin Martin,martike02,36:00,12,22,.545,5,12,.417,0,0,,1,3,4,2,1,0,2,1,29,+2
201201250HOU,HOU,Luis Scola,scolalu01,35:51,7,11,.636,0,0,,4,5,.800,3,5,8,0,0,1,1,4,18,-2
201201250HOU,HOU,Samuel Dalembert,dalemsa01,29:52,4,9,.444,0,0,,5,6,.833,6,11,17,0,0,2,4,1,13,-11
201201250HOU,HOU,Goran Dragic,dragigo01,24:39,2,7,.286,0,2,.000,0,0,,2,3,5,4,1,0,3,5,4,-3
201201250HOU,HOU,Courtney Lee,leeco01,19:58,2,10,.200,1,6,.167,2,2,1.000,0,0,0,1,1,0,0,1,7,-12
201201250HOU,HOU,Patrick Patterson,pattepa01,14:40,2,4,.500,0,0,,0,0,,2,0,2,0,0,0,0,0,4,-5
201201250LAL,LAC,Caron Butler,butleca01,34:18,6,11,.545,4,8,.500,0,0,,0,5,5,1,3,0,2,2,16,+5
201201250LAL,LAC,Blake Griffin,griffbl01,32:51,13,22,.591,0,0,,0,2,.000,6,3,9,0,0,0,4,4,26,+2
201201250LAL,LAC,Chauncey Billups,billuch01,32:39,1,8,.125,0,2,.000,7,9,.778,1,0,1,4,2,0,0,4,9,-4
201201250LAL,LAC,DeAndre Jordan,jordade01,30:17,5,8,.625,0,0,,1,1,1.000,2,3,5,0,1,2,1,4,11,-2
201201250LAL,LAC,Chris Paul,paulch01,26:40,2,8,.250,0,3,.000,0,1,.000,0,4,4,12,1,0,0,2,4,+6
201201250LAL,LAC,Mo Williams,willima01,22:42,6,16,.375,3,6,.500,1,1,1.000,1,0,1,1,0,0,1,2,16,-12
201201250LAL,LAC,Reggie Evans,evansre01,16:52,1,1,1.000,0,0,,0,0,,1,6,7,0,1,0,0,3,2,-6
201201250LAL,LAC,Solomon Jones,jonesso01,15:54,0,2,.000,0,0,,0,0,,5,2,7,0,0,2,2,2,0,-3
201201250LAL,LAC,Ryan Gomes,gomesry01,15:20,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,1,1,2,-9
201201250LAL,LAC,Randy Foye,foyera01,12:27,2,9,.222,1,3,.333,0,0,,1,2,3,2,0,0,1,1,5,-2
201201250LAL,LAL,Pau Gasol,gasolpa01,40:44,9,13,.692,0,0,,5,8,.625,3,7,10,4,1,1,3,4,23,+3
201201250LAL,LAL,Kobe Bryant,bryanko01,38:56,7,17,.412,2,4,.500,8,10,.800,1,6,7,6,0,0,7,2,24,+2
201201250LAL,LAL,Andrew Bynum,bynuman01,35:33,6,11,.545,0,0,,7,10,.700,2,4,6,0,1,4,1,2,19,+4
201201250LAL,LAL,Derek Fisher,fishede01,27:36,3,9,.333,3,4,.750,2,2,1.000,0,2,2,1,0,0,3,2,11,-5
201201250LAL,LAL,Matt Barnes,barnema02,10:14,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,1,2,-15
201201250LAL,LAL,Metta World Peace,artesro01,38:07,1,4,.250,1,4,.250,0,0,,1,4,5,7,2,1,0,1,3,+20
201201250LAL,LAL,Andrew Goudelock,goudean01,20:24,5,8,.625,2,3,.667,2,2,1.000,1,1,2,0,0,0,1,0,14,+10
201201250LAL,LAL,Josh McRoberts,mcrobjo01,14:34,0,1,.000,0,0,,0,0,,2,0,2,2,0,1,0,1,0,+1
201201250LAL,LAL,Devin Ebanks,ebankde01,9:04,0,1,.000,0,0,,0,0,,0,2,2,0,0,1,1,0,0,+3
201201250LAL,LAL,Troy Murphy,murphtr01,4:48,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,+2
201201250OKC,NOH,Jarrett Jack,jackja01,33:28,6,14,.429,1,1,1.000,7,7,1.000,0,2,2,5,1,0,2,3,20,-13
201201250OKC,NOH,Marco Belinelli,belinma01,32:47,2,8,.250,0,3,.000,0,0,,0,1,1,1,2,0,1,1,4,-11
201201250OKC,NOH,Trevor Ariza,arizatr01,29:19,1,8,.125,0,2,.000,0,0,,0,6,6,2,1,2,3,4,2,-13
201201250OKC,NOH,Jason Smith,smithja02,24:03,4,8,.500,0,1,.000,0,0,,2,2,4,0,0,2,1,3,8,-12
201201250OKC,NOH,Emeka Okafor,okafoem01,20:39,4,6,.667,0,0,,0,0,,2,6,8,1,0,1,2,5,8,-7
201201250OKC,NOH,Carl Landry,landrca01,27:32,2,5,.400,0,0,,11,11,1.000,1,3,4,1,0,1,2,1,15,-1
201201250OKC,NOH,Al-Farouq Aminu,aminual01,24:42,5,6,.833,0,0,,1,1,1.000,1,3,4,2,3,0,3,2,11,-6
201201250OKC,NOH,Gustavo Ayon,ayongu01,16:57,8,10,.800,0,0,,0,0,,1,1,2,0,3,1,1,2,16,+4
201201250OKC,NOH,Greivis Vasquez,vasqugr01,16:45,2,5,.400,0,0,,0,0,,1,0,1,3,1,1,1,2,4,+3
201201250OKC,NOH,Xavier Henry,henryxa01,13:00,1,5,.200,0,0,,1,2,.500,0,0,0,1,0,0,1,1,3,+1
201201250OKC,NOH,DaJuan Summers,summeda01,0:48,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+5
201201250OKC,OKC,Kevin Durant,duranke01,39:33,9,13,.692,0,1,.000,7,7,1.000,0,7,7,4,2,3,4,0,25,+10
201201250OKC,OKC,Russell Westbrook,westbru01,35:53,4,14,.286,0,2,.000,6,9,.667,0,1,1,5,3,0,7,3,14,+13
201201250OKC,OKC,Kendrick Perkins,perkike01,30:25,1,3,.333,0,0,,1,2,.500,1,5,6,3,1,0,2,2,3,-1
201201250OKC,OKC,Serge Ibaka,ibakase01,29:04,7,11,.636,0,0,,0,0,,3,4,7,0,0,2,1,3,14,+4
201201250OKC,OKC,Thabo Sefolosha,sefolth01,23:03,1,6,.167,1,4,.250,2,2,1.000,0,2,2,0,1,0,2,0,5,+4
201201250OKC,OKC,James Harden,hardeja01,28:54,4,5,.800,1,2,.500,9,10,.900,0,1,1,6,1,0,2,3,18,+10
201201250OKC,OKC,Nick Collison,collini01,17:16,2,2,1.000,0,0,,3,3,1.000,1,2,3,2,0,2,2,3,7,+11
201201250OKC,OKC,Daequan Cook,cookda02,14:07,3,3,1.000,3,3,1.000,0,0,,0,1,1,0,0,0,1,0,9,+2
201201250OKC,OKC,Reggie Jackson,jacksre01,12:08,2,5,.400,0,1,.000,0,0,,0,0,0,1,2,0,0,1,4,-3
201201250OKC,OKC,Nazr Mohammed,mohamna01,9:18,1,2,.500,0,0,,0,0,,0,3,3,0,0,1,0,2,2,0
201201250OKC,OKC,Lazar Hayward,haywala01,0:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
201201250PHI,NJN,Deron Williams,willide01,48:28,14,28,.500,3,7,.429,3,4,.750,1,3,4,11,0,0,5,1,34,+12
201201250PHI,NJN,Kris Humphries,humphkr01,46:13,6,11,.545,0,0,,1,2,.500,6,13,19,2,1,0,3,2,13,+5
201201250PHI,NJN,Anthony Morrow,morroan01,40:46,5,11,.455,2,4,.500,4,4,1.000,0,3,3,1,1,0,1,2,16,+8
201201250PHI,NJN,Mehmet Okur,okurme01,32:25,3,13,.231,3,8,.375,2,2,1.000,0,6,6,3,0,0,0,3,11,+17
201201250PHI,NJN,DeShawn Stevenson,stevede01,29:15,1,2,.500,1,2,.500,0,0,,0,1,1,0,1,0,1,1,3,+1
201201250PHI,NJN,Jordan Farmar,farmajo01,29:12,5,11,.455,2,4,.500,0,0,,0,1,1,2,1,0,5,2,12,+5
201201250PHI,NJN,Shelden Williams,willish02,21:27,1,2,.500,0,0,,1,2,.500,4,3,7,1,1,2,1,1,3,-13
201201250PHI,NJN,Shawne Williams,willish03,9:53,2,3,.667,1,2,.500,0,0,,1,0,1,0,0,1,0,1,5,0
201201250PHI,NJN,Larry Owens,owensla01,7:22,0,1,.000,0,0,,0,0,,0,3,3,1,0,0,1,2,0,0
201201250PHI,PHI,Jrue Holiday,holidjr01,41:37,5,13,.385,2,2,1.000,2,2,1.000,0,2,2,7,3,0,2,1,14,-11
201201250PHI,PHI,Andre Iguodala,iguodan01,40:33,4,12,.333,0,2,.000,4,4,1.000,2,4,6,4,1,0,3,1,12,-10
201201250PHI,PHI,Jodie Meeks,meeksjo01,35:52,2,4,.500,2,4,.500,0,0,,1,7,8,1,1,1,2,4,6,-2
201201250PHI,PHI,Elton Brand,brandel01,28:25,6,10,.600,0,0,,4,5,.800,3,1,4,0,0,1,1,6,16,-6
201201250PHI,PHI,Tony Battie,battito01,12:58,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,1,2,-6
201201250PHI,PHI,Louis Williams,willilo02,31:55,7,15,.467,1,4,.250,2,4,.500,0,1,1,6,1,0,2,2,17,+6
201201250PHI,PHI,Evan Turner,turneev01,28:46,3,10,.300,0,1,.000,1,2,.500,0,7,7,1,1,0,1,3,7,-12
201201250PHI,PHI,Thaddeus Young,youngth01,27:17,5,9,.556,0,1,.000,0,0,,0,5,5,2,2,0,2,1,10,+7
201201250PHI,PHI,Lavoy Allen,allenla01,17:38,2,5,.400,0,0,,2,2,1.000,1,1,2,0,1,0,0,1,6,-1
201201250SAC,DEN,Danilo Gallinari,gallida01,34:33,8,12,.667,1,2,.500,6,6,1.000,0,3,3,5,0,3,1,1,23,+30
201201250SAC,DEN,Andre Miller,millean02,32:05,7,9,.778,0,1,.000,1,1,1.000,1,3,4,10,2,0,2,2,15,+27
201201250SAC,DEN,Nene Hilario,hilarne01,25:30,6,9,.667,0,0,,4,4,1.000,0,4,4,3,0,1,0,0,16,+30
201201250SAC,DEN,Kosta Koufos,koufoko01,23:29,3,7,.429,0,0,,4,4,1.000,1,6,7,2,1,0,1,5,10,+11
201201250SAC,DEN,Ty Lawson,lawsoty01,15:03,4,5,.800,1,1,1.000,2,2,1.000,1,2,3,3,0,0,1,0,11,+7
201201250SAC,DEN,Corey Brewer,breweco01,31:36,7,19,.368,0,4,.000,1,3,.333,2,1,3,0,3,1,2,3,15,+16
201201250SAC,DEN,Al Harrington,harrial01,23:33,5,12,.417,0,3,.000,0,1,.000,1,4,5,4,0,0,1,1,10,+16
201201250SAC,DEN,Julyan Stone,stoneju01,20:19,3,6,.500,0,2,.000,0,0,,2,3,5,2,2,1,4,3,6,+9
201201250SAC,DEN,Chris Andersen,anderch01,17:11,4,4,1.000,0,0,,1,1,1.000,4,1,5,0,2,1,0,1,9,+2
201201250SAC,DEN,Kenneth Faried,farieke01,11:22,2,4,.500,0,0,,1,3,.333,3,3,6,0,0,1,0,2,5,0
201201250SAC,DEN,Jordan Hamilton,hamiljo02,5:19,1,4,.250,0,0,,0,0,,2,1,3,0,0,0,1,0,2,-3
201201250SAC,SAC,Tyreke Evans,evansty01,37:06,4,13,.308,1,4,.250,3,4,.750,0,0,0,7,1,0,4,4,12,-26
201201250SAC,SAC,Jimmer Fredette,fredeji01,36:29,6,13,.462,5,8,.625,2,2,1.000,0,1,1,3,1,0,1,1,19,-20
201201250SAC,SAC,DeMarcus Cousins,couside01,33:28,8,16,.500,0,0,,1,2,.500,4,11,15,0,1,1,3,5,17,-32
201201250SAC,SAC,Jason Thompson,thompja02,29:16,2,3,.667,0,0,,5,6,.833,3,2,5,0,0,1,1,2,9,-16
201201250SAC,SAC,John Salmons,salmojo01,24:05,2,6,.333,1,2,.500,0,0,,0,1,1,1,0,0,1,3,5,-26
201201250SAC,SAC,Isaiah Thomas,thomais02,30:07,6,10,.600,2,3,.667,2,2,1.000,2,0,2,6,0,0,2,2,16,-17
201201250SAC,SAC,J.J. Hickson,hicksjj01,16:06,3,7,.429,0,0,,0,0,,1,2,3,0,1,1,2,2,6,-11
201201250SAC,SAC,Donte Greene,greendo01,12:41,2,5,.400,0,1,.000,1,2,.500,1,5,6,1,0,1,1,1,5,+8
201201250SAC,SAC,Francisco Garcia,garcifr01,12:38,0,3,.000,0,2,.000,0,1,.000,0,1,1,1,1,0,1,3,0,-2
201201250SAC,SAC,Travis Outlaw,outlatr01,4:09,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,1,2,-9
201201250SAC,SAC,Tyler Honeycutt,honeyty01,3:55,1,2,.500,0,0,,0,1,.000,1,0,1,0,2,0,0,0,2,+6
201201250SAS,ATL,Joe Johnson,johnsjo02,30:54,5,12,.417,0,3,.000,0,0,,0,0,0,7,0,1,3,0,10,-2
201201250SAS,ATL,Josh Smith,smithjo03,30:40,6,17,.353,0,1,.000,1,2,.500,1,4,5,1,2,1,3,2,13,0
201201250SAS,ATL,Jeff Teague,teaguje01,29:23,9,13,.692,1,3,.333,1,2,.500,1,4,5,0,3,1,0,1,20,-1
201201250SAS,ATL,Marvin Williams,willima02,27:14,3,6,.500,2,3,.667,0,0,,1,8,9,1,0,1,2,2,8,-3
201201250SAS,ATL,Zaza Pachulia,pachuza01,26:40,2,4,.500,0,0,,1,2,.500,1,4,5,0,1,0,1,4,5,-3
201201250SAS,ATL,Ivan Johnson,johnsiv01,21:20,3,6,.500,0,0,,2,2,1.000,0,3,3,2,1,2,2,4,8,-19
201201250SAS,ATL,Vladimir Radmanovic,radmavl01,17:20,0,2,.000,0,2,.000,2,2,1.000,0,3,3,0,0,1,3,2,2,-22
201201250SAS,ATL,Willie Green,greenwi01,17:06,1,5,.200,1,2,.500,0,0,,0,1,1,1,0,0,0,1,3,-20
201201250SAS,ATL,Tracy McGrady,mcgratr01,15:13,1,4,.250,0,0,,0,0,,0,0,0,3,0,0,0,0,2,-18
201201250SAS,ATL,Kirk Hinrich,hinriki01,13:04,3,4,.750,1,1,1.000,0,0,,0,0,0,0,1,0,2,0,7,-20
201201250SAS,ATL,Jerry Stackhouse,stackje01,5:33,2,4,.500,1,1,1.000,0,0,,2,0,2,1,0,1,0,0,5,-1
201201250SAS,ATL,Jannero Pargo,pargoja01,5:33,0,3,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,1,0,-1
201201250SAS,SAS,DeJuan Blair,blairde01,30:39,8,12,.667,0,0,,1,2,.500,1,2,3,3,2,0,6,4,17,+7
201201250SAS,SAS,Kawhi Leonard,leonaka01,29:45,4,7,.571,0,0,,0,0,,1,4,5,1,2,0,1,3,8,+9
201201250SAS,SAS,Tony Parker,parketo01,29:32,5,13,.385,2,4,.500,3,5,.600,0,2,2,7,1,0,3,2,15,+7
201201250SAS,SAS,Richard Jefferson,jefferi01,27:02,3,10,.300,2,6,.333,0,0,,1,3,4,0,1,0,1,1,8,+7
201201250SAS,SAS,Tim Duncan,duncati01,21:35,3,7,.429,0,0,,0,1,.000,2,9,11,2,0,0,1,0,6,-4
201201250SAS,SAS,Danny Green,greenda02,26:41,4,9,.444,2,6,.333,0,0,,2,3,5,5,1,1,1,1,10,+19
201201250SAS,SAS,Tiago Splitter,splitti01,20:13,5,6,.833,0,0,,6,7,.857,2,6,8,2,0,1,2,1,16,+27
201201250SAS,SAS,Matt Bonner,bonnema01,19:07,6,10,.600,5,7,.714,0,0,,0,3,3,1,0,0,1,1,17,+13
201201250SAS,SAS,Cory Joseph,josepco01,18:28,4,6,.667,0,0,,0,0,,0,2,2,4,1,1,1,2,8,+15
201201250SAS,SAS,Gary Neal,nealga01,8:06,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,1,0,+8
201201250SAS,SAS,James Anderson,anderja01,4:26,0,0,,0,0,,0,0,,0,0,0,2,1,0,0,0,0,+1
201201250SAS,SAS,Malcolm Thomas,thomama01,4:26,0,2,.000,0,0,,0,0,,0,1,1,0,1,0,0,0,0,+1
201201250UTA,TOR,DeMar DeRozan,derozde01,43:58,6,11,.545,1,2,.500,4,4,1.000,1,7,8,2,2,0,1,4,17,-6
201201250UTA,TOR,Andrea Bargnani,bargnan01,40:07,10,26,.385,3,8,.375,2,4,.500,2,3,5,4,0,1,5,1,25,-2
201201250UTA,TOR,James Johnson,johnsja01,38:41,1,4,.250,0,0,,0,0,,1,4,5,1,1,6,1,4,2,-2
201201250UTA,TOR,Jose Calderon,caldejo01,35:04,5,13,.385,2,7,.286,0,0,,1,3,4,7,0,0,1,5,12,-1
201201250UTA,TOR,Aaron Gray,grayaa01,15:24,2,3,.667,0,0,,0,0,,1,3,4,0,0,0,1,5,4,-14
201201250UTA,TOR,Linas Kleiza,kleizli01,32:52,8,16,.500,4,9,.444,5,5,1.000,0,5,5,0,1,0,1,0,25,+16
201201250UTA,TOR,Leandro Barbosa,barbole01,25:37,6,9,.667,0,0,,1,2,.500,1,2,3,2,0,0,0,4,13,+10
201201250UTA,TOR,Amir Johnson,johnsam01,23:38,3,5,.600,0,0,,0,0,,1,0,1,0,1,3,3,4,6,+7
201201250UTA,TOR,Jerryd Bayless,bayleje01,22:23,1,6,.167,0,2,.000,3,4,.750,0,1,1,7,0,0,2,0,5,+6
201201250UTA,TOR,Ed Davis,davised01,11:16,1,3,.333,0,0,,0,0,,1,4,5,0,1,0,0,3,2,+9
201201250UTA,TOR,Gary Forbes,forbega01,0:33,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,0
201201250UTA,TOR,Rasual Butler,butlera01,0:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
201201250UTA,UTA,Paul Millsap,millspa01,49:00,12,24,.500,1,2,.500,6,8,.750,2,9,11,2,1,1,3,5,31,-2
201201250UTA,UTA,Derrick Favors,favorde01,41:38,6,14,.429,0,0,,4,6,.667,2,10,12,1,1,1,1,3,16,+4
201201250UTA,UTA,Raja Bell,bellra01,38:27,3,6,.500,1,4,.250,4,5,.800,1,0,1,1,1,0,1,4,11,+14
201201250UTA,UTA,Gordon Hayward,haywago01,36:59,1,9,.111,0,5,.000,0,0,,2,5,7,3,2,1,4,1,2,+12
201201250UTA,UTA,Devin Harris,harride01,36:27,8,12,.667,1,2,.500,7,11,.636,0,3,3,6,1,1,1,2,24,+12
201201250UTA,UTA,Earl Watson,watsoea01,21:33,2,4,.500,0,2,.000,0,0,,0,2,2,3,2,0,3,2,4,-17
201201250UTA,UTA,C.J. Miles,milescj01,21:10,4,11,.364,1,3,.333,2,2,1.000,0,2,2,0,1,0,1,1,11,-15
201201250UTA,UTA,Enes Kanter,kanteen01,17:29,2,4,.500,0,0,,1,2,.500,1,2,3,0,0,1,3,2,5,-12
201201250UTA,UTA,Josh Howard,howarjo01,15:36,0,5,.000,0,0,,0,0,,1,4,5,0,0,0,1,1,0,-14
201201250UTA,UTA,Jeremy Evans,evansje01,6:16,0,0,,0,0,,0,2,.000,0,1,1,0,0,0,0,0,0,-4
201201250UTA,UTA,Alec Burks,burksal01,5:25,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,-3
201201250WAS,CHA,Kemba Walker,walkeke02,37:55,4,19,.211,0,4,.000,0,0,,0,6,6,4,1,0,3,0,8,-17
201201250WAS,CHA,Matt Carroll,carroma01,34:31,7,10,.700,0,1,.000,3,3,1.000,0,3,3,1,1,0,3,2,17,-17
201201250WAS,CHA,Tyrus Thomas,thomaty01,32:43,5,9,.556,0,0,,3,4,.750,2,7,9,1,4,9,2,2,13,-9
201201250WAS,CHA,Derrick Brown,brownde04,29:18,3,7,.429,0,0,,4,6,.667,3,3,6,0,1,0,3,0,10,-15
201201250WAS,CHA,Byron Mullens,mulleby01,17:59,1,6,.167,0,0,,3,4,.750,0,0,0,1,1,0,1,3,5,-15
201201250WAS,CHA,Bismack Biyombo,biyombi01,23:32,0,2,.000,0,0,,1,2,.500,4,3,7,0,0,4,1,1,1,0
201201250WAS,CHA,Cory Higgins,higgico01,20:44,4,10,.400,1,2,.500,4,6,.667,0,0,0,3,0,0,4,1,13,0
201201250WAS,CHA,Boris Diaw,diawbo01,20:41,2,8,.250,0,2,.000,0,0,,3,2,5,2,1,0,1,0,4,-12
201201250WAS,CHA,DeSagana Diop,diopde01,11:04,1,3,.333,0,0,,0,0,,1,0,1,1,3,0,0,0,2,+8
201201250WAS,CHA,D.J. White,whitedj01,9:18,1,4,.250,0,0,,0,0,,0,1,1,0,0,0,1,1,2,-7
201201250WAS,CHA,Eduardo Najera,najered01,2:15,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-1
201201250WAS,WAS,Nick Young,youngni01,29:13,7,18,.389,2,4,.500,4,4,1.000,1,1,2,0,0,0,0,5,20,+5
201201250WAS,WAS,John Wall,walljo01,26:16,6,9,.667,0,0,,0,0,,1,5,6,4,0,2,7,3,12,+9
201201250WAS,WAS,Rashard Lewis,lewisra02,23:54,3,8,.375,0,1,.000,0,0,,1,1,2,3,0,0,1,1,6,+16
201201250WAS,WAS,Andray Blatche,blatcan01,23:51,7,15,.467,0,1,.000,3,4,.750,4,6,10,4,2,0,1,2,17,+15
201201250WAS,WAS,JaVale McGee,mcgeeja01,21:21,3,5,.600,0,0,,0,0,,4,6,10,1,0,4,1,1,6,+14
201201250WAS,WAS,Chris Singleton,singlch01,24:06,1,4,.250,0,1,.000,0,0,,0,4,4,1,5,1,1,3,2,+1
201201250WAS,WAS,Kevin Seraphin,serapke01,22:23,3,6,.500,0,0,,2,3,.667,3,4,7,1,0,1,2,3,8,+2
201201250WAS,WAS,Shelvin Mack,macksh01,21:44,1,4,.250,1,2,.500,1,2,.500,0,3,3,4,0,0,1,2,4,+8
201201250WAS,WAS,Jan Vesely,veselja01,19:11,3,3,1.000,0,0,,0,1,.000,1,5,6,0,1,3,3,5,6,+11
201201250WAS,WAS,Jordan Crawford,crawfjo02,18:47,4,9,.444,0,1,.000,1,2,.500,0,0,0,5,1,1,3,1,9,+12
201201250WAS,WAS,Trevor Booker,booketr01,9:14,1,2,.500,0,0,,0,0,,0,1,1,0,1,1,2,2,2,-8
201201260LAC,MEM,Rudy Gay,gayru01,41:32,9,18,.500,3,5,.600,3,5,.600,1,6,7,2,0,1,6,3,24,-4
201201260LAC,MEM,Marc Gasol,gasolma01,41:04,5,12,.417,0,1,.000,8,8,1.000,3,8,11,6,2,0,0,4,18,-7
201201260LAC,MEM,Mike Conley,conlemi01,34:16,2,10,.200,0,3,.000,0,0,,0,5,5,7,4,1,3,6,4,-13
201201260LAC,MEM,Tony Allen,allento01,32:12,3,9,.333,0,0,,8,10,.800,1,1,2,1,1,0,1,0,14,-13
201201260LAC,MEM,Marreese Speights,speigma01,8:00,1,3,.333,0,0,,0,0,,2,2,4,0,0,0,1,3,2,-8
201201260LAC,MEM,O.J. Mayo,mayooj01,31:46,5,19,.263,3,8,.375,1,2,.500,3,1,4,1,1,1,0,3,14,0
201201260LAC,MEM,Quincy Pondexter,pondequ01,15:57,1,5,.200,0,1,.000,3,4,.750,3,1,4,0,0,0,3,0,5,+6
